parcel_id,year,lr_score,diff_score,actual,lat,lon
0264060114,2024,0.00588,0.5,0,30.42553003,-97.72917574
0338100106,2024,0.0059,0.5,0,30.14967633,-97.7222422
0235081220,2024,0.0059,0.2,0,30.34405129,-97.72256043
0206050219,2024,0.01978,0.9,0,30.26646562,-97.73262269
0270201910,2024,0.00586,0.5,0,30.43791262,-97.68350747
0116081115,2024,0.00589,0.5,0,30.29403455,-97.77551103
R122976,2024,0.02472,0.6,0,30.18339267,-97.95962605
0118021103,2024,0.00596,0.4,0,30.303285,-97.75458695
0109210634,2024,0.00156,0.3,0,30.27513431,-97.82014518
R30882,2024,0.02126,0.3,0,30.09794873,-97.5760351
0260300312,2024,0.00586,0.4,0,30.41143367,-97.64923722
0232040209,2024,0.00588,0.6,0,30.33865707,-97.73522433
0102051116,2024,0.00595,0.4,0,30.25461076,-97.76701686
0304520422,2024,0.00587,0.3,0,30.23845988,-97.58664939
0212210112,2024,0.00589,0.3,0,30.28189759,-97.68275417
0214000910,2024,0.14891,0.5,0,30.29047625,-97.74869818
0406230204,2024,0.00785,0.6,0,30.23785957,-97.83335721
0416301209,2024,0.00587,0.5,0,30.21095178,-97.85467708
0235102001,2024,0.02472,0.4,0,30.34907757,-97.71839887
0136100468,2024,0.00591,0.1,0,30.34683304,-97.78026261
0156030203,2024,0.00591,0.5,0,30.40233846,-97.76012388
R513155,2024,0.00223,0.3,0,30.49307472,-97.78943816
0156550215,2024,0.00597,0.4,0,30.40252679,-97.91938548
R540383,2024,0.0075,0.4,0,30.49884671,-97.75311072
0438300308,2024,0.00588,0.3,0,30.15002951,-97.85515434
0278180153,2024,0.00585,0.4,0,30.46174614,-97.68873709
0413070705,2024,0.00586,0.4,0,30.21370169,-97.77526352
0245160317,2024,0.00588,0.6,0,30.37272838,-97.69548694
0432440622,2024,0.00591,0.6,0,30.16829996,-97.8904722
0106160411,2024,0.00589,0.4,0,30.26448505,-97.80309197
0114050405,2024,0.00609,0.52944,0,30.29059942,-97.76592345
R065671,2024,0.00608,0.5,0,30.45790634,-97.76414169
R465597,2024,0.00589,0.4,0,30.50127027,-97.79444113
0330400807,2024,0.00587,0.3,0,30.16663193,-97.62642177
0156050225,2024,0.00587,0.3,0,30.39998429,-97.76698016
0201650103,2024,0.00587,0.7,0,30.2468065,-97.55124822
0220200609,2024,0.00593,0.5,0,30.30539948,-97.68392573
0412120223,2024,0.00588,0.4,0,30.21941243,-97.78886378
0419231117,2024,0.00588,0.5,0,30.19760627,-97.82168543
0202050505,2024,0.00593,0.7,0,30.25861244,-97.73227027
0213100707,2024,0.0059,0.2,0,30.28783487,-97.71778581
0303000111,2024,0.00593,0.6,0,30.24248904,-97.75031689
0180500105,2024,0.00761,0.5,0,30.4722886,-97.90294279
0422210632,2024,0.00587,0.7,0,30.19472931,-97.82428219
0307000302,2024,0.00588,0.4,0,30.23270964,-97.75084984
0116090411,2024,0.00605,0.5,0,30.2967506,-97.77925936
0202410412,2024,0.16862,0.8,0,30.25616913,-97.62226965
0447071028,2024,0.01071,0.98592,0,30.12619217,-97.78116893
0414101623,2024,0.12891,0.6,0,30.21145288,-97.78132917
0334032403,2024,0.00587,0.6,0,30.157874,-97.74285213
0131090403,2024,0.00589,0.4,0,30.33803281,-97.77917001
0428150804,2024,0.00586,0.5,0,30.1777888,-97.808265
0314200146,2024,0.00587,0.7,0,30.21365081,-97.68739047
0252401702,2024,0.02079,0.4,0,30.38643238,-97.61738798
0310200208,2024,0.02399,0.8,0,30.22278066,-97.68682966
0438210413,2024,0.00585,0.6,0,30.15135515,-97.82869282
0236091402,2024,0.12938,0.6,0,30.34998614,-97.72513332
0125380102,2024,0.00594,0.5,0,30.32407611,-97.87580805
0210700331,2024,0.04431,0.8,0,30.26673673,-97.51043337
0211220111,2024,0.99222,1.0,0,30.28292743,-97.67776541
0338030729,2024,0.00586,0.5,0,30.150436,-97.74285384
0416001123,2024,0.00587,0.8,0,30.20162923,-97.75441177
0415210702,2024,0.0059,0.7,0,30.20538521,-97.81932684
0426031103,2024,0.00501,0.3,0,30.18271222,-97.76689915
0164031106,2024,0.00586,0.4,0,30.42341261,-97.75963848
0413070442,2024,0.01981,0.3,0,30.21305883,-97.7724247
0123090117,2024,0.00603,0.5,0,30.31511487,-97.78366186
0122020611,2024,0.00591,0.2,0,30.31077523,-97.75424502
0168110206,2024,0.00153,0.4,0,30.43618912,-97.78520866
0168130114,2024,0.41759,0.6,0,30.43679832,-97.7940168
0330100101,2024,0.17824,0.2,0,30.1710722,-97.7215114
0272181111,2024,0.00586,0.6,0,30.44242458,-97.68764129
0206130402,2024,0.00589,0.8,0,30.2649321,-97.70297681
0270160415,2024,0.00771,0.8,0,30.43969391,-97.6974075
0204100906,2024,0.01406,0.8,0,30.26123944,-97.71394321
0138040301,2024,0.00593,0.2,0,30.35448585,-97.76575609
0436130104,2024,0.00589,0.4,0,30.15246711,-97.80453765
0227720210,2024,0.00586,0.7,0,30.31977683,-97.52579691
0101250709,2024,0.0059,0.5,0,30.25349442,-97.83548892
0406480723,2024,0.00589,0.2,0,30.23798897,-97.89970572
0162091107,2024,0.00588,0.3,0,30.41643761,-97.77756409
0428030818,2024,0.00587,0.3,0,30.17873468,-97.76577306
0404380306,2024,0.00583,0.7,0,30.24248313,-97.87760091
0418010716,2024,0.00588,0.9,0,30.19708747,-97.75199981
0423570539,2024,0.00818,0.7,0,30.20282274,-97.93328595
0221220512,2024,0.12885,0.7,0,30.30965198,-97.67545476
0408660104,2024,0.00593,0.8,0,30.23373507,-97.95310726
0247280301,2024,0.0059,0.4,0,30.37492201,-97.66226346
0426010711,2024,0.00587,0.5,0,30.18111376,-97.7539876
0202053101,2024,0.02472,0.7,0,30.25774512,-97.7334304
0183370101,2024,0.00761,0.7,0,30.49143392,-97.86137714
R108634,2024,0.02657,0.2,0,30.46727498,-97.69267279
0125090609,2024,0.006,0.4,0,30.31701268,-97.78230868
0231180115,2024,0.12889,0.5,0,30.33520771,-97.6946635
0320020436,2024,0.12933,0.3,0,30.19755446,-97.74298763
0202600511,2024,0.52036,0.5,0,30.24868138,-97.56279973
0214150602,2024,0.06928,0.5,0,30.28813385,-97.69957343
0432190127,2024,0.12913,0.7,0,30.16791441,-97.81718434
0422480612,2024,0.00588,0.3,0,30.19700072,-97.89654462
0143050106,2024,0.00594,0.3,0,30.37146757,-97.76640135
0424230905,2024,0.00586,0.4,0,30.18956292,-97.82887528
0231080412,2024,0.00588,0.7,0,30.33606168,-97.72245278
0343260126,2024,0.01981,0.5,0,30.1364137,-97.67499563
0168110209,2024,0.00153,0.2,0,30.43605814,-97.78612
0172191006,2024,0.00153,0.3,0,30.4455487,-97.80795748
0252181428,2024,0.0059,0.3,0,30.38819757,-97.69138967
0170210106,2024,0.0059,0.4,0,30.44170302,-97.81649892
0111110316,2024,0.00595,0.5,0,30.27968804,-97.78980194
0339210207,2024,0.00677,0.5,0,30.15846138,-97.67803446
0426300521,2024,0.00589,0.7,0,30.18200764,-97.85760039
0445031023,2024,0.00586,0.7,0,30.13381089,-97.76515076
0236091134,2024,0.00589,0.2,0,30.3489752,-97.72018485
0336080313,2024,0.02081,0.5,0,30.15539628,-97.72846408
0302031114,2024,0.00591,0.5,0,30.24393033,-97.74049136
0278201524,2024,0.00588,0.4,0,30.46310902,-97.67831529
0100060926,2024,0.00595,0.5,0,30.2524288,-97.77037584
0238180125,2024,0.00588,0.7,0,30.35679204,-97.69185261
0400100102,2024,0.00596,0.6,0,30.24658832,-97.78689108
0246150159,2024,0.12937,0.7,0,30.38129913,-97.70138166
0247300203,2024,0.00586,0.4,0,30.37613838,-97.65407851
0403070625,2024,0.00589,0.6,0,30.23898739,-97.77472398
0218090613,2024,0.00593,0.3,0,30.30207253,-97.71700887
0278180114,2024,0.00586,0.3,0,30.46016133,-97.68938021
0103030319,2024,0.0059,0.5,0,30.25736752,-97.76192019
R629016,2024,0.00952,0.5,0,30.47812955,-97.78638902
0225120421,2024,0.00589,0.5,0,30.31681018,-97.70926397
0227050835,2024,0.00585,0.5,0,30.32524286,-97.7331743
0251500135,2024,0.02606,0.3,0,30.38932768,-97.5825943
0223260623,2024,0.00586,0.5,0,30.31494517,-97.66657116
0138041502,2024,0.00588,0.4,0,30.35239676,-97.76236273
0245010411,2024,0.0068,0.5,0,30.37329753,-97.74772126
0313010204,2024,0.00651,0.6,0,30.21382612,-97.74612425
0215281114,2024,0.00586,0.3,0,30.28940497,-97.65858647
0123360302,2024,0.02685,0.8,0,30.31338182,-97.86186769
0410280410,2024,0.00589,0.5,0,30.22930543,-97.84688962
0217181607,2024,0.02931,0.8,0,30.29323235,-97.69326549
0412301012,2024,0.00588,0.6,0,30.22279355,-97.85669787
0264280307,2024,0.00585,0.3,0,30.42032005,-97.65643233
0414380601,2024,0.00588,0.5,0,30.21520292,-97.87999842
0210121701,2024,0.02857,0.5,0,30.27797479,-97.71037505
0204100317,2024,0.01406,0.8,0,30.26083992,-97.71663674
0330060520,2024,0.00586,0.4,0,30.17135156,-97.73053239
0111280114,2024,0.00591,0.2,0,30.28319898,-97.84151559
0211380618,2024,0.00586,0.5,0,30.28065427,-97.6286706
R470319,2024,0.00588,0.5,0,30.49364829,-97.76476738
0254160568,2024,0.00588,0.4,0,30.39676135,-97.69923956
0223150804,2024,0.00589,0.3893,0,30.3134729,-97.69891825
0412360328,2024,0.00589,0.4,0,30.22140577,-97.86893303
0204201202,2024,0.00586,0.6,0,30.25851563,-97.68562818
0238220216,2024,0.1295,0.4,0,30.35325026,-97.67697735
0170150426,2024,0.00682,0.4,0,30.44308159,-97.80518792
0422530185,2024,0.00594,0.3,0,30.19610292,-97.91510898
0410280211,2024,0.00589,0.3,0,30.22998351,-97.8480435
0272201109,2024,0.00587,0.4,0,30.44435489,-97.68059558
0414381512,2024,0.00588,0.4,0,30.21853835,-97.87561707
0310181501,2024,0.15599,0.8,0,30.22192116,-97.69766587
0240120206,2024,0.00588,0.2,0,30.35976256,-97.7114839
0428031301,2024,0.00587,0.4,0,30.17873815,-97.76710896
0447210529,2024,0.0059,0.44945,0,30.13016403,-97.8278767
R431330,2024,0.00589,0.7,0,30.50166786,-97.77176765
0101480107,2024,0.00586,0.8,0,30.25641917,-97.89459391
0434301018,2024,0.00589,0.5,0,30.16243666,-97.8524027
0136010503,2024,0.07646,0.5,0,30.3515698,-97.75068698
0232010104,2024,0.0059,0.4,0,30.33855818,-97.74764358
0438150168,2024,0.00153,0.3,0,30.14917187,-97.81140777
0272180109,2024,0.00587,0.4,0,30.4465641,-97.68516873
0304021026,2024,0.16337,0.8,0,30.23627011,-97.74517372
0262181710,2024,0.00586,0.6,0,30.41618653,-97.68731598
0221361028,2024,0.00586,0.3,0,30.30310485,-97.64065006
0256431132,2024,0.00585,0.4,0,30.39946142,-97.6135632
0334000915,2024,0.00586,0.4,0,30.15817494,-97.74869073
0156550409,2024,0.00589,0.4,0,30.40589539,-97.9152129
0172010624,2024,0.00589,0.5,0,30.44724026,-97.74677019
0410660406,2024,0.0059,0.6,0,30.22773389,-97.95459964
0272200905,2024,0.00587,0.6,0,30.44453156,-97.68363189
0408120804,2024,0.04179,0.4,0,30.22942897,-97.78486699
R511947,2024,0.0059,0.6,0,30.48932338,-97.79354254
0408111006,2024,0.0699,0.6,0,30.23053936,-97.79349901
0260330618,2024,0.00585,0.6,0,30.41160702,-97.64365895
0404070339,2024,0.12916,0.3,0,30.24192069,-97.77376124
0130050510,2024,0.00591,0.4,0,30.3318015,-97.76359857
0422120912,2024,0.00587,0.8,0,30.18986713,-97.78915273
0278201706,2024,0.00588,0.6,0,30.46320072,-97.67729014
0449070109,2024,0.00586,0.7,0,30.12335856,-97.77804441
0215180812,2024,0.05626,0.2,0,30.29184905,-97.69277291
0164011108,2024,0.00588,0.2,0,30.42146131,-97.75026322
0226311204,2024,0.0678,0.3,0,30.31506817,-97.63221432
0406480224,2024,0.00588,0.5,0,30.24167108,-97.89572518
0417271826,2024,0.12897,0.4,0,30.20468553,-97.83713279
0244200231,2024,0.00586,0.4,0,30.37353361,-97.68533037
0129360830,2024,0.12925,1.0,0,30.33317305,-97.86683282
0415211313,2024,0.00588,0.6,0,30.20398438,-97.81985244
0205520509,2024,0.00585,0.5,0,30.26155716,-97.58299588
R520732,2024,0.00587,0.6,0,30.49656168,-97.75824517
R075587,2024,0.00229,0.5,0,30.45124482,-97.81273373
0154530444,2024,0.00646,0.5,0,30.40098291,-97.90858512
0418180762,2024,0.12896,0.7,0,30.20097275,-97.81081629
0405031012,2024,0.00589,0.6,0,30.23280304,-97.75961222
0144010632,2024,0.00683,0.6,0,30.37179991,-97.75294888
0412030504,2024,0.00547,0.8,0,30.21421174,-97.75897118
0416280917,2024,0.00588,0.5,0,30.20912975,-97.84631284
R062944,2024,0.00608,0.7,0,30.46080921,-97.77850888
0409120806,2024,0.00585,0.4,0,30.22600337,-97.78880922
0334000102,2024,0.00588,0.3,0,30.16195748,-97.74572751
0225100214,2024,0.00591,0.6,0,30.31989559,-97.71823151
0117071203,2024,0.00605,0.6,0,30.2974957,-97.77707901
0330181139,2024,0.00587,0.4,0,30.17085319,-97.69497002
0402230804,2024,0.00589,0.2,0,30.24862797,-97.82804012
0172230110,2024,0.00156,0.4,0,30.44707735,-97.82232155
0107131115,2024,0.00601,0.6,0,30.26900268,-97.80225777
0420301341,2024,0.00586,0.7,0,30.20076671,-97.85718398
0139530428,2024,0.0059,0.7,0,30.3621502,-97.90776704
0250261201,2024,0.00587,0.6,0,30.38569569,-97.66469708
0166050343,2024,0.12886,0.9,0,30.42755541,-97.76556168
0408500513,2024,0.00589,0.5,0,30.23289057,-97.90674283
0128000419,2024,0.00604,0.4,0,30.32903803,-97.75286274
0201090308,2024,0.0059,0.6,0,30.25250761,-97.72094107
0410250530,2024,0.00589,0.5,0,30.22535917,-97.83743481
0424481111,2024,0.0059,0.5,0,30.19147578,-97.9004332
0417271903,2024,0.12906,0.5,0,30.20308925,-97.83843933
0312080119,2024,0.00586,0.5,0,30.22003254,-97.72450925
0218191004,2024,0.00588,0.3,0,30.30365457,-97.68859017
0316360303,2024,0.01399,0.4,0,30.20697228,-97.64418005
0436230728,2024,0.00585,0.1,0,30.15524824,-97.83527168
R411951,2024,0.0059,0.8,0,30.50695136,-97.74468946
0424120503,2024,0.00587,0.4,0,30.18221128,-97.78900359
0241430144,2024,0.00587,0.3,0,30.35924998,-97.61470106
R530705,2024,0.02472,0.4,0,30.48317344,-97.79040167
0118060539,2024,0.00605,0.5,0,30.30201458,-97.77207393
0126180162,2024,0.17824,0.4,0,30.32244072,-97.80043447
0330400828,2024,0.00586,0.7,0,30.16660752,-97.62716
R057178,2024,0.02472,0.3,0,30.46233793,-97.78482069
0270200109,2024,0.00587,0.5,0,30.43879094,-97.68049055
0438150140,2024,0.00153,0.0,0,30.15231293,-97.81133685
R078348,2024,0.00592,0.6,0,30.44869163,-97.79999571
0150010609,2024,0.00589,0.2,0,30.38523573,-97.74846267
0262081606,2024,0.00588,0.4,0,30.41600517,-97.71628119
0338060405,2024,0.01071,0.4,0,30.14943022,-97.7307087
R302086,2024,0.08359,0.6,0,30.46334318,-97.78908019
0220170206,2024,0.00587,0.5,0,30.30669728,-97.6975234
0406800302,2024,0.00589,0.6,0,30.24344109,-97.99522995
0239130915,2024,0.0059,0.2,0,30.3586474,-97.71002916
0216041302,2024,0.00588,0.7,0,30.29482017,-97.73670932
0436130927,2024,0.00589,0.2,0,30.15637724,-97.80313213
0424171117,2024,0.00585,0.8,0,30.18324121,-97.80496194
0208111108,2024,0.12945,0.2,0,30.27256954,-97.71576361
0166130428,2024,0.00153,0.3,0,30.43137618,-97.79495116
0417200521,2024,0.00587,0.4,0,30.20188706,-97.81353319
0432190260,2024,0.00587,0.6,0,30.1638205,-97.81768234
0440130206,2024,0.00588,0.4,0,30.14632806,-97.80525529
0447280233,2024,0.00587,0.7,0,30.12713903,-97.8466742
0311200210,2024,0.00161,0.6,0,30.21921931,-97.68204179
0307171118,2024,0.00585,0.3,0,30.22866765,-97.69323377
0236060920,2024,0.00592,0.4,0,30.34919978,-97.72856016
0274281011,2024,0.00587,0.4,0,30.4473579,-97.65984253
0229110125,2024,0.00588,0.6,0,30.33248911,-97.71470325
0264200245,2024,0.00587,0.5,0,30.42242262,-97.68100932
0220170809,2024,0.00589,0.4,0,30.30754316,-97.69409452
0307500606,2024,0.00229,0.7,0,30.23874925,-97.58390269
0172230159,2024,0.00753,0.3,0,30.44742231,-97.82824444
0262030817,2024,0.16427,0.5,0,30.4151911,-97.73479033
0400120113,2024,0.00761,0.5,0,30.25253577,-97.79115718
0422480811,2024,0.00589,0.6,0,30.19727801,-97.90244544
0409051201,2024,0.02472,0.5,0,30.22425394,-97.76947226
0420340515,2024,0.00586,0.4,0,30.19809136,-97.86082234
0274230127,2024,0.00586,0.5,0,30.45042907,-97.67338481
0214010411,2024,0.14823,0.7,0,30.28976449,-97.74347811
0302030922,2024,0.00591,0.5,0,30.24362908,-97.73759323
0214091205,2024,0.00596,0.5,0,30.28589772,-97.72118066
0239200609,2024,0.00774,0.6,0,30.35775034,-97.68654163
R335033,2024,0.00591,0.2,0,30.45309439,-97.76236451
0143110117,2024,0.0059,0.7,0,30.3710965,-97.79035134
0260200715,2024,0.00588,0.5,0,30.41329412,-97.6823403
0274230202,2024,0.00501,0.4,0,30.44996059,-97.67262969
0282180504,2024,0.00589,0.4,0,30.4743334,-97.68450377
0205521814,2024,0.00586,0.6,0,30.26196136,-97.58874352
0224240403,2024,0.00589,0.5,0,30.3135653,-97.67024337
0409120637,2024,0.00596,0.3,0,30.22181453,-97.79102376
0218030714,2024,0.12931,0.5,0,30.30279412,-97.7428204
0412381302,2024,0.0059,0.5,0,30.22403695,-97.87291539
0108030504,2024,0.96377,0.7,0,30.27465404,-97.76085845
0206040807,2024,0.00774,0.4,0,30.26878863,-97.73682052
0206100312,2024,0.00588,0.4,0,30.26779707,-97.71869009
0219050518,2024,0.99851,0.8,0,30.30481886,-97.73495057
0332381304,2024,0.00586,0.5,0,30.16546748,-97.63285967
0414360724,2024,0.00588,0.9,0,30.21815076,-97.86573263
0241460302,2024,0.00586,0.4,0,30.35754457,-97.6037065
0221010414,2024,0.00591,0.4,0,30.31246142,-97.74726748
0208210724,2024,0.26674,0.5,0,30.2717397,-97.67971178
0211091106,2024,0.26504,0.9,0,30.28082829,-97.72306288
0412120914,2024,0.00589,0.6,0,30.21639437,-97.788124
0332061237,2024,0.00587,0.4,0,30.16268684,-97.73166052
0424151525,2024,0.00589,0.5,0,30.18998122,-97.81042127
0250260218,2024,0.00589,0.6,0,30.38479881,-97.66590378
0226000629,2024,0.0075,0.9,0,30.32038797,-97.74746964
0260160905,2024,0.12936,0.6,0,30.41195511,-97.69780212
0304021501,2024,0.00591,0.5,0,30.23602332,-97.74289721
0239281212,2024,0.00586,0.2,0,30.35528322,-97.66208751
0338060122,2024,0.00587,0.4,0,30.14714527,-97.73776086
0338032820,2024,0.00587,0.5,0,30.14720631,-97.74317858
0139500502,2024,0.00592,0.5,0,30.35804607,-97.90353044
0424210323,2024,0.00589,0.4,0,30.18809128,-97.82568744
0412480441,2024,0.0059,0.6,0,30.22065246,-97.89784892
0133340113,2024,0.00592,0.4,0,30.34571721,-97.8615519
0116001502,2024,0.00601,0.5,0,30.2939506,-97.75568056
0436130116,2024,0.00589,0.5,0,30.15365225,-97.80570844
0430530501,2024,0.00589,0.5,0,30.17308067,-97.9130865
R580439,2024,0.08359,0.3,0,30.46622623,-97.68915884
0411020129,2024,0.00763,0.3,0,30.22058908,-97.75730053
0105170810,2024,0.00596,0.7,0,30.26295368,-97.80996432
0447070152,2024,0.01071,0.6,0,30.12575852,-97.78183835
R550820,2024,0.02472,0.7,0,30.48687219,-97.75577897
0221051011,2024,0.96377,0.7,0,30.30689566,-97.73219269
0443051522,2024,0.00586,0.7,0,30.14012868,-97.7743198
0218030605,2024,0.02653,0.3,0,30.30218332,-97.73752864
0221150201,2024,0.00588,0.6,0,30.30942615,-97.70253127
0445051223,2024,0.00588,0.6,0,30.1331464,-97.77418335
0234060115,2024,0.12916,0.2,0,30.34746373,-97.73232099
0141480214,2024,0.00587,0.62617,0,30.36728839,-97.89758905
R062965,2024,0.00753,0.4,0,30.46051316,-97.77814218
0226040413,2024,0.12917,0.4,0,30.32069236,-97.73728565
0262081002,2024,0.00589,0.5,0,30.41844356,-97.71726347
0410090710,2024,0.00588,0.4,0,30.22407142,-97.77988332
0217090303,2024,0.00596,0.4,0,30.29762279,-97.72247764
R056614,2024,0.08359,0.6,0,30.46253714,-97.74079175
R058145,2024,0.00593,0.3,0,30.43192337,-97.7723687
0405061112,2024,0.00593,0.3,0,30.23727558,-97.77023307
0423001304,2024,0.00587,0.3,0,30.18619721,-97.74902021
0200120901,2024,0.0054,0.4,0,30.25252935,-97.70966319
0274231109,2024,0.00586,0.5,0,30.45191071,-97.67607639
0122000112,2024,0.00775,0.7,0,30.30843866,-97.75275043
0420530554,2024,0.00592,0.5,0,30.20050535,-97.91612964
0338130605,2024,0.00589,0.7,0,30.14963861,-97.70821506
0445051426,2024,0.00587,0.8,0,30.1314022,-97.77205848
0250400512,2024,0.02078,0.6,0,30.38505805,-97.61751141
0150550119,2024,0.00588,0.2,0,30.38608593,-97.92127724
0208000813,2024,0.04219,0.3,0,30.27455949,-97.74992787
0430020209,2024,0.00761,0.7,0,30.17078571,-97.75245419
0210110102,2024,0.12946,0.5,0,30.2756501,-97.71709849
0320062014,2024,0.00586,0.7,0,30.19820286,-97.73272535
0260160205,2024,0.00587,0.5,0,30.41351571,-97.69984508
0428011216,2024,0.00287,0.5,0,30.17624969,-97.75251306
0252402102,2024,0.02074,0.7,0,30.38577437,-97.61760224
R091695,2024,0.00589,0.4,0,30.44991372,-97.75198311
0126060252,2024,0.00594,0.5,0,30.32618678,-97.77093111
0408361307,2024,0.00153,0.1,0,30.23256725,-97.86821889
0133010519,2024,0.00592,0.4,0,30.3424618,-97.7510677
R075753,2024,0.02472,0.7,0,30.45789875,-97.81142051
0418400224,2024,0.00589,0.6,0,30.20756042,-97.88443228
0241220310,2024,0.0059,0.3,0,30.36461217,-97.67703304
0164600310,2024,0.00591,0.4,0,30.42547191,-97.93122281
0422341305,2024,0.00587,0.4,0,30.19678496,-97.86193167
0252402303,2024,0.02082,0.4,0,30.38538277,-97.62247895
0254330228,2024,0.00587,0.7,0,30.39540568,-97.64520625
0202110517,2024,0.00589,0.4,0,30.25372124,-97.71266167
0334330160,2024,0.00586,0.6,0,30.15817208,-97.65000742
0240240511,2024,0.00588,0.6,0,30.36139206,-97.67640591
0225102014,2024,0.00589,0.1,0,30.31743541,-97.71866713
0154030560,2024,0.00589,0.6,0,30.3937522,-97.76219814
0147580108,2024,0.00588,0.4,0,30.38498272,-97.92606973
0205101615,2024,0.02653,0.8,0,30.26210077,-97.71663229
0322160321,2024,0.00589,0.5,0,30.19145616,-97.7005109
R065426,2024,0.00155,0.5,0,30.44243005,-97.75826878
0109280126,2024,0.00685,0.7,0,30.27638231,-97.84423044
0418340607,2024,0.00589,0.2,0,30.20612727,-97.85782785
0204160517,2024,0.00594,0.6,0,30.25955053,-97.69563031
R511856,2024,0.05628,0.2,0,30.48541368,-97.79051213
0445280419,2024,0.00588,0.4,0,30.13344362,-97.84948534
0455070103,2024,0.02078,0.3,0,30.1075862,-97.78167214
0436251507,2024,0.00587,0.5,0,30.15677489,-97.84193981
0119090804,2024,0.00594,0.3,0,30.30516036,-97.78652008
0225020809,2024,0.00597,0.2,0,30.31769195,-97.74512083
0414380353,2024,0.00589,0.7,0,30.21785256,-97.87667325
0338491644,2024,0.01071,0.4,0,30.14622641,-97.59651244
0104070313,2024,0.00595,0.4,0,30.26088255,-97.77918334
0133340511,2024,0.00595,0.5,0,30.34384053,-97.85876686
0219361508,2024,0.00587,0.8,0,30.30199498,-97.6408149
0211170217,2024,0.00586,0.8,0,30.27933657,-97.69383348
0162071120,2024,0.00589,0.5,0,30.41559638,-97.7737937
0152070901,2024,0.00591,0.7,0,30.3921973,-97.76938837
0301041801,2024,0.02472,0.5,0,30.24919812,-97.73807454
0141250106,2024,0.00595,0.6,0,30.36403377,-97.83598548
0256050508,2024,0.00592,0.6,0,30.40286612,-97.73367455
R075322,2024,0.02472,0.5,0,30.4527944,-97.8023573
0228171506,2024,0.12936,0.6,0,30.32738702,-97.6938264
0143580304,2024,0.00585,0.5,0,30.37334409,-97.92888635
0238120401,2024,0.00589,0.5,0,30.3559466,-97.70834966
0332381706,2024,0.00586,0.3,0,30.16334932,-97.63414668
0270281201,2024,0.00587,0.6,0,30.4373446,-97.65383816
0426400108,2024,0.0059,0.4,0,30.18686241,-97.88793805
0210020112,2024,0.05328,0.4,0,30.27694566,-97.74599404
0440030347,2024,0.00586,0.4,0,30.14209725,-97.7653386
0142020102,2024,0.00593,0.3,0,30.36676354,-97.75823215
0430210208,2024,0.00761,0.3,0,30.17242843,-97.82501281
0412380509,2024,0.0059,0.4,0,30.21998118,-97.8726504
0123130824,2024,0.00589,0.6,0,30.31688283,-97.79839544
R411892,2024,0.00588,0.6,0,30.50773731,-97.74715085
0262081223,2024,0.00589,0.4,0,30.41695028,-97.71546891
0115360122,2024,0.00597,0.3,0,30.2949605,-97.86762126
0274200812,2024,0.00586,0.6,0,30.44810697,-97.67639287
0416230102,2024,0.00589,0.2,0,30.21309194,-97.8279994
0410300306,2024,0.00595,0.3,0,30.22634875,-97.85439088
0406441144,2024,0.00152,0.3,0,30.24087711,-97.88740941
0220170401,2024,0.0059,0.5,0,30.3085531,-97.69681539
0312720307,2024,0.005,0.8,0,30.21351354,-97.52834773
0416361318,2024,0.00589,0.5,0,30.20929069,-97.86814022
0221360721,2024,0.00586,0.2,0,30.30545574,-97.64069702
R411880,2024,0.00587,0.4,0,30.50714984,-97.74781961
0172011044,2024,0.0059,0.4,0,30.44564625,-97.74554879
0438150167,2024,0.00153,0.1,0,30.14933378,-97.81140457
0227050930,2024,0.00589,0.7,0,30.32516497,-97.73247174
0274261001,2024,0.00551,0.9,0,30.44764821,-97.66864606
0334000807,2024,0.00586,0.6,0,30.15873563,-97.74894611
0417130805,2024,0.00586,0.7,0,30.20249681,-97.7896871
0140070908,2024,0.00589,0.4,0,30.36080695,-97.77715687
0143360223,2024,0.00594,0.7,0,30.37232824,-97.86378574
0338520509,2024,0.00753,0.5,0,30.14718126,-97.59267467
0422212007,2024,0.00587,0.8,0,30.19505113,-97.82671292
0218200708,2024,0.00588,0.4,0,30.3020753,-97.68439123
0166210809,2024,0.00591,0.4,0,30.4314179,-97.81812054
0233010911,2024,0.0059,0.3,0,30.34232146,-97.74256755
0445051307,2024,0.00588,0.2,0,30.13334657,-97.7752805
R066301,2024,0.0059,0.5,0,30.4435573,-97.76574726
0412180601,2024,0.00587,0.7,0,30.21595049,-97.81093237
0320180901,2024,0.00586,0.6,0,30.19654055,-97.6963878
0239161206,2024,0.00588,0.4,0,30.36009467,-97.69831451
0241160309,2024,0.00589,0.5,0,30.36293513,-97.70003489
0426400327,2024,0.00589,0.5,0,30.18682281,-97.88391878
0322020131,2024,0.00761,0.7,0,30.18763421,-97.74578017
R066117,2024,0.00589,0.4,0,30.4588054,-97.80877898
0105380118,2024,0.02657,0.4,0,30.26553391,-97.87682063
0406120338,2024,0.00585,0.6,0,30.23247812,-97.78763919
0412580307,2024,0.00588,0.3,0,30.22346669,-97.93151116
0336061215,2024,0.02657,0.7,0,30.15361307,-97.72999914
0330080303,2024,0.00587,0.6,0,30.17075681,-97.72921733
0447070217,2024,0.01071,0.8,0,30.12761229,-97.77949917
0268000207,2024,0.00588,0.1,0,30.43372878,-97.74349797
