case_id,geoid_tract,geoid_bg,source
C14-04-0077,48453032000,484530320000,geocoder
C14-04-0084,48453002310,484530023100,geocoder
C14-04-0085,48453002310,484530023100,geocoder
C14-04-0089,48453030600,484530306000,geocoder
C14-04-0090,48453031700,484530317000,geocoder
C14-04-0091,48453000803,484530008030,geocoder
C14-04-0092,48491020405,484910204050,geocoder
C14-04-0093,48453030300,484530303000,geocoder
C14-04-0095,48453040500,484530405000,geocoder
C14-04-0099,48453034600,484530346000,geocoder
C14-04-0102,48453001922,484530019220,geocoder
C14-04-0104,48453002451,484530024510,geocoder
C14-04-0105,48453002437,484530024370,geocoder
C14-04-0108,48453000803,484530008030,geocoder
C14-04-0110,48453001307,484530013070,geocoder
C14-04-0111,48453002446,484530024460,geocoder
C14-04-0112,48491020405,484910204050,geocoder
C14-04-0113,48453000206,484530002060,geocoder
C14-04-0118,48453002444,484530024440,geocoder
C14-04-0119,48453042200,484530422000,geocoder
C14-04-0120,48453044200,484530442000,geocoder
C14-04-0121,48491020311,484910203110,geocoder
C14-04-0122,48453001200,484530012000,geocoder
C14-04-0123,48453001915,484530019150,geocoder
C14-04-0124,48453002438,484530024380,geocoder
C14-04-0127,48453044300,484530443000,geocoder
C14-04-0128,48453002441,484530024410,geocoder
C14-04-0129,48453002304,484530023040,geocoder
C14-04-0133,48453041900,484530419000,geocoder
C14-04-0134,48453002003,484530020030,geocoder
C14-04-0135,48453001200,484530012000,geocoder
C14-04-0136,48453001403,484530014030,geocoder
C14-04-0137,48453034400,484530344000,geocoder
C14-04-0138,48453001504,484530015040,geocoder
C14-04-0139,48453044300,484530443000,geocoder
C14-04-0140,48453001304,484530013040,geocoder
C14-04-0142,48453002423,484530024230,geocoder
C14-04-0145,48453001310,484530013100,geocoder
C14-04-0146,48453032400,484530324000,geocoder
C14-04-0149,48453001605,484530016050,geocoder
C14-04-0149.02,48453001605,484530016050,geocoder
C14-04-0149.03,48453001605,484530016050,geocoder
C14-04-0149.04,48453001200,484530012000,geocoder
C14-04-0149.05,48453001200,484530012000,geocoder
C14-04-0149.06,48453001200,484530012000,geocoder
C14-04-0149.07,48453001200,484530012000,geocoder
C14-04-0149.08,48453001200,484530012000,geocoder
C14-04-0149.09,48453001200,484530012000,geocoder
C14-04-0149.10,48453001200,484530012000,geocoder
C14-04-0149.11,48453001200,484530012000,geocoder
C14-04-0149.12,48453001605,484530016050,geocoder
C14-04-0149.13,48453001605,484530016050,geocoder
C14-04-0149.14,48453001605,484530016050,geocoder
C14-04-0149.15,48453001605,484530016050,geocoder
C14-04-0149.16,48453001605,484530016050,geocoder
C14-04-0149.17,48453001200,484530012000,geocoder
C14-04-0149.18,48453001200,484530012000,geocoder
C14-04-0149.19,48453001200,484530012000,geocoder
C14-04-0149.20,48453001200,484530012000,geocoder
C14-04-0149.21,48453001200,484530012000,geocoder
C14-04-0149.22,48453001200,484530012000,geocoder
C14-04-0149.23,48453001200,484530012000,geocoder
C14-04-0149.24,48453001200,484530012000,geocoder
C14-04-0149.25,48453001200,484530012000,geocoder
C14-04-0149.26,48453001200,484530012000,geocoder
C14-04-0149.27,48453001605,484530016050,geocoder
C14-04-0149.28,48453001200,484530012000,geocoder
C14-04-0149.29,48453001605,484530016050,geocoder
C14-04-0149.30,48453001605,484530016050,geocoder
C14-04-0149.31,48453001200,484530012000,geocoder
C14-04-0149.32,48453001200,484530012000,geocoder
C14-04-0149.33,48453001200,484530012000,geocoder
C14-04-0149.34,48453001200,484530012000,geocoder
C14-04-0149.35,48453001605,484530016050,geocoder
C14-04-0149.36,48453001200,484530012000,geocoder
C14-04-0149.37,48453001200,484530012000,geocoder
C14-04-0149.38,48453001605,484530016050,geocoder
C14-04-0149.39,48453001605,484530016050,geocoder
C14-04-0149.40,48453001200,484530012000,geocoder
C14-04-0149.41,48453001200,484530012000,geocoder
C14-04-0149.42,48453001200,484530012000,geocoder
C14-04-0149.43,48453001200,484530012000,geocoder
C14-04-0149.45,48453001605,484530016050,geocoder
C14-04-0149.46,48453001200,484530012000,geocoder
C14-04-0149.47,48453001605,484530016050,geocoder
C14-04-0151,48453045400,484530454000,geocoder
C14-04-0152,48453002002,484530020020,geocoder
C14-04-0154,48453002004,484530020040,geocoder
C14-04-0155,48491020410,484910204100,geocoder
C14-04-0156,48453001307,484530013070,geocoder
C14-04-0158,48453000305,484530003050,geocoder
C14-04-0159,48453000401,484530004010,geocoder
C14-04-0161,48453000305,484530003050,geocoder
C14-04-0162,48491020406,484910204060,geocoder
C14-04-0167,48453002437,484530024370,geocoder
C14-04-0170,48453001307,484530013070,geocoder
C14-04-0172,48453042200,484530422000,geocoder
C14-04-0173,48453001101,484530011010,geocoder
C14-04-0174,48453041100,484530411000,geocoder
C14-04-0176,48453002448,484530024480,geocoder
C14-04-0178,48453002445,484530024450,geocoder
C14-04-0179,48453002437,484530024370,geocoder
C14-04-0180,48453001307,484530013070,geocoder
C14-04-0181.SH,48453002307,484530023070,geocoder
C14-04-0181.SH(RCA),48453002307,484530023070,geocoder
C14-04-0183,48453034400,484530344000,geocoder
C14-04-0184,48453031200,484530312000,geocoder
C14-04-0185,48453001101,484530011010,geocoder
C14-04-0186,48491020405,484910204050,geocoder
C14-04-0188,48453043100,484530431000,geocoder
C14-04-0190,48453000401,484530004010,geocoder
C14-04-0191,48453000401,484530004010,geocoder
C14-04-0192,48453000401,484530004010,geocoder
C14-04-0193,48453000401,484530004010,geocoder
C14-04-0194,48453000401,484530004010,geocoder
C14-04-0195,48453002007,484530020070,geocoder
C14-04-0196.01,48453000305,484530003050,geocoder
C14-04-0196.02,48453000305,484530003050,geocoder
C14-04-0197,48453035800,484530358000,geocoder
C14-04-0198,48453001307,484530013070,geocoder
C14-04-0199,48453030300,484530303000,geocoder
C14-04-0200,48453000804,484530008040,geocoder
C14-04-0201,48453042100,484530421000,geocoder
C14-04-0202,48453002310,484530023100,geocoder
C14-04-0203,48453002437,484530024370,geocoder
C14-04-0207,48453034400,484530344000,geocoder
C14-04-0209,48453041000,484530410000,geocoder
C14-04-0211,48453002445,484530024450,geocoder
C14-04-0212,48453044200,484530442000,geocoder
C14-05-0002,48453002437,484530024370,geocoder
C14-05-0005,48453001200,484530012000,geocoder
C14-05-0007,48453046500,484530465000,geocoder
C14-05-0008,48453046500,484530465000,geocoder
C14-05-0009,48453037200,484530372000,geocoder
C14-05-0010,48453002410,484530024100,geocoder
C14-05-0012,48453001605,484530016050,geocoder
C14-05-0013,48453001605,484530016050,geocoder
C14-05-0014,48453002438,484530024380,geocoder
C14-05-0016,48453041200,484530412000,geocoder
C14-05-0017,48453002310,484530023100,geocoder
C14-05-0018,48453032900,484530329000,geocoder
C14-05-0020,48453002214,484530022140,geocoder
C14-05-0021,48453002112,484530021120,geocoder
C14-05-0022,48453001402,484530014020,geocoder
C14-05-0025,48453001200,484530012000,geocoder
C14-05-0026,48453002321,484530023210,geocoder
C14-05-0029,48453000305,484530003050,geocoder
C14-05-0030,48453040700,484530407000,geocoder
C14-05-0032,48453002447,484530024470,geocoder
C14-05-0033,48453002007,484530020070,geocoder
C14-05-0035,48453045100,484530451000,geocoder
C14-05-0036,48453043500,484530435000,geocoder
C14-05-0037.SH,48453043400,484530434000,geocoder
C14-05-0039,48453001101,484530011010,geocoder
C14-05-0040,48453001101,484530011010,geocoder
C14-05-0042,48453041100,484530411000,geocoder
C14-05-0045,48453002422,484530024220,geocoder
C14-05-0047,48453040400,484530404000,geocoder
C14-05-0048,48453045700,484530457000,geocoder
C14-05-0049,48453000700,484530007000,geocoder
C14-05-0050,48453000700,484530007000,geocoder
C14-05-0051,48453042100,484530421000,geocoder
C14-05-0052,48453042100,484530421000,geocoder
C14-05-0054,48453042100,484530421000,geocoder
C14-05-0055,48453042100,484530421000,geocoder
C14-05-0057,48453000607,484530006070,geocoder
C14-05-0058,48453001307,484530013070,geocoder
C14-05-0059,48453001307,484530013070,geocoder
C14-05-0060,48453032700,484530327000,geocoder
C14-05-0061,48453034800,484530348000,geocoder
C14-05-0062,48453030900,484530309000,geocoder
C14-05-0064,48453042100,484530421000,geocoder
C14-05-0066,48453041900,484530419000,geocoder
C14-05-0067,48453001103,484530011030,geocoder
C14-05-0068,48453040400,484530404000,geocoder
C14-05-0070,48453002319,484530023190,geocoder
C14-05-0071,48453030600,484530306000,geocoder
C14-05-0073,48453030100,484530301000,geocoder
C14-05-0074,48453031900,484530319000,geocoder
C14-05-0075,48453032900,484530329000,geocoder
C14-05-0076,48453032900,484530329000,geocoder
C14-05-0077,48453001401,484530014010,geocoder
C14-05-0078,48453030000,484530300000,geocoder
C14-05-0079,48453002441,484530024410,geocoder
C14-05-0080,48453000204,484530002040,geocoder
C14-05-0081,48453002411,484530024110,geocoder
C14-05-0082,48453041200,484530412000,geocoder
C14-05-0083,48491020410,484910204100,geocoder
C14-05-0085,48453041100,484530411000,geocoder
C14-05-0086,48453034100,484530341000,geocoder
C14-05-0087,48453002002,484530020020,geocoder
C14-05-0088,48453001920,484530019200,geocoder
C14-05-0089,48453002310,484530023100,geocoder
C14-05-0090,48453001505,484530015050,geocoder
C14-05-0091,48453002424,484530024240,geocoder
C14-05-0092,48453041100,484530411000,geocoder
C14-05-0095,48453002321,484530023210,geocoder
C14-05-0096,48453042100,484530421000,geocoder
C14-05-0097,48453041900,484530419000,geocoder
C14-05-0100,48491020408,484910204080,geocoder
C14-05-0101,48453002445,484530024450,geocoder
C14-05-0102,48453002445,484530024450,geocoder
C14-05-0103,48453000101,484530001010,geocoder
C14-05-0104,48453041900,484530419000,geocoder
C14-05-0106.01,48453002003,484530020030,geocoder
C14-05-0106.02,48453002444,484530024440,geocoder
C14-05-0106.03,48453002444,484530024440,geocoder
C14-05-0107.01,48453002403,484530024030,geocoder
C14-05-0108,48453030600,484530306000,geocoder
C14-05-0109,48491020405,484910204050,geocoder
C14-05-0111.01,48453002313,484530023130,geocoder
C14-05-0111.02,48453002313,484530023130,geocoder
C14-05-0111.03,48453002307,484530023070,geocoder
C14-05-0111.04,48453002307,484530023070,geocoder
C14-05-0111.05,48453002313,484530023130,geocoder
C14-05-0111.06,48453002313,484530023130,geocoder
C14-05-0112(RCA),48453002304,484530023040,geocoder
C14-05-0112(RCA2),48453002304,484530023040,geocoder
C14-05-0112.01,48453002304,484530023040,geocoder
C14-05-0112.02,48453002304,484530023040,geocoder
C14-05-0112.03,48453002304,484530023040,geocoder
C14-05-0112.04,48453001403,484530014030,geocoder
C14-05-0112.05,48453001403,484530014030,geocoder
C14-05-0112.06,48453002315,484530023150,geocoder
C14-05-0113.01,48453002326,484530023260,geocoder
C14-05-0113.03,48453002325,484530023250,geocoder
C14-05-0113.04,48453002314,484530023140,geocoder
C14-05-0114,48453043400,484530434000,geocoder
C14-05-0115,48453002007,484530020070,geocoder
C14-05-0117,48453002448,484530024480,geocoder
C14-05-0118,48453046500,484530465000,geocoder
C14-05-0119,48453002407,484530024070,geocoder
C14-05-0121,48453000206,484530002060,geocoder
C14-05-0123,48453000902,484530009020,geocoder
C14-05-0125,48453001308,484530013080,geocoder
C14-05-0126,48453002451,484530024510,geocoder
C14-05-0137,48453001310,484530013100,geocoder
C14-05-0142,48453002007,484530020070,geocoder
C14-05-0143,48491020406,484910204060,geocoder
C14-05-0144,48453046500,484530465000,geocoder
C14-05-0145,48453000402,484530004020,geocoder
C14-05-0147,48453001304,484530013040,geocoder
C14-05-0149,48453030600,484530306000,geocoder
C14-05-0150,48453031700,484530317000,geocoder
C14-05-0151,48453031000,484530310000,geocoder
C14-05-0151(RCT),48453031000,484530310000,geocoder
C14-05-0152,48453001312,484530013120,geocoder
C14-05-0155,48453001914,484530019140,geocoder
C14-05-0156,48453002201,484530022010,geocoder
C14-05-0159,48453030600,484530306000,geocoder
C14-05-0161,48453002424,484530024240,geocoder
C14-05-0162,48453002424,484530024240,geocoder
C14-05-0163,48453041000,484530410000,geocoder
C14-05-0165,48453001102,484530011020,geocoder
C14-05-0166,48453001501,484530015010,geocoder
C14-05-0167,48491020405,484910204050,geocoder
C14-05-0171,48453002437,484530024370,geocoder
C14-05-0172,48453030500,484530305000,geocoder
C14-05-0174,48453032000,484530320000,geocoder
C14-05-0178,48453040400,484530404000,geocoder
C14-05-0180,48453001304,484530013040,geocoder
C14-05-0182,48453030800,484530308000,geocoder
C14-05-0183,48453000902,484530009020,geocoder
C14-05-0184,48453001604,484530016040,geocoder
C14-05-0185,48453002220,484530022200,geocoder
C14-05-0187,48453001309,484530013090,geocoder
C14-05-0190,48453000700,484530007000,geocoder
C14-05-0191,48453002201,484530022010,geocoder
C14-05-0192,48491020408,484910204080,geocoder
C14-05-0195,48453002422,484530024220,geocoder
C14-05-0197.SH,48453002006,484530020060,geocoder
C14-05-0198,48453030300,484530303000,geocoder
C14-05-0199,48453041200,484530412000,geocoder
C14-05-0201,48453001403,484530014030,geocoder
C14-05-0203,48453040400,484530404000,geocoder
C14-05-0206,48453002201,484530022010,geocoder
C14-05-0207,48453034700,484530347000,geocoder
C14-05-0209,48453002437,484530024370,geocoder
C14-05-0210,48453030600,484530306000,geocoder
C14-05-0212,48453032900,484530329000,geocoder
C14-05-0214,48453002201,484530022010,geocoder
C14-05-0215,48453000605,484530006050,geocoder
C14-05-0216,48453002201,484530022010,geocoder
C14-05-0217,48453002423,484530024230,geocoder
C14-05-0218,48453001913,484530019130,geocoder
C14-05-0219,48453031100,484530311000,geocoder
C14-06-0002,48491020405,484910204050,geocoder
C14-06-0003,48491020408,484910204080,geocoder
C14-06-0004,48453000304,484530003040,geocoder
C14-06-0007,48453001101,484530011010,geocoder
C14-06-0008,48453001504,484530015040,geocoder
C14-06-0009,48453001401,484530014010,geocoder
C14-06-0010,48453034700,484530347000,geocoder
C14-06-0011,48453043900,484530439000,geocoder
C14-06-0012,48453001602,484530016020,geocoder
C14-06-0013,48453002500,484530025000,geocoder
C14-06-0015,48453001602,484530016020,geocoder
C14-06-0016,48453000700,484530007000,geocoder
C14-06-0017.SH,48453002307,484530023070,geocoder
C14-06-0018,48453002112,484530021120,geocoder
C14-06-0020,48453001603,484530016030,geocoder
C14-06-0022,48453040800,484530408000,geocoder
C14-06-0023,48453002316,484530023160,geocoder
C14-06-0024,48453001200,484530012000,geocoder
C14-06-0025,48453040700,484530407000,geocoder
C14-06-0026.SH,48453000901,484530009010,geocoder
C14-06-0027,48453035800,484530358000,geocoder
C14-06-0028,48453002111,484530021110,geocoder
C14-06-0029,48491020517,484910205170,geocoder
C14-06-0030,48453040900,484530409000,geocoder
C14-06-0031,48453045300,484530453000,geocoder
C14-06-0032,48453001307,484530013070,geocoder
C14-06-0042,48453030200,484530302000,geocoder
C14-06-0056,48453034200,484530342000,geocoder
C14-06-0057,48453002107,484530021070,geocoder
C14-06-0058,48453001915,484530019150,geocoder
C14-06-0059,48453002437,484530024370,geocoder
C14-06-0060,48453030500,484530305000,geocoder
C14-06-0061,48453001920,484530019200,geocoder
C14-06-0062,48453002002,484530020020,geocoder
C14-06-0064,48453002304,484530023040,geocoder
C14-06-0065,48453002107,484530021070,geocoder
C14-06-0066,48491020408,484910204080,geocoder
C14-06-0067,48453001920,484530019200,geocoder
C14-06-0071,48453001103,484530011030,geocoder
C14-06-0071(RCT),48453001103,484530011030,geocoder
C14-06-0074,48453001102,484530011020,geocoder
C14-06-0075,48453000401,484530004010,geocoder
C14-06-0076,48453030900,484530309000,geocoder
C14-06-0079,48453001304,484530013040,geocoder
C14-06-0080,48453001312,484530013120,geocoder
C14-06-0081,48453000700,484530007000,geocoder
C14-06-0082,48453002214,484530022140,geocoder
C14-06-0083,48453001103,484530011030,geocoder
C14-06-0086,48453002422,484530024220,geocoder
C14-06-0087,48453001602,484530016020,geocoder
C14-06-0096,48453030900,484530309000,geocoder
C14-06-0097,48453042100,484530421000,geocoder
C14-06-0099,48453001304,484530013040,geocoder
C14-06-0100,48453000101,484530001010,geocoder
C14-06-0103,48453001915,484530019150,geocoder
C14-06-0105,48453002220,484530022200,geocoder
C14-06-0107,48491020406,484910204060,geocoder
C14-06-0108,48453002201,484530022010,geocoder
C14-06-0110,48453001503,484530015030,geocoder
C14-06-0111,48453002113,484530021130,geocoder
C14-06-0113,48453041900,484530419000,geocoder
C14-06-0114,48453002105,484530021050,geocoder
C14-06-0115,48453002004,484530020040,geocoder
C14-06-0116,48453002438,484530024380,geocoder
C14-06-0117,48453001403,484530014030,geocoder
C14-06-0117(RCT),48453001403,484530014030,geocoder
C14-06-0118,48453001101,484530011010,geocoder
C14-06-0119,48453002437,484530024370,geocoder
C14-06-0122,48453031900,484530319000,geocoder
C14-06-0123,48453001310,484530013100,geocoder
C14-06-0124,48453001310,484530013100,geocoder
C14-06-0125,48453002310,484530023100,geocoder
C14-06-0126,48453002403,484530024030,geocoder
C14-06-0127,48453043100,484530431000,geocoder
C14-06-0128,48453041000,484530410000,geocoder
C14-06-0130,48453041600,484530416000,geocoder
C14-06-0132,48453000308,484530003080,geocoder
C14-06-0135,48453002422,484530024220,geocoder
C14-06-0137,48453033400,484530334000,geocoder
C14-06-0138,48453002314,484530023140,geocoder
C14-06-0140,48453044000,484530440000,geocoder
C14-06-0141,48453001915,484530019150,geocoder
C14-06-0143,48453002111,484530021110,geocoder
C14-06-0146,48453033200,484530332000,geocoder
C14-06-0147,48453033200,484530332000,geocoder
