pid,year,pcat,lr,diff,adaptive_ens,actual
0237461502,2022,A,0.00768,0.09958,0.01108,0.0
0201620308,2022,F2,0.00014,0.0008,0.0008,0.0
0241200207,2022,A,0.00768,0.29925,0.018468,0.0
0312080520,2022,A,0.00775,0.11068,0.011558,0.0
0418480104,2022,A,0.00777,0.49787,0.025904,0.0
0266131014,2022,A,0.00774,0.10294,0.011262,0.0
0202100915,2022,A,0.00777,0.10052,0.011202,0.0
0162050731,2022,A,0.00772,0.20518,0.015026,0.0
0445070618,2022,A,0.00771,0.1636,0.013478,0.0
0262200909,2022,A,0.0077,0.1003,0.011126,0.0
0258200409,2022,A,0.00288,0.29975,0.013864,0.0
0230020207,2022,A,0.00777,0.18006,0.014145,0.0
0143500101,2022,A,0.0077,0.10057,0.011136,0.0
0242190302,2022,A,0.0077,0.10059,0.011137,0.0
0137021104,2022,B,0.18044,0.19916,0.190249,0.0
0434230304,2022,A,0.00767,0.00097,0.007422,0.0
0247260911,2022,A,0.00772,0.10096,0.01117,0.0
0158070641,2022,A,0.00777,0.30208,0.018659,0.0
0229690424,2022,A,0.00768,0.00086,0.007428,0.0
0225020210,2022,B,0.18147,0.5017,0.349271,0.0
0239281513,2022,A,0.00765,0.28763,0.018009,0.0
0101011132,2022,A,0.00776,0.03709,0.008845,0.0
0150010508,2022,A,0.00786,0.39862,0.022318,0.0
0233010907,2022,A,0.00785,0.29954,0.018643,0.0
0227091009,2022,A,0.00771,0.34147,0.020059,0.0
0217221106,2022,A,0.00772,0.29968,0.018523,0.0
0312380145,2022,A,0.0077,0.20035,0.014828,0.0
0241360505,2022,A,0.0077,0.10086,0.011147,0.0
0418281144,2022,A,0.00768,0.19689,0.014681,0.0
0168440217,2022,A,0.00858,0.59954,0.030446,0.0
0416000806,2022,A,0.00769,0.10005,0.011107,0.0
0205521902,2022,A,0.00765,0.09961,0.011053,0.0
0418400224,2022,A,0.00773,0.21857,0.015531,0.0
0438150111,2022,C1,0.00319,0.19973,0.098905,0.0
0239190401,2022,F1,1.0,0.00086,0.00086,0.0
0305180126,2022,A,0.00768,0.00085,0.007427,0.0
0207080403,2022,A,0.00779,0.29689,0.018487,0.0
0166131704,2022,A,0.00776,0.3511,0.020464,0.0
0211400802,2022,A,0.0077,0.08758,0.010656,0.0
0133010615,2022,A,0.00776,0.10016,0.011179,0.0
0244071103,2022,A,0.00773,0.20172,0.014908,0.0
0323410117,2022,C1,1.0,0.00226,0.514101,0.0
0340131706,2022,C1,0.04128,0.19703,0.11713,0.0
0200160106,2022,C1,1.0,0.31726,0.667506,0.0
0272300307,2022,A,0.00772,0.28837,0.018104,0.0
0418180210,2022,A,0.00775,0.10132,0.011212,0.0
0400120901,2022,A,0.00769,0.18418,0.01422,0.0
0172190813,2022,A,0.00287,0.00262,0.002861,0.0
0425182034,2022,A,0.00768,0.39805,0.022124,0.0
0418230217,2022,A,0.00771,0.23499,0.016119,0.0
0270000803,2022,A,0.00767,0.29959,0.018471,0.0
R078098,2022,A,0.00779,0.10034,0.011214,0.0
0232120508,2022,A,0.00774,0.20334,0.014977,0.0
0101231128,2022,A,0.00777,0.29782,0.018502,0.0
0249130510,2022,A,0.00772,0.29912,0.018502,0.0
0102020605,2022,B,0.1826,0.18898,0.185943,0.0
0154530101,2022,A,0.00781,0.49393,0.025796,0.0
0228070419,2022,F1,1.0,0.49702,0.49702,0.0
0145600904,2022,A,0.00345,0.00118,0.003366,0.0
R411906,2022,A,0.00771,0.29842,0.018466,0.0
0142011006,2022,A,0.00782,0.09968,0.011219,0.0
0324010803,2022,A,0.0077,0.39647,0.022084,0.0
0262360630,2022,A,0.00767,0.1002,0.011094,0.0
0223360425,2022,A,0.00343,0.0008,0.003333,0.0
0410280903,2022,A,0.00771,0.237,0.016194,0.0
0158070301,2022,A,0.00777,0.12116,0.011965,0.0
0316030201,2022,C1,1.0,0.15927,0.590564,0.0
0332381532,2022,A,0.00765,0.29588,0.018315,0.0
0270200135,2022,A,0.00768,0.41364,0.022701,0.0
0408020313,2022,A,0.00781,0.19404,0.014701,0.0
0438090304,2022,A,0.00776,0.29941,0.018551,0.0
0266330812,2022,A,0.00768,0.01338,0.007891,0.0
0226410906,2022,C1,1.0,0.2993,0.658759,0.0
0258401012,2022,O,0.00925,0.10049,0.01664,0.0
0254301317,2022,A,0.00771,0.20166,0.014886,0.0
0445211028,2022,A,0.00773,0.37594,0.021354,0.0
0440151414,2022,A,0.00765,0.20052,0.014786,0.0
0109010420,2022,A,0.00781,0.3984,0.022262,0.0
0250280411,2022,A,0.0077,0.19853,0.014761,0.0
0410580313,2022,C1,0.04133,0.10254,0.071139,0.0
0424190401,2022,A,0.00771,0.22635,0.0158,0.0
0135040509,2022,A,0.00784,0.10083,0.011281,0.0
0123250105,2022,A,0.00788,0.20043,0.015004,0.0
0162030764,2022,A,0.00774,0.39918,0.022223,0.0
0164130350,2022,A,0.00287,0.10034,0.006476,0.0
0320060939,2022,A,0.0077,0.10012,0.01112,0.0
0259020909,2022,A,0.00774,0.17642,0.013981,0.0
0217380410,2022,B,0.21386,0.00084,0.102238,0.0
0322010221,2022,A,0.0077,0.19992,0.014812,0.0
0209380105,2022,B,0.1811,0.20103,0.191543,0.0
0210500968,2022,A,0.00784,0.1007,0.011276,0.0
0320060631,2022,A,0.00769,0.10075,0.011133,0.0
0455070515,2022,O,0.00925,0.10064,0.016653,0.0
0109380155,2022,A,0.00819,0.19278,0.01502,0.0
R399744,2022,,0.03129,0.00102,0.026447,0.0
0417100731,2022,A,0.00769,0.19474,0.014611,0.0
0266330202,2022,A,0.00767,0.37779,0.021364,0.0
0245160572,2022,B,0.18084,0.39953,0.295434,0.0
0270201508,2022,A,0.00768,0.19981,0.014789,0.0
0432050143,2022,A,0.00774,0.29895,0.018515,0.0
0158380316,2022,A,0.00801,0.20353,0.015244,0.0
R503385,2022,A,0.00768,0.19255,0.01452,0.0
0414361007,2022,A,0.0077,0.10042,0.011131,0.0
0170250503,2022,A,0.00794,0.3071,0.019009,0.0
R063260,2022,A,0.00782,0.20009,0.014934,0.0
0334330411,2022,A,0.00766,0.31512,0.019036,0.0
0252402106,2022,O,0.00925,0.10093,0.016676,0.0
0129340427,2022,A,0.00811,0.19661,0.015085,0.0
0338032116,2022,A,0.00768,0.10037,0.01111,0.0
0307170802,2022,A,0.00771,0.30114,0.018567,0.0
0440250604,2022,A,0.00765,0.00091,0.007401,0.0
0302060240,2022,F1,1.0,0.13672,0.13672,0.0
0225021004,2022,A,0.0079,0.00145,0.007661,0.0
0115060505,2022,A,0.00787,0.1004,0.011294,0.0
0416361607,2022,A,0.00772,0.10162,0.011194,0.0
0274200141,2022,A,0.00768,0.11289,0.011573,0.0
0212130134,2022,A,0.00774,0.21235,0.015311,0.0
0266200728,2022,A,0.00769,0.00214,0.007485,0.0
R330944,2022,A,0.02645,0.00235,0.025558,0.0
0262380310,2022,A,0.00769,0.19997,0.014804,0.0
0422480805,2022,A,0.00773,0.20002,0.014845,0.0
0434280209,2022,A,0.00772,0.39856,0.022181,0.0
0225690133,2022,A,0.00766,0.18021,0.014044,0.0
0172190204,2022,A,0.0077,0.40123,0.022261,0.0
0127090533,2022,A,0.00796,0.16727,0.013854,0.0
0131530319,2022,A,0.00785,0.19942,0.014938,0.0
0160050745,2022,A,0.00773,0.19954,0.014827,0.0
0158070635,2022,A,0.0078,0.39149,0.021997,0.0
0254160947,2022,XV,0.00823,0.00132,0.0015,0.0
0434191013,2022,A,0.00768,0.20011,0.0148,0.0
0202080414,2022,A,0.00779,0.29774,0.018518,0.0
R075873,2022,,0.03129,0.00843,0.027632,0.0
0225170526,2022,A,0.00771,0.39386,0.021998,0.0
0410280939,2022,A,0.00772,0.19884,0.014791,0.0
0409000116,2022,B,0.21351,0.10049,0.154288,0.0
0447090223,2022,C1,0.04128,0.00104,0.021683,0.0
0430190929,2022,A,0.00768,0.29372,0.018263,0.0
0348010120,2022,A,0.00284,0.47027,0.020135,0.0
0145340101,2022,A,0.00774,0.49798,0.025879,0.0
0447091206,2022,C1,0.04128,0.09532,0.067597,0.0
0436280207,2022,A,0.00288,0.10029,0.006484,0.0
0225020704,2022,A,0.0079,0.19989,0.015004,0.0
0404041108,2022,A,0.00777,0.15124,0.013078,0.0
0245300701,2022,A,0.0077,0.00099,0.007452,0.0
0111360120,2022,A,0.00797,0.20159,0.015134,0.0
0268330322,2022,A,0.00768,0.2206,0.015558,0.0
0339210630,2022,E,0.06772,0.00089,0.06772,0.0
0204200920,2022,A,0.00768,0.29677,0.018376,0.0
0440250601,2022,A,0.00766,0.39949,0.022158,0.0
0205521519,2022,A,0.00769,0.10024,0.011114,0.0
0424480506,2022,A,0.00772,0.30313,0.01865,0.0
0428030412,2022,A,0.00769,0.29688,0.01839,0.0
0307050805,2022,B,0.18132,0.69646,0.451253,0.0
0123110302,2022,A,0.00787,0.19982,0.014972,0.0
0406480725,2022,A,0.00773,0.34187,0.020093,0.0
0245080103,2022,F1,1.0,0.0008,0.0008,0.0
0245300455,2022,A,0.00772,0.29126,0.018211,0.0
0436280504,2022,A,0.00768,0.29951,0.018478,0.0
0427170410,2022,A,0.00767,0.10695,0.011343,0.0
0412340952,2022,A,0.0077,0.16483,0.013514,0.0
0419231003,2022,A,0.0077,0.18825,0.01438,0.0
0212210310,2022,A,0.00768,0.008,0.007692,0.0
R337774,2022,A,0.00778,0.20408,0.015043,0.0
0304021018,2022,A,0.00771,0.00186,0.007494,0.0
0278181713,2022,A,0.00767,0.45444,0.0242,0.0
0144010629,2022,A,0.00945,0.00079,0.00913,0.0
0432190216,2022,A,0.00766,0.19986,0.014771,0.0
0233091816,2022,A,0.00761,0.20147,0.014783,0.0
0320160223,2022,A,0.00767,0.1005,0.011105,0.0
0415151006,2022,A,0.00767,0.39559,0.022023,0.0
0132031003,2022,A,0.00772,0.29973,0.018524,0.0
0241280707,2022,A,0.00764,0.00092,0.007391,0.0
0410080938,2022,A,0.00771,0.19948,0.014805,0.0
0211200311,2022,A,0.00772,0.19873,0.014787,0.0
0424441122,2022,A,0.00777,0.26789,0.017394,0.0
0142020211,2022,A,0.00779,0.13949,0.012663,0.0
0117090118,2022,B,0.18052,0.19989,0.19067,0.0
0422440214,2022,A,0.00776,0.1073,0.011443,0.0
0330431238,2022,A,0.00768,0.20084,0.014827,0.0
0240120208,2022,A,0.00771,0.19891,0.014784,0.0
0225091019,2022,A,0.00773,0.20489,0.015025,0.0
R075479,2022,XV,0.03308,0.01593,0.016376,0.0
0424340105,2022,A,0.00772,0.17527,0.013919,0.0
0304041109,2022,A,0.00772,0.1673,0.013624,0.0
0248120325,2022,A,0.0077,0.29185,0.018214,0.0
0428010103,2022,A,0.00768,0.10174,0.01116,0.0
0166151302,2022,A,0.00286,0.08354,0.005845,0.0
0209191101,2022,A,0.00766,0.10103,0.011115,0.0
0426211317,2022,A,0.00288,0.10071,0.0065,0.0
R520749,2022,A,0.00771,0.30539,0.018724,0.0
0327020122,2022,XV,0.00828,0.00099,0.00118,0.0
0166070912,2022,A,0.00773,0.10035,0.011157,0.0
0233051008,2022,F1,1.0,0.10317,0.10317,0.0
0414380630,2022,A,0.00773,0.49841,0.025885,0.0
0322061024,2022,A,0.00769,0.19996,0.014804,0.0
0422211111,2022,B,0.18047,0.39865,0.294796,0.0
0268100120,2022,A,0.00803,0.20155,0.01519,0.0
0212130903,2022,A,0.00775,0.10046,0.01118,0.0
0137340310,2022,XV,0.03089,0.19654,0.192233,0.0
0127190205,2022,A,0.00289,0.0621,0.005081,0.0
0305160307,2022,A,0.0077,0.19958,0.0148,0.0
0204050607,2022,A,0.00783,0.15681,0.013342,0.0
0162660104,2022,A,0.00854,0.09986,0.011919,0.0
0418300609,2022,A,0.00769,0.20193,0.014877,0.0
0264180906,2022,A,0.00775,0.20004,0.014865,0.0
0244090202,2022,F1,1.0,0.18712,0.18712,0.0
0162130221,2022,XV,0.24062,0.00086,0.007094,0.0
0416280715,2022,A,0.00772,0.29941,0.018513,0.0
0304551203,2022,A,0.00765,0.18937,0.014374,0.0
0306010313,2022,A,0.0077,0.51285,0.026391,0.0
0235181321,2022,A,0.00773,0.2382,0.016257,0.0
0247300127,2022,A,0.00768,0.49327,0.025647,0.0
R38964,2022,,0.03129,0.001,0.026444,0.0
0137050514,2022,A,0.00777,0.37915,0.021511,0.0
0416190514,2022,A,0.00773,0.10055,0.011164,0.0
0259050904,2022,A,0.00773,0.10724,0.011412,0.0
0213260102,2022,A,0.00772,0.10044,0.011151,0.0
0164110618,2022,A,0.00287,0.10078,0.006493,0.0
0424550552,2022,A,0.00772,0.10141,0.011187,0.0
R057084,2022,A,0.00777,0.1999,0.014879,0.0
0210500301,2022,A,0.00778,0.59781,0.029611,0.0
0217161823,2022,A,1e-05,0.00082,4e-05,0.0
0410131009,2022,A,0.00771,0.1963,0.014688,0.0
0404800404,2022,A,0.0077,0.19927,0.014788,0.0
0332060411,2022,A,0.00769,0.35891,0.020685,0.0
0330181306,2022,C1,0.04128,0.23933,0.13773,0.0
R075895,2022,,0.03129,0.1005,0.042364,0.0
0208061216,2022,A,0.00778,0.19975,0.014883,0.0
0211010304,2022,F2,1.0,0.05377,0.05377,0.0
0223230113,2022,A,0.0077,0.00078,0.007444,0.0
0414270230,2022,A,0.00769,0.00482,0.007584,0.0
R078539,2022,A,0.00775,0.19994,0.014861,0.0
0152050415,2022,A,0.00793,0.10409,0.011488,0.0
0330400442,2022,A,0.00765,0.29772,0.018383,0.0
0139150117,2022,A,0.00779,0.19708,0.014794,0.0
0166191013,2022,A,0.00778,0.29764,0.018505,0.0
0334380422,2022,O,0.00225,0.10062,0.010218,0.0
R055259,2022,A,0.01391,0.10125,0.017142,0.0
0247281132,2022,A,0.0077,0.20006,0.014817,0.0
0310180516,2022,A,0.0077,0.20098,0.014851,0.0
0215161222,2022,A,0.00761,0.00122,0.007374,0.0
0426400202,2022,A,0.00772,0.2975,0.018442,0.0
R078319,2022,A,0.00774,0.33676,0.019914,0.0
R359708,2022,,0.03129,0.1003,0.042332,0.0
0339310142,2022,D1,0.01252,0.00252,0.01252,0.0
0235210103,2022,A,0.00773,0.08657,0.010647,0.0
0135500322,2022,A,0.00773,0.29862,0.018493,0.0
0443110121,2022,B,0.18256,0.29149,0.239639,0.0
0209092406,2022,A,0.00771,0.20022,0.014833,0.0
0424501015,2022,A,0.00777,0.18433,0.014303,0.0
R468424,2022,A,0.01379,0.08347,0.016368,0.0
0302020414,2022,A,0.89868,0.99305,0.902172,0.0
0266030403,2022,A,0.00779,0.2098,0.015264,0.0
0145550324,2022,C1,0.04128,0.22972,0.13305,0.0
0336081103,2022,C1,0.04128,0.11259,0.076008,0.0
0417160910,2022,A,0.00768,0.29694,0.018383,0.0
0332031913,2022,A,0.0077,0.29953,0.018498,0.0
0449211016,2022,A,0.00774,0.49807,0.025882,0.0
0322010228,2022,A,0.0077,0.20021,0.014823,0.0
0219400216,2022,A,0.00769,0.17069,0.013721,0.0
0254330218,2022,A,0.0077,0.39907,0.022181,0.0
0258400909,2022,A,0.00764,0.35357,0.020439,0.0
0266102125,2022,A,0.00774,0.20843,0.015166,0.0
0326000906,2022,A,0.00768,0.2983,0.018433,0.0
0158400306,2022,C1,0.05375,0.39956,0.222159,0.0
R486701,2022,J6,1.0,0.49778,0.74889,0.0
0241220417,2022,A,0.00772,0.09841,0.011076,0.0
0419280305,2022,A,0.0077,0.39847,0.022158,0.0
0307150816,2022,A,0.00773,0.39854,0.02219,0.0
0125130218,2022,A,0.00774,0.10511,0.011343,0.0
0239281719,2022,A,0.00765,0.10039,0.011081,0.0
0348500123,2022,A,0.00767,0.19974,0.014777,0.0
0247170501,2022,A,0.00776,0.00121,0.007518,0.0
0168110484,2022,A,0.00289,0.10038,0.006497,0.0
0260331304,2022,O,0.00184,0.20444,0.018251,0.0
0241070414,2022,A,0.00769,0.39317,0.021953,0.0
R096329,2022,C1,0.01216,0.19926,0.103278,0.0
0246160136,2022,A,0.00769,0.22941,0.015894,0.0
0280200505,2022,A,0.00769,0.00111,0.007447,0.0
0420301602,2022,A,0.00768,0.3974,0.0221,0.0
0264280318,2022,A,0.00766,0.39741,0.022081,0.0
0243130802,2022,A,0.0077,0.29956,0.018499,0.0
0226230705,2022,A,0.00772,0.09902,0.011098,0.0
0410280816,2022,A,0.00771,0.0735,0.010144,0.0
0111280233,2022,A,0.00785,0.38919,0.02196,0.0
0268281002,2022,A,0.00766,0.10827,0.011383,0.0
0166210911,2022,A,0.00781,0.20007,0.014924,0.0
0436251319,2022,A,0.00768,0.10011,0.0111,0.0
0233100552,2022,A,0.00771,0.39019,0.021862,0.0
0412400121,2022,A,0.00776,0.19965,0.01486,0.0
0145300419,2022,A,0.00777,0.00091,0.007516,0.0
0243170202,2022,A,0.69708,0.00086,0.67132,0.0
0236090713,2022,A,0.00775,0.18037,0.014137,0.0
0278181608,2022,A,0.00767,0.10669,0.011334,0.0
0166480514,2022,C1,0.04145,0.11439,0.076972,0.0
0432340815,2022,A,0.00774,0.30636,0.018789,0.0
0209380308,2022,A,0.00766,0.10058,0.011098,0.0
0418140611,2022,A,0.0077,0.05613,0.009492,0.0
R507203,2022,,0.03129,0.00095,0.026436,0.0
0133043606,2022,A,0.98452,0.00087,0.948125,0.0
0145130215,2022,A,0.00776,0.10062,0.011196,0.0
0421020245,2022,A,0.00773,0.10094,0.011179,0.0
0326430405,2022,D1,0.01239,0.10047,0.01239,0.0
0268201106,2022,B,1.0,0.00084,0.47644,0.0
R075814,2022,A,0.00784,0.00099,0.007587,0.0
0412120424,2022,B,0.18081,0.29931,0.242904,0.0
0245140517,2022,A,0.0077,0.40147,0.022269,0.0
0202050412,2022,A,0.00778,0.20025,0.014901,0.0
0426440501,2022,A,0.0077,0.03354,0.008656,0.0
0217130707,2022,A,0.00775,0.34708,0.020305,0.0
0270230616,2022,A,0.00768,0.38092,0.02149,0.0
0266081805,2022,A,0.00771,0.10075,0.011152,0.0
0252402101,2022,O,0.00925,0.00295,0.00874,0.0
0270201807,2022,A,0.00766,0.40074,0.022204,0.0
R470415,2022,D1,0.00364,0.18859,0.00364,0.0
0103030324,2022,A,0.00774,0.27771,0.017729,0.0
0223020811,2022,A,0.00783,0.10851,0.011555,0.0
0262360608,2022,A,0.00768,0.01068,0.007791,0.0
0143061002,2022,A,0.00777,0.00238,0.007571,0.0
0416301141,2022,A,0.0077,0.0018,0.007482,0.0
0133190503,2022,A,0.01099,0.29864,0.021633,0.0
0202081404,2022,F1,0.98604,0.10042,0.10042,0.0
0212130513,2022,A,0.00776,0.1818,0.014199,0.0
R064783,2022,C1,0.01216,0.29791,0.15132,0.0
0418381450,2022,A,0.00773,0.10036,0.011157,0.0
0334360801,2022,A,0.00767,0.29948,0.018467,0.0
0244121216,2022,A,0.00771,0.15013,0.01298,0.0
0419150604,2022,A,0.0077,0.18478,0.014252,0.0
0340101301,2022,O,0.00925,0.1148,0.0178,0.0
0432440409,2022,A,0.00775,0.19914,0.014831,0.0
0250150122,2022,A,0.00773,0.2954,0.018374,0.0
0127090125,2022,A,0.00841,0.00147,0.008153,0.0
0428251207,2022,A,0.00768,0.20139,0.014847,0.0
0338491905,2022,,0.10149,0.00433,0.085944,0.0
0162580424,2022,A,0.00775,0.26148,0.017138,0.0
0235040118,2022,A,0.00778,0.29961,0.018578,0.0
0334360257,2022,A,0.00766,0.19988,0.014772,0.0
0236090709,2022,A,0.00782,0.27031,0.017532,0.0
0132030208,2022,C1,0.01216,0.29661,0.150687,0.0
0308140807,2022,F2,1.0,0.48816,0.48816,0.0
0268260212,2022,A,0.0076,0.20017,0.014725,0.0
0417100838,2022,A,0.00769,0.2001,0.014809,0.0
0233130125,2022,A,0.00773,0.10028,0.011154,0.0
0432210207,2022,C1,0.00453,0.10097,0.051496,0.0
0424550824,2022,A,0.00771,0.15339,0.0131,0.0
0125090130,2022,C1,0.04128,0.29939,0.16698,0.0
0322020401,2022,A,0.00772,0.20031,0.014846,0.0
0221240524,2022,A,0.00771,0.00141,0.007477,0.0
0244051707,2022,A,0.00772,0.49564,0.025773,0.0
0434190925,2022,A,0.00771,0.35922,0.020716,0.0
0406480354,2022,A,0.00773,0.30083,0.018575,0.0
0266081006,2022,A,0.00772,0.20007,0.014837,0.0
0326000431,2022,A,0.00769,0.19988,0.014801,0.0
0139500612,2022,A,0.00779,0.2,0.014902,0.0
0412480456,2022,A,0.00767,0.19982,0.01478,0.0
0318180738,2022,A,0.00767,0.20633,0.01502,0.0
0406090239,2022,A,0.00772,0.10045,0.011151,0.0
0422480102,2022,A,0.00773,0.2268,0.015836,0.0
0406580201,2022,A,0.00775,0.19998,0.014863,0.0
0406530410,2022,A,0.00774,0.19745,0.014759,0.0
0101250406,2022,A,0.0077,0.39774,0.022131,0.0
0131551003,2022,A,0.00788,0.10044,0.011305,0.0
0147480151,2022,A,0.00776,0.1478,0.012941,0.0
0152151302,2022,A,0.00775,0.3068,0.018815,0.0
0223150303,2022,A,0.00773,0.19976,0.014835,0.0
0251310203,2022,A,1.0,0.20032,0.970412,0.0
0125190121,2022,A,0.00291,0.16488,0.008903,0.0
0303000604,2022,F1,1.0,0.001,0.001,0.0
0264360310,2022,A,0.00766,0.30077,0.018505,0.0
0412101417,2022,A,0.00769,0.29591,0.018354,0.0
0338000721,2022,A,0.00768,0.10173,0.01116,0.0
0303000111,2022,A,0.00777,0.20081,0.014912,0.0
0260380613,2022,A,0.00771,0.10041,0.01114,0.0
0412280256,2022,A,0.00775,0.10125,0.01121,0.0
0133010617,2022,A,0.00777,0.10582,0.011398,0.0
0414360774,2022,A,0.00771,0.00083,0.007455,0.0
0241330721,2022,A,0.00767,0.29204,0.018192,0.0
R063135,2022,A,0.00796,0.10082,0.011396,0.0
0115061205,2022,A,0.00785,0.19944,0.014939,0.0
0418401205,2022,A,0.00775,0.10037,0.011177,0.0
0139300107,2022,A,0.00801,0.40195,0.022586,0.0
0410280516,2022,B,0.18123,0.14148,0.160401,0.0
R076117,2022,A,0.00769,0.29934,0.018481,0.0
0236091034,2022,A,0.00774,0.19925,0.014826,0.0
0231080709,2022,A,0.00769,0.39537,0.022034,0.0
0266101806,2022,A,0.00773,0.50399,0.026092,0.0
0436251005,2022,A,0.00768,0.48426,0.025313,0.0
0338130906,2022,C1,0.04128,0.10148,0.070597,0.0
0417201320,2022,A,0.0077,0.49849,0.025859,0.0
0416140311,2022,A,0.00769,0.19982,0.014799,0.0
0428250102,2022,B,0.18123,0.00102,0.0868,0.0
0428010516,2022,A,0.00769,0.01276,0.007878,0.0
0421140505,2022,A,0.00769,0.19914,0.014774,0.0
0215650405,2022,A,0.00768,0.09893,0.011056,0.0
0410480503,2022,A,0.00774,0.47435,0.025005,0.0
R096388,2022,C1,0.01216,0.30084,0.152747,0.0
0443032102,2022,A,0.00768,0.05004,0.009247,0.0
0406480338,2022,A,0.00772,0.0408,0.008944,0.0
0204100910,2022,F2,0.54272,0.25654,0.25654,0.0
0404040607,2022,A,0.00789,0.10089,0.011331,0.0
0212210702,2022,A,0.00771,0.19986,0.01482,0.0
0256160211,2022,A,0.00771,0.19938,0.014802,0.0
0425010132,2022,A,0.0261,0.52159,0.044433,0.0
0330080732,2022,A,0.00769,0.10045,0.011122,0.0
0119110702,2022,A,0.00966,0.10048,0.01302,0.0
0412301167,2022,A,0.00777,0.203,0.014994,0.0
0307210409,2022,F1,1.0,0.10043,0.10043,0.0
0424550408,2022,A,0.00773,0.39405,0.022024,0.0
0430500405,2022,A,0.0078,0.20023,0.01492,0.0
0401070318,2022,A,0.00789,0.33435,0.019969,0.0
0330030502,2022,XV,0.03089,0.19626,0.19196,0.0
R559945,2022,,0.0533,0.01843,0.047721,0.0
0121380119,2022,A,0.00779,0.10024,0.011211,0.0
0416090732,2022,F1,1.0,0.00087,0.00087,0.0
0158030323,2022,A,0.00775,0.19881,0.014819,0.0
0426280412,2022,F1,1.0,0.00109,0.00109,0.0
0266360913,2022,A,0.00767,0.49814,0.025817,0.0
0422120450,2022,A,0.00771,0.29904,0.018489,0.0
0242020229,2022,A,0.00769,0.29873,0.018458,0.0
0420301355,2022,A,0.00768,0.00492,0.007578,0.0
0212150403,2022,A,0.00771,0.10106,0.011164,0.0
0205520423,2022,A,0.00766,0.20846,0.01509,0.0
0338101306,2022,A,0.00771,0.18074,0.014112,0.0
0262100932,2022,A,0.00775,0.10103,0.011201,0.0
0113060603,2022,A,0.00778,0.69688,0.033277,0.0
0419210607,2022,A,0.00771,0.20031,0.014836,0.0
0256160302,2022,A,0.00772,0.10055,0.011155,0.0
0135070436,2022,A,0.00779,0.00085,0.007533,0.0
0400001005,2022,A,0.00775,0.10034,0.011176,0.0
0330400433,2022,A,0.00767,0.15393,0.013082,0.0
0412280101,2022,A,0.00779,0.20006,0.014904,0.0
0258160259,2022,B,0.18147,0.29963,0.243386,0.0
0233091611,2022,C1,0.00319,0.00089,0.00207,0.0
0211330106,2022,A,0.99408,0.95291,0.992557,0.0
0219400607,2022,A,0.00771,0.19603,0.014678,0.0
0310180532,2022,A,0.00769,0.56415,0.028279,0.0
0208061512,2022,A,0.00777,0.12259,0.012018,0.0
0304020201,2022,A,0.00775,0.28093,0.017858,0.0
0438281013,2022,A,0.00766,0.38125,0.021483,0.0
0141090741,2022,A,0.00772,0.20006,0.014837,0.0
0137051104,2022,A,0.0077,0.20045,0.014832,0.0
0423001515,2022,A,0.0077,0.39759,0.022126,0.0
0117340202,2022,A,0.00805,0.29909,0.018818,0.0
0426210410,2022,A,0.00287,0.00151,0.00282,0.0
0235430603,2022,A,0.0077,0.10051,0.011134,0.0
0100060214,2022,A,0.00782,0.29955,0.018614,0.0
0428151226,2022,A,0.00768,0.17974,0.014046,0.0
0264362614,2022,A,0.00767,0.09283,0.010821,0.0
0103030129,2022,F1,0.9775,0.19691,0.19691,0.0
R503344,2022,,0.03129,0.00101,0.026445,0.0
0424210752,2022,A,0.00287,0.10057,0.006485,0.0
0305140803,2022,A,0.00772,0.28004,0.017796,0.0
0233520306,2022,A,0.0077,0.39693,0.022102,0.0
0241160412,2022,F1,1.0,0.00086,0.00086,0.0
0172130103,2022,A,0.00287,0.11806,0.007132,0.0
0416261701,2022,A,0.00771,0.29112,0.018196,0.0
0262131401,2022,,0.0551,0.00096,0.046438,0.0
0322010542,2022,A,0.0077,0.10042,0.011131,0.0
0270000216,2022,A,0.0077,0.4928,0.025649,0.0
0249150220,2022,B,0.18079,0.3191,0.253264,0.0
0136100304,2022,A,0.00774,0.19916,0.014823,0.0
0252430210,2022,A,0.00766,0.0999,0.011073,0.0
0140070431,2022,C1,0.04128,0.10146,0.070588,0.0
0168131114,2022,A,0.00289,0.19938,0.01016,0.0
0424481319,2022,A,0.00774,0.30479,0.018731,0.0
0137530806,2022,A,0.00773,0.514,0.026462,0.0
0160030152,2022,XV,0.00823,0.10052,0.09812,0.0
0270280753,2022,A,0.0077,0.30267,0.018614,0.0
0401060305,2022,F1,1.0,0.00086,0.00086,0.0
0445051313,2022,C1,0.00453,0.19986,0.099656,0.0
0227090801,2022,XV,0.99983,0.00119,0.027155,0.0
0118010706,2022,A,0.00785,0.39008,0.021993,0.0
0308161301,2022,,0.03129,0.00247,0.026679,0.0
R075977,2022,B,0.18104,0.39277,0.291987,0.0
0418380936,2022,A,0.00772,0.43047,0.023362,0.0
0129580808,2022,C1,0.04128,0.29814,0.166371,0.0
0264181413,2022,A,0.00774,0.29746,0.01846,0.0
0238250212,2022,A,0.00772,0.19295,0.014574,0.0
0401090401,2022,A,0.00772,0.34972,0.020374,0.0
0262063009,2022,A,0.00775,0.10808,0.011462,0.0
0419211205,2022,A,0.00771,0.39754,0.022134,0.0
R039648,2022,,0.03809,0.39854,0.095762,0.0
