parcel_id_10,ears_account_number,source
0101011110,101017,LUI_property_id
0101011111,101018,LUI_property_id
0101011112,101019,LUI_property_id
0101011113,101020,LUI_property_id
0101011114,101021,LUI_property_id
0101011122,101026,LUI_property_id
0101011123,101027,LUI_property_id
0101011124,101028,LUI_property_id
0101011125,101029,LUI_property_id
0101011126,101030,LUI_property_id
0101011127,101031,LUI_property_id
0101011128,101032,LUI_property_id
0101011129,101033,LUI_property_id
0101011131,101035,LUI_property_id
0101011132,101036,LUI_property_id
0101011134,101038,LUI_property_id
0101011138,101042,LUI_property_id
0101011139,101043,LUI_property_id
0101011140,101044,LUI_property_id
0101011141,101045,LUI_property_id
0101011201,101046,LUI_property_id
0101011202,101047,LUI_property_id
0101011203,101048,LUI_property_id
0101011204,101049,LUI_property_id
0101011205,101050,LUI_property_id
0101011301,101053,LUI_property_id
0101011302,101054,LUI_property_id
0101011303,101055,LUI_property_id
0101090103,101056,LUI_property_id
0101090104,101057,LUI_property_id
0101090105,101058,LUI_property_id
0101090106,101060,LUI_property_id
0101090107,101063,LUI_property_id
0101090108,101065,LUI_property_id
0101090109,101066,LUI_property_id
0101090110,101067,LUI_property_id
0101090205,101068,LUI_property_id
0101090206,101069,LUI_property_id
0101090207,101070,LUI_property_id
0101090208,101071,LUI_property_id
0101090209,101072,LUI_property_id
0101090210,101074,LUI_property_id
0101090211,101076,LUI_property_id
0101090212,101077,LUI_property_id
0101090304,101079,LUI_property_id
0101090305,101081,LUI_property_id
0101090306,101083,LUI_property_id
0101090310,101086,LUI_property_id
0101090311,101087,LUI_property_id
0101090312,101088,LUI_property_id
0101090313,101089,LUI_property_id
0101090314,101090,LUI_property_id
0101090316,101093,LUI_property_id
0101090317,101095,LUI_property_id
0101090318,374284,LUI_property_id
0101090319,818152,LUI_property_id
0101090403,101098,LUI_property_id
0101090404,101099,LUI_property_id
0101090604,101100,LUI_property_id
0101090605,101101,LUI_property_id
0101090606,101102,LUI_property_id
0101090607,101103,LUI_property_id
0101090608,101104,LUI_property_id
0101090609,101105,LUI_property_id
0101090701,101106,LUI_property_id
0101090702,101107,LUI_property_id
0101090703,101108,LUI_property_id
0101090704,101109,LUI_property_id
0101090801,101110,LUI_property_id
0101090802,101111,LUI_property_id
0101090803,101112,LUI_property_id
0101090804,101113,LUI_property_id
0101090805,101114,LUI_property_id
0101090806,101115,LUI_property_id
0101090807,101116,LUI_property_id
0101090808,101117,LUI_property_id
0101090809,101118,LUI_property_id
0101090810,101119,LUI_property_id
0101090811,101120,LUI_property_id
0101090812,101121,LUI_property_id
0101090901,101122,LUI_property_id
0101090902,101123,LUI_property_id
0101090903,101124,LUI_property_id
0101090904,101125,LUI_property_id
0101090905,101126,LUI_property_id
0101090906,101127,LUI_property_id
0101090907,101128,LUI_property_id
0101090908,101129,LUI_property_id
0101090909,101130,LUI_property_id
0101090910,101131,LUI_property_id
0101090911,101132,LUI_property_id
0101090912,101133,LUI_property_id
0101090913,101134,LUI_property_id
0101090914,101135,LUI_property_id
0101090915,101136,LUI_property_id
0101090916,101137,LUI_property_id
0101091001,101138,LUI_property_id
0101091002,101139,LUI_property_id
0101091003,101140,LUI_property_id
0101091004,101141,LUI_property_id
0101091005,101142,LUI_property_id
0101091006,101143,LUI_property_id
0101091101,101144,LUI_property_id
0101091102,101145,LUI_property_id
0101091103,101146,LUI_property_id
0101091104,101147,LUI_property_id
0101091105,101148,LUI_property_id
0101091106,101149,LUI_property_id
0101091201,101150,LUI_property_id
0101091202,101151,LUI_property_id
0101091203,101152,LUI_property_id
0101091204,101153,LUI_property_id
0101091205,101154,LUI_property_id
0101091301,101155,LUI_property_id
0101091302,101156,LUI_property_id
0101091303,101157,LUI_property_id
0101091304,101158,LUI_property_id
0101091305,101159,LUI_property_id
0101091306,101160,LUI_property_id
0101091307,101161,LUI_property_id
0101091308,101162,LUI_property_id
0101091309,101163,LUI_property_id
0101091310,101164,LUI_property_id
0101091311,101165,LUI_property_id
0101091312,101166,LUI_property_id
0101091313,101167,LUI_property_id
0101091314,101168,LUI_property_id
0101091315,101169,LUI_property_id
0101091316,101170,LUI_property_id
0101091317,101171,LUI_property_id
0101091318,101172,LUI_property_id
0101091319,101173,LUI_property_id
0101091320,101174,LUI_property_id
0101091321,101175,LUI_property_id
0101091322,101176,LUI_property_id
0101091323,101177,LUI_property_id
0101091324,101178,LUI_property_id
0101091325,101179,LUI_property_id
0101091326,101180,LUI_property_id
0101091327,101181,LUI_property_id
0101091328,101182,LUI_property_id
0101091329,101183,LUI_property_id
0101091331,101185,LUI_property_id
0101091332,101186,LUI_property_id
0101091335,101189,LUI_property_id
0101091336,101190,LUI_property_id
0101091337,101191,LUI_property_id
0101091338,101192,LUI_property_id
0101091339,101193,LUI_property_id
0101091340,101194,LUI_property_id
0101091341,101196,LUI_property_id
0101091342,101198,LUI_property_id
0101091343,101199,LUI_property_id
0101091344,101201,LUI_property_id
0101091345,101204,LUI_property_id
0101091347,101207,LUI_property_id
0101091348,101208,LUI_property_id
0101091352,846262,LUI_property_id
0101091353,846263,LUI_property_id
0101091401,101210,LUI_property_id
0101110201,101211,LUI_property_id
0101110203,101212,LUI_property_id
0101110204,101213,LUI_property_id
0101110301,101214,LUI_property_id
0101110302,101215,LUI_property_id
0101110303,101216,LUI_property_id
0101110304,101217,LUI_property_id
0101110305,101218,LUI_property_id
0101110306,101219,LUI_property_id
0101110307,101220,LUI_property_id
0101110308,101221,LUI_property_id
0101110309,101222,LUI_property_id
0101110310,101223,LUI_property_id
0101110311,101224,LUI_property_id
0101110312,101225,LUI_property_id
0101110313,101226,LUI_property_id
0101110314,101227,LUI_property_id
0101110315,101228,LUI_property_id
0101110316,101229,LUI_property_id
0101110317,101230,LUI_property_id
0101110318,101231,LUI_property_id
0101110319,101232,LUI_property_id
0101110320,101233,LUI_property_id
0101110401,101234,LUI_property_id
0101110402,101235,LUI_property_id
0101110403,101236,LUI_property_id
0101110404,101237,LUI_property_id
0101110405,101238,LUI_property_id
0101110501,101239,LUI_property_id
0101110502,101240,LUI_property_id
0101110503,101241,LUI_property_id
0101110504,101242,LUI_property_id
0101110508,101244,LUI_property_id
0101110509,101247,LUI_property_id
0101110510,101249,LUI_property_id
0101110511,101250,LUI_property_id
0101110512,101252,LUI_property_id
0101110513,101255,LUI_property_id
0101110514,101258,LUI_property_id
0101110515,101260,LUI_property_id
0101110516,101261,LUI_property_id
0101110517,374285,LUI_property_id
0101110518,374286,LUI_property_id
0101110519,422325,LUI_property_id
0101110601,101262,LUI_property_id
0101110602,101263,LUI_property_id
0101110603,101264,LUI_property_id
0101110604,101265,LUI_property_id
0101110605,101266,LUI_property_id
0101110701,101267,LUI_property_id
0101110702,101268,LUI_property_id
0101110703,101269,LUI_property_id
0101110704,101270,LUI_property_id
0101110705,101271,LUI_property_id
0101110706,101272,LUI_property_id
0101110707,101273,LUI_property_id
0101110708,101274,LUI_property_id
0101110709,101275,LUI_property_id
0101110710,101276,LUI_property_id
0101110711,101277,LUI_property_id
0101110801,101278,LUI_property_id
0101110802,101279,LUI_property_id
0101110803,101280,LUI_property_id
0101110804,101281,LUI_property_id
0101110805,101282,LUI_property_id
0101110806,101283,LUI_property_id
0101110807,101284,LUI_property_id
0101110901,101285,LUI_property_id
0101110902,101286,LUI_property_id
0101110903,101287,LUI_property_id
0101110904,101288,LUI_property_id
0101110905,101289,LUI_property_id
0101110906,101290,LUI_property_id
0101111001,101291,LUI_property_id
0101111002,101292,LUI_property_id
0101111003,101293,LUI_property_id
0101111004,101294,LUI_property_id
0101111005,101295,LUI_property_id
0101111006,101296,LUI_property_id
0101111007,101297,LUI_property_id
0101111008,101298,LUI_property_id
0101111009,101299,LUI_property_id
0101111010,101300,LUI_property_id
0101111011,101301,LUI_property_id
0101111012,101302,LUI_property_id
0101111013,101303,LUI_property_id
0101130103,101317,LUI_property_id
0101130104,101318,LUI_property_id
0101130105,101319,LUI_property_id
0101130106,101320,LUI_property_id
0101130107,101321,LUI_property_id
0101130108,101322,LUI_property_id
0101130202,101325,LUI_property_id
0101130203,101326,LUI_property_id
0101130204,101327,LUI_property_id
0101130205,101328,LUI_property_id
0101130206,101329,LUI_property_id
0101130207,101330,LUI_property_id
0101130208,101331,LUI_property_id
0101130209,101332,LUI_property_id
0101130210,101333,LUI_property_id
0101130211,101334,LUI_property_id
0101130214,422326,LUI_property_id
0101130215,494764,LUI_property_id
0101130216,494765,LUI_property_id
0101130301,422327,LUI_property_id
0101130302,422328,LUI_property_id
0101130303,422329,LUI_property_id
0101130401,422330,LUI_property_id
0101130402,422331,LUI_property_id
0101140101,101336,LUI_property_id
0101140102,101337,LUI_property_id
0101140103,101338,LUI_property_id
0101140104,101339,LUI_property_id
0101140105,101340,LUI_property_id
0101140106,101341,LUI_property_id
0101140107,101342,LUI_property_id
0101140108,101343,LUI_property_id
0101140109,101344,LUI_property_id
0101140110,101345,LUI_property_id
0101140111,101346,LUI_property_id
0101140112,101347,LUI_property_id
0101140113,101348,LUI_property_id
0101140114,101349,LUI_property_id
0101140115,101350,LUI_property_id
0101140116,101351,LUI_property_id
0101140117,101352,LUI_property_id
0101140118,101353,LUI_property_id
0101140119,101354,LUI_property_id
0101140201,101355,LUI_property_id
0101140202,101356,LUI_property_id
0101140203,101357,LUI_property_id
0101140204,101358,LUI_property_id
0101140205,101359,LUI_property_id
0101140206,101360,LUI_property_id
0101140207,101361,LUI_property_id
0101140208,101362,LUI_property_id
0101140209,101363,LUI_property_id
0101140210,101364,LUI_property_id
0101140211,101365,LUI_property_id
0101140301,101366,LUI_property_id
0101140302,101367,LUI_property_id
0101140303,101368,LUI_property_id
0101140304,101369,LUI_property_id
0101140305,101370,LUI_property_id
0101140306,101371,LUI_property_id
0101140307,101372,LUI_property_id
0101140308,101373,LUI_property_id
0101140309,101374,LUI_property_id
0101140310,101375,LUI_property_id
0101140311,101376,LUI_property_id
0101140312,101377,LUI_property_id
0101140313,101378,LUI_property_id
0101140314,101379,LUI_property_id
0101140315,101380,LUI_property_id
0101140316,101381,LUI_property_id
0101140317,101382,LUI_property_id
0101140318,101383,LUI_property_id
0101140319,101384,LUI_property_id
0101140320,101385,LUI_property_id
0101140321,101386,LUI_property_id
0101140322,101387,LUI_property_id
0101140323,101388,LUI_property_id
0101140324,101389,LUI_property_id
0101140325,101390,LUI_property_id
0101140326,101391,LUI_property_id
0101140327,101392,LUI_property_id
0101140328,101393,LUI_property_id
0101140329,101394,LUI_property_id
0101140330,101395,LUI_property_id
0101140331,101396,LUI_property_id
0101140332,101397,LUI_property_id
0101140333,101398,LUI_property_id
0101140334,101399,LUI_property_id
0101140335,101400,LUI_property_id
0101140336,101401,LUI_property_id
0101140337,101402,LUI_property_id
0101140338,101403,LUI_property_id
0101140339,101404,LUI_property_id
0101140340,101405,LUI_property_id
0101140341,101406,LUI_property_id
0101140342,101407,LUI_property_id
0101140401,101408,LUI_property_id
0101140402,101409,LUI_property_id
0101140403,101410,LUI_property_id
0101140404,101411,LUI_property_id
0101140405,101412,LUI_property_id
0101140406,101413,LUI_property_id
0101140407,101414,LUI_property_id
0101140408,101415,LUI_property_id
0101140409,101416,LUI_property_id
0101140410,101417,LUI_property_id
0101140411,101418,LUI_property_id
0101140412,101419,LUI_property_id
0101140413,101420,LUI_property_id
0101140414,422332,LUI_property_id
0101140415,422333,LUI_property_id
0101140416,422334,LUI_property_id
0101170101,101421,LUI_property_id
0101170102,101422,LUI_property_id
0101170104,540309,LUI_property_id
0101190101,769506,LUI_property_id
0101230102,101424,LUI_property_id
0101230103,101425,LUI_property_id
0101230104,101426,LUI_property_id
0101230105,101427,LUI_property_id
0101230106,101428,LUI_property_id
0101230107,101429,LUI_property_id
0101230201,101430,LUI_property_id
0101230202,101431,LUI_property_id
0101230203,101432,LUI_property_id
0101230204,101433,LUI_property_id
0101230205,101434,LUI_property_id
0101230206,101435,LUI_property_id
0101230207,101436,LUI_property_id
0101230208,101437,LUI_property_id
0101230209,101438,LUI_property_id
0101230210,101439,LUI_property_id
0101230211,101440,LUI_property_id
0101230212,101441,LUI_property_id
0101230213,101442,LUI_property_id
0101230214,101443,LUI_property_id
0101230301,101444,LUI_property_id
0101230302,101445,LUI_property_id
0101230303,101446,LUI_property_id
0101230304,101447,LUI_property_id
0101230305,101448,LUI_property_id
0101230306,101449,LUI_property_id
0101230307,101450,LUI_property_id
0101230308,101451,LUI_property_id
0101230309,101452,LUI_property_id
0101230401,101453,LUI_property_id
0101230402,101454,LUI_property_id
0101230403,101455,LUI_property_id
0101230404,101456,LUI_property_id
0101230405,101457,LUI_property_id
0101230406,101458,LUI_property_id
0101230409,101460,LUI_property_id
0101230410,101461,LUI_property_id
0101230411,101462,LUI_property_id
0101230412,101463,LUI_property_id
0101230413,101464,LUI_property_id
0101230414,101465,LUI_property_id
0101230415,101466,LUI_property_id
0101230417,374288,LUI_property_id
0101230418,374289,LUI_property_id
0101230419,374290,LUI_property_id
0101230421,374292,LUI_property_id
0101230422,374293,LUI_property_id
0101230423,374294,LUI_property_id
0101230424,374295,LUI_property_id
0101230425,374296,LUI_property_id
0101230426,374297,LUI_property_id
0101230427,374298,LUI_property_id
0101230428,374299,LUI_property_id
0101230429,374300,LUI_property_id
0101230430,374301,LUI_property_id
0101230431,374302,LUI_property_id
0101230432,374303,LUI_property_id
0101230433,374304,LUI_property_id
0101230434,374305,LUI_property_id
0101230435,374306,LUI_property_id
0101230439,437444,LUI_property_id
0101230440,520807,LUI_property_id
0101230441,520808,LUI_property_id
0101230442,520809,LUI_property_id
0101230443,520810,LUI_property_id
0101230506,374309,LUI_property_id
0101230507,374310,LUI_property_id
0101230508,374311,LUI_property_id
0101230509,374312,LUI_property_id
0101230510,374313,LUI_property_id
0101230601,365480,LUI_property_id
0101230602,365481,LUI_property_id
0101230603,365482,LUI_property_id
0101230604,365483,LUI_property_id
0101230605,365484,LUI_property_id
0101230606,365485,LUI_property_id
0101230607,365486,LUI_property_id
0101230608,365487,LUI_property_id
0101230609,365488,LUI_property_id
0101230610,365489,LUI_property_id
0101230611,365490,LUI_property_id
0101230612,365491,LUI_property_id
0101230613,365492,LUI_property_id
0101230614,365493,LUI_property_id
0101230615,365494,LUI_property_id
0101230616,365495,LUI_property_id
0101230617,365496,LUI_property_id
0101230618,365497,LUI_property_id
0101230619,365498,LUI_property_id
0101230620,365499,LUI_property_id
0101230621,365500,LUI_property_id
0101230622,365501,LUI_property_id
0101230623,365502,LUI_property_id
0101230624,365503,LUI_property_id
0101230625,365504,LUI_property_id
