Test_Year,Target,Threshold,N_Train,N_Train_Treated,N_Test,N_Test_Treated,OOT_Mean_CATE,OOT_R_Scorer
2024,Continuous_Attrition,0.2,3282,19.0,134,1.0,-2.652215097679489,71.6457267014489
2024,Continuous_Time_Delay,0.2,3282,19.0,134,1.0,12.419101953752246,63283.40230033371
2024,Binary_Withdrawal,0.2,3282,19.0,134,1.0,0.05459191893040102,0.02501718518725178
2024,Binary_Denial,0.2,3282,19.0,134,1.0,0.08298610379427472,0.022645296064419358
2024,Binary_Upzone,0.25,3282,14.0,134,1.0,0.012771630827789041,0.029425050999940604
2024,Continuous_Attrition,0.25,3282,14.0,134,1.0,-2.3882833468210003,69.70441145555232
2024,Continuous_Time_Delay,0.25,3282,14.0,134,1.0,14.310053009456468,68929.05065806722
2024,Binary_Withdrawal,0.25,3282,14.0,134,1.0,-0.01956839421280781,0.02730153998576863
2024,Binary_Denial,0.25,3282,14.0,134,1.0,-0.0726154559813141,0.02176108341496064
2024,Binary_Upzone,0.3,3282,12.0,134,1.0,0.04627934285137321,0.02985965670299587
2024,Continuous_Attrition,0.3,3282,12.0,134,1.0,-4.570425898872722,55.4198702706693
2024,Continuous_Time_Delay,0.3,3282,12.0,134,1.0,80.65903480289003,68272.12355956357
2024,Binary_Withdrawal,0.3,3282,12.0,134,1.0,-0.10894210417654443,0.026747590604784377
2024,Binary_Denial,0.3,3282,12.0,134,1.0,-0.004078772488155837,0.021375997521560275
2024,Binary_Upzone,0.35000000000000003,3282,9.0,134,0.0,0.015725771695006417,
2024,Continuous_Attrition,0.35000000000000003,3282,9.0,134,0.0,-0.33226477876740557,
2024,Continuous_Time_Delay,0.35000000000000003,3282,9.0,134,0.0,17.675132109322558,
2024,Binary_Withdrawal,0.35000000000000003,3282,9.0,134,0.0,0.04363649888836345,
2024,Binary_Denial,0.35000000000000003,3282,9.0,134,0.0,-0.06079337789000692,
2024,Binary_Upzone,0.4,3282,6.0,134,0.0,0.08170983227994173,
2024,Continuous_Attrition,0.4,3282,6.0,134,0.0,-0.4200338932423073,
2024,Continuous_Time_Delay,0.4,3282,6.0,134,0.0,529.0144821455737,
2024,Binary_Withdrawal,0.4,3282,6.0,134,0.0,0.03968086846707858,
2024,Binary_Denial,0.4,3282,6.0,134,0.0,-0.12128205083361379,
