geoid_tract,vintage,total_population,median_age,race_white,race_black,race_asian,race_hispanic,median_household_income,poverty_count,median_home_value,owner_occupied_units,renter_occupied_units,median_gross_rent,total_housing_units
48453001716,2014,5168,40.7,4485,143,205,526,75697,266,423600,1289,1255,1288,2732
48453001754,2014,4754,39.3,4231,232,101,727,69333,342,249900,871,1393,951,2424
48453001769,2014,5342,41.2,4696,4,292,1237,83145,310,223300,1800,311,1210,2266
48453001817,2014,3761,37.7,3121,140,218,568,48485,404,234600,932,1200,863,2283
48453001826,2014,2307,32.4,1187,200,572,587,58750,191,225000,179,833,1073,1199
48453001848,2014,5011,34.7,3101,596,907,1203,59866,577,202500,842,1120,1106,2064
48453001910,2014,4447,41.3,3813,47,466,404,110938,257,583000,1021,789,1239,1956
48453001911,2014,3163,28.9,2777,20,168,755,64259,178,317100,143,1609,1226,1922
48453002005,2014,4617,29.0,4240,88,14,2108,41421,1464,248100,460,1617,956,2555
48453000901,2014,2049,28.0,1585,243,32,820,44167,363,199100,299,521,1267,912
48453000402,2014,2831,32.9,1830,510,172,496,43508,507,246300,472,912,938,1482
48453000601,2014,9508,19.5,6784,967,1233,2053,9224,642,,3,393,1107,419
48453001303,2014,2803,41.2,2535,60,111,227,76228,309,445400,937,668,958,1979
48453001304,2014,3818,33.3,3473,22,100,569,70714,328,375400,962,1074,1174,2096
48453001501,2014,5278,42.0,5036,62,42,663,77500,299,349900,1850,494,926,2387
48453001713,2014,4414,36.0,3720,191,44,1157,53651,700,184600,1118,812,1016,1984
48453001729,2014,4697,34.9,4185,75,180,881,71839,273,171400,1241,894,1106,2261
48453001733,2014,3706,43.8,3626,48,17,665,107102,191,348100,1185,136,1033,1321
48453002314,2014,4505,26.3,2831,517,91,2501,24554,1824,79700,60,1931,912,2450
48453002411,2014,6422,27.3,3722,677,9,5306,31338,2663,106000,685,1004,989,1747
48453001603,2014,4685,35.5,4404,32,94,237,120781,127,716100,1365,376,1808,1927
48453001605,2014,3616,35.0,3355,35,38,372,80511,418,637900,888,1048,1135,2171
48453001819,2014,4902,27.1,2367,313,334,3717,28344,2140,167700,143,1195,854,1456
48453001706,2014,3566,39.9,3224,44,198,398,75938,169,341800,1136,652,997,1899
48453001738,2014,6719,40.7,6081,63,270,1309,94028,320,253500,2117,618,1528,2796
48453001757,2014,2145,44.8,1876,57,81,294,97604,106,387200,616,391,1165,1032
48453001846,2014,2425,46.9,2117,31,211,278,85417,297,222000,944,100,2001,1044
48453001764,2014,5933,48.6,5703,0,78,643,95614,323,308600,2105,304,1176,3160
48453001742,2014,6564,34.3,5778,0,256,2259,67574,1208,280000,1522,620,1402,2325
48453001761,2014,7052,38.3,6305,0,470,696,109518,439,633000,1719,1327,1153,3312
48453001768,2014,5977,42.1,5515,78,250,535,89438,244,342300,1737,649,1220,2767
48453001806,2014,6693,27.7,4280,587,7,4721,25267,2176,114600,424,1886,747,2522
48453001811,2014,3699,30.5,1938,627,23,2431,35701,1675,127700,415,838,740,1368
48453001824,2014,1636,40.1,1335,40,44,322,57903,201,171100,488,270,990,821
48453001833,2014,7901,31.6,4838,1124,210,4905,48432,2252,143300,1194,1196,953,2609
48453002431,2014,7807,30.2,5788,529,0,5602,60612,1711,124300,1633,538,1116,2416
48453002432,2014,2152,29.8,1152,206,0,1565,38547,655,132400,412,227,705,733
48453002433,2014,6274,30.1,4343,1326,185,3395,49988,1136,95400,1577,254,1275,2032
48453002434,2014,1926,34.9,1558,58,0,1169,51083,495,87300,322,212,1009,558
48453002435,2014,7512,30.8,4361,832,141,4741,46047,1880,106900,1615,555,1373,2347
48453002436,2014,2330,37.3,2092,5,0,1819,39521,574,120900,459,184,885,901
48453002500,2014,5393,37.1,4402,105,348,851,69551,412,313600,1066,1768,1134,2961
48453980000,2014,224,44.3,145,58,0,87,,0,,0,0,,0
48453002402,2014,7517,33.7,5926,403,178,3877,43393,1551,149300,917,2278,1085,3515
48453002423,2014,5925,32.1,4998,379,108,2911,59699,600,147600,1193,918,1167,2196
48453001901,2014,5340,35.2,5068,45,123,572,72524,438,452000,1374,1654,1076,3123
48453002004,2014,2110,30.3,1843,27,78,549,30366,303,265600,113,1259,951,1526
48453002108,2014,3737,30.2,1863,1716,0,1523,34000,1443,139900,588,780,723,1491
48453002412,2014,5994,28.5,4341,378,9,5097,45657,1528,97200,903,478,1145,1432
48453002422,2014,5761,35.3,4584,251,48,3113,41538,1202,159200,1011,1357,906,2368
48453000603,2014,7400,21.1,4958,267,1562,1566,7030,5550,142500,127,2322,1236,2911
48453000804,2014,2519,29.0,1679,499,27,1124,28184,1085,228800,376,617,623,1043
48453001100,2014,4824,35.0,3890,287,431,562,110179,634,422200,1075,1877,1918,4104
48453002202,2014,9217,24.6,5171,2786,0,5941,29666,3281,86400,948,1458,978,2690
48453001835,2014,5839,30.2,3353,575,135,3588,46778,1790,112600,1046,917,1088,2229
48453001840,2014,10075,29.6,6454,1601,812,4830,59409,1582,122100,2001,1171,1143,3259
48453001850,2014,4097,29.5,2387,194,656,1575,44931,468,132500,324,1674,1025,2226
48453001853,2014,3176,35.9,2216,273,229,715,90646,124,176700,1108,199,1268,1330
48453002003,2014,3964,34.0,3238,293,31,1887,43510,1217,158700,671,720,865,1520
48453002107,2014,3879,29.4,2208,1157,23,1755,39531,1153,172100,493,855,907,1576
48453001308,2014,2883,33.4,2638,52,33,1489,46509,526,270500,532,730,916,1446
48453001821,2014,6179,30.4,4003,722,172,3493,46667,1489,151400,890,1022,1064,2006
48453001823,2014,7032,28.1,3465,917,74,5122,31545,2495,124800,528,1582,924,2281
48453001828,2014,4062,40.5,3527,136,76,438,94000,82,210000,1281,365,1184,1779
48453001841,2014,17664,32.5,11947,2281,2886,5722,73606,2172,157900,4151,1158,1195,5561
48453001843,2014,2334,40.0,1671,64,225,759,73833,363,151700,719,237,1172,969
48453001847,2014,7388,30.8,4131,941,1748,1646,69167,1184,192600,1597,1251,1135,3032
48453001908,2014,9251,35.6,7978,124,763,1963,92203,1127,476500,1994,1578,1179,3961
48453002201,2014,1820,36.4,833,771,0,1033,36996,427,97300,422,185,1050,639
48453000102,2014,2612,51.2,2496,77,0,121,145441,93,621300,1051,95,1222,1194
48453000302,2014,4978,30.7,4227,32,331,1076,41154,1289,373700,608,2320,884,3129
48453000401,2014,3359,26.0,2765,154,341,568,44200,781,296700,489,1051,1144,1770
48453000902,2014,5116,34.4,3784,167,39,3397,36624,1544,199700,995,871,844,1983
48453001305,2014,5868,32.6,5435,214,16,1662,57277,1358,365300,1117,1642,1083,2958
48453001307,2014,3559,32.8,3089,277,47,1053,40884,920,293100,534,1311,953,1897
48453001401,2014,3157,32.1,2828,74,118,247,68271,356,450000,501,1146,1355,2015
48453001403,2014,1439,35.9,1239,48,26,456,38561,218,261500,261,529,825,888
48453001504,2014,5022,35.9,4344,42,360,702,70948,339,268300,1373,919,1317,2537
48453001505,2014,4269,36.0,3911,15,53,693,52771,802,267800,1081,1143,993,2224
48453001728,2014,7147,38.7,6280,354,67,1910,68557,513,187400,1649,1301,1308,3109
48453001604,2014,3930,46.5,3731,0,24,255,128050,142,813700,1439,292,1265,1812
48453001714,2014,13058,35.9,9857,607,2077,1437,74219,960,356900,2812,2459,1044,5685
48453001718,2014,5696,37.6,4801,76,535,727,75843,437,414600,1497,1368,1226,3000
48453002110,2014,4364,31.3,1923,1148,32,2562,31639,1609,123300,756,612,931,1535
