Anchor,Offset,TestYear,Topology,Target_Binning,Architecture,Metric,Score
2022,+3yr,2024,Base_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.8889657979210218
2022,+3yr,2024,Meta_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.8897629877868688
2022,+3yr,2024,Base_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.5780339992875023
2022,+3yr,2024,Meta_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.7890901330088301
2022,+3yr,2024,Base_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.42777777777777776
2022,+3yr,2024,Meta_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.27142857142857146
2022,+3yr,2024,Base_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.3492063492063492
2022,+3yr,2024,Meta_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.3138888888888889
2022,+3yr,2024,Base_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.3138888888888889
2022,+3yr,2024,Meta_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.2992063492063492
2023,+1yr,2023,Base_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.6053772181625453
2023,+1yr,2023,Meta_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.5299782300908714
2023,+1yr,2023,Base_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.5523596761137575
2023,+1yr,2023,Meta_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.5798180060024549
2023,+1yr,2023,Base_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.8334022110419987
2023,+1yr,2023,Meta_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.7935872149694372
2023,+1yr,2023,Base_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.5608205748927303
2023,+1yr,2023,Meta_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.7703445411080143
2023,+1yr,2023,Base_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.7543650793650793
2023,+1yr,2023,Meta_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.8599999999999999
2023,+1yr,2023,Base_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.4090845265845266
2023,+1yr,2023,Meta_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.793150183150183
2023,+1yr,2023,Base_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.24434537684537683
2023,+1yr,2023,Meta_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.7738888888888888
2023,+2yr,2024,Base_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.5453576581535418
2023,+2yr,2024,Meta_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.695641743137054
2023,+2yr,2024,Base_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.8004174511777489
2023,+2yr,2024,Meta_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.796253560724437
2023,+2yr,2024,Base_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.9797527010570157
2023,+2yr,2024,Meta_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.8401198639637895
2023,+2yr,2024,Base_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.5341438232475146
2023,+2yr,2024,Meta_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.696952458129919
2023,+2yr,2024,Base_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.3214285714285714
2023,+2yr,2024,Meta_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.2908730158730159
2023,+2yr,2024,Base_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.25456349206349205
2023,+2yr,2024,Meta_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.34444444444444444
2023,+2yr,2024,Base_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.34444444444444444
2023,+2yr,2024,Meta_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.3186507936507937
