parcel_id,year,lr_score,diff_score,ensemble_score,lr_cal,diff_cal,ens_cal,actual,lat,lon
0306520103,2024,0.00586,0.29959,0.15273,0.058722,0.103557,0.02812,0,30.233506,-97.585815
0416290319,2024,0.00588,0.10035,0.05311,0.058825,0.00378,0.002582,0,30.206499,-97.840126
0142270901,2024,0.00598,0.41898,0.21248,0.059335,0.303444,0.062455,0,30.371239,-97.8154
0430130503,2024,0.00445,0.00083,0.00264,0.050983,0.0,5e-06,0,30.173366,-97.798502
R066094,2024,0.00596,0.2991,0.15253,0.059233,0.103007,0.028033,0,30.45958,-97.809456
0414050607,2024,0.00587,0.37935,0.19261,0.058774,0.222499,0.049109,0,30.209749,-97.766597
R411936,2024,0.00588,0.30271,0.1543,0.058825,0.107108,0.028811,0,30.505469,-97.745851
R337603,2024,0.00226,0.31731,0.15978,0.035871,0.124865,0.031305,0,30.488296,-97.770963
0348210313,2024,0.17824,0.73672,0.45748,0.304503,0.931827,0.412768,0,30.12672,-97.683429
0258331907,2024,0.00585,0.39746,0.20166,0.058671,0.257809,0.054935,0,30.406897,-97.645782
0262061504,2024,0.0059,0.00287,0.00439,0.058927,0.0,1.3e-05,0,30.417999,-97.730389
0400000619,2024,0.00603,0.19855,0.10229,0.059588,0.028024,0.011083,0,30.247975,-97.753741
0120060419,2024,0.00587,0.22253,0.1142,0.058774,0.039953,0.014261,0,30.307078,-97.769509
0150630305,2024,0.06426,0.18428,0.12427,0.190389,0.022299,0.017336,0,30.386193,-97.940809
0168231208,2024,0.0059,0.29745,0.15168,0.058927,0.101171,0.027664,0,30.437937,-97.828389
0411020406,2024,0.00762,0.00084,0.00423,0.067137,0.0,1.2e-05,0,30.219756,-97.756131
0225690139,2024,0.00586,0.29963,0.15275,0.058722,0.103602,0.028129,0,30.313673,-97.531108
0236091420,2024,0.00591,0.10044,0.05318,0.058978,0.00379,0.002589,0,30.349158,-97.724156
0218040804,2024,0.1301,0.48731,0.30871,0.263694,0.467787,0.158835,0,30.299383,-97.736071
0410660104,2024,0.00589,0.39561,0.20075,0.058876,0.254068,0.05433,0,30.23026,-97.952142
0214230123,2024,0.99225,0.99643,0.99434,0.932284,0.999999,0.999977,0,30.286845,-97.674797
0142270238,2024,0.00597,0.10801,0.05699,0.059284,0.004653,0.003011,0,30.379944,-97.824842
0328181226,2024,0.00586,0.29764,0.15175,0.058722,0.101381,0.027694,0,30.172482,-97.696938
R341064,2024,0.00586,0.20006,0.10296,0.058722,0.028687,0.011249,0,30.445921,-97.77396
0238121006,2024,0.12956,0.38075,0.25515,0.263193,0.225122,0.098391,0,30.354218,-97.71291
0428300236,2024,0.0059,0.19981,0.10285,0.058927,0.028576,0.011222,0,30.178933,-97.857492
0306180217,2024,0.00587,0.19999,0.10293,0.058774,0.028656,0.011242,0,30.234362,-97.693004
0172011005,2024,0.00589,0.09479,0.05034,0.058876,0.003221,0.002298,0,30.443821,-97.745513
0243160238,2024,0.00681,0.00105,0.00393,0.063405,0.0,1.1e-05,0,30.369812,-97.6981
0204060708,2024,0.00592,0.10042,0.05317,0.059029,0.003788,0.002588,0,30.260431,-97.730159
0264100812,2024,0.0059,0.30168,0.15379,0.058927,0.105926,0.028585,0,30.425114,-97.712898
0228210610,2024,0.0059,0.30229,0.15409,0.058927,0.106625,0.028718,0,30.325497,-97.684272
0168230908,2024,0.0059,0.22086,0.11338,0.058927,0.03902,0.014027,0,30.434991,-97.826348
0322060160,2024,0.00586,0.10054,0.0532,0.058722,0.0038,0.002591,0,30.194873,-97.73354
0308041513,2024,0.12909,0.20916,0.16913,0.262756,0.032924,0.035866,0,30.229573,-97.734691
0436340405,2024,0.00591,0.19955,0.10273,0.058978,0.028462,0.011192,0,30.156131,-97.863054
0231520314,2024,0.02657,0.17292,0.09974,0.124978,0.018388,0.010464,0,30.329328,-97.583124
R475219,2024,0.12947,0.59661,0.36304,0.263109,0.729998,0.238219,0,30.494979,-97.79692
0203570739,2024,0.00501,0.0008,0.00291,0.054189,0.0,6e-06,0,30.255351,-97.572971
0162580312,2024,0.00591,0.11619,0.06105,0.058978,0.005728,0.003501,0,30.421443,-97.923711
0336031820,2024,0.00587,0.22769,0.11678,0.058774,0.042938,0.015014,0,30.151917,-97.742352
R488983,2024,0.08007,0.00084,0.04046,0.210918,0.0,0.001433,0,30.462774,-97.799281
0105170214,2024,0.00589,0.54228,0.27408,0.058876,0.606073,0.117739,0,30.263974,-97.80717
0205520301,2024,0.00585,0.00104,0.00345,0.058671,0.0,8e-06,0,30.260063,-97.588417
0215280677,2024,0.0059,0.20014,0.10302,0.058927,0.028722,0.011264,0,30.2872,-97.663066
0109210103,2024,0.00156,0.03938,0.02047,0.029541,0.000298,0.000336,0,30.277745,-97.820883
0426010217,2024,0.00588,0.49775,0.25182,0.058825,0.494282,0.09521,0,30.183017,-97.755319
0210180320,2024,0.00587,0.39951,0.20269,0.058774,0.26199,0.055624,0,30.279225,-97.69005
0410300720,2024,0.0059,0.29917,0.15254,0.058927,0.103086,0.028037,0,30.229197,-97.851596
0414280816,2024,0.00588,0.00227,0.00407,0.058825,0.0,1.2e-05,0,30.215811,-97.848668
0448080149,2024,0.04498,0.00077,0.02287,0.160935,0.0,0.000425,0,30.12628,-97.77259
0133400101,2024,0.00761,0.20021,0.10391,0.067092,0.028753,0.011487,0,30.342744,-97.881374
0203000215,2024,0.0099,0.00081,0.00535,0.076646,0.0,2e-05,0,30.259327,-97.748376
0428280208,2024,0.00591,0.20133,0.10362,0.058978,0.029253,0.011414,0,30.180036,-97.847611
0424400902,2024,0.00588,0.10043,0.05315,0.058825,0.003789,0.002586,0,30.189184,-97.881385
0418010720,2024,0.00588,0.32165,0.16377,0.058825,0.130515,0.033204,0,30.197626,-97.752552
0304020204,2024,0.00591,0.27359,0.13975,0.058978,0.077154,0.022802,0,30.24008,-97.746077
0432300304,2024,0.00589,0.18322,0.09455,0.058876,0.021911,0.00927,0,30.165457,-97.85761
0406150312,2024,0.00591,0.3213,0.16361,0.058978,0.130053,0.033126,0,30.237609,-97.80734
R529580,2024,0.00586,0.27981,0.14284,0.058722,0.082969,0.024005,0,30.495594,-97.757227
0418380307,2024,0.00587,0.10384,0.05486,0.058774,0.004163,0.002771,0,30.20655,-97.879537
0134020522,2024,0.0059,0.00148,0.00369,0.058927,0.0,9e-06,0,30.344154,-97.757678
0111230261,2024,0.00589,0.00109,0.00349,0.058876,0.0,8e-06,0,30.280448,-97.830936
0430250702,2024,0.00586,0.19715,0.10151,0.058722,0.02742,0.010891,0,30.172349,-97.835805
0215650313,2024,0.00588,0.29877,0.15233,0.058825,0.102638,0.027945,0,30.288782,-97.549574
0426340104,2024,0.00589,0.10037,0.05313,0.058876,0.003782,0.002584,0,30.183824,-97.859129
0424250510,2024,0.00587,0.37575,0.19081,0.058774,0.215836,0.047999,0,30.186093,-97.838769
0236050609,2024,0.00589,0.29955,0.15272,0.058876,0.103512,0.028115,0,30.35133,-97.732048
0235150721,2024,0.12939,0.20691,0.16815,0.263035,0.031836,0.03537,0,30.346786,-97.700799
R41353,2024,0.02472,0.00106,0.01289,0.120666,0.0,0.000127,0,30.132333,-97.568625
0417101315,2024,0.00587,0.39889,0.20238,0.058774,0.260722,0.055416,0,30.199876,-97.781818
0204130216,2024,0.00588,0.19949,0.10269,0.058825,0.028435,0.011182,0,30.261691,-97.707148
0447280520,2024,0.00588,0.19775,0.10182,0.058825,0.027678,0.010967,0,30.129459,-97.845526
0223200607,2024,0.00588,0.00105,0.00346,0.058825,0.0,8e-06,0,30.314109,-97.685775
0145300522,2024,0.00592,0.30905,0.15749,0.059029,0.114585,0.030247,0,30.374964,-97.848143
0418381609,2024,0.00588,0.19998,0.10293,0.058825,0.028651,0.011242,0,30.208634,-97.878568
0423000603,2024,0.00587,0.27676,0.14132,0.058774,0.080079,0.023409,0,30.188853,-97.748712
R454053,2024,0.02472,0.00459,0.01466,0.120666,1e-06,0.000166,0,30.491658,-97.762591
0250400805,2024,0.02078,0.13186,0.07632,0.110844,0.008247,0.005733,0,30.381741,-97.619717
0229071501,2024,0.02472,0.10292,0.06382,0.120666,0.004059,0.003859,0,30.335303,-97.727622
0408340229,2024,0.16862,0.00085,0.08473,0.296875,0.0,0.007241,0,30.232129,-97.862484
0402040127,2024,0.0059,0.41777,0.21184,0.058927,0.30078,0.061993,0,30.24543,-97.768012
0220103201,2024,0.02472,0.29925,0.16198,0.120666,0.103176,0.032343,0,30.304847,-97.718698
0131530502,2024,0.00597,0.09673,0.05135,0.059284,0.003409,0.002399,0,30.336432,-97.914835
0215240411,2024,0.00585,0.00083,0.00334,0.058671,0.0,8e-06,0,30.289464,-97.669517
0412480430,2024,0.00587,0.28195,0.14391,0.058774,0.085041,0.024431,0,30.221988,-97.896991
0445090406,2024,0.0059,0.39608,0.20099,0.058927,0.255016,0.054489,0,30.132375,-97.787834
0220270332,2024,0.00589,0.09955,0.05272,0.058876,0.003696,0.00254,0,30.305534,-97.664508
0416090705,2024,0.00587,0.10047,0.05317,0.058774,0.003793,0.002588,0,30.206017,-97.77848
0402011006,2024,0.006,0.00131,0.00365,0.059436,0.0,9e-06,0,30.244841,-97.755292
0262361051,2024,0.00587,0.10064,0.05326,0.058774,0.003811,0.002597,0,30.416784,-97.632028
0436252010,2024,0.00585,0.14242,0.07414,0.058671,0.010326,0.005375,0,30.154405,-97.843326
0422130904,2024,0.00502,0.00282,0.00392,0.054244,0.0,1.1e-05,0,30.191161,-97.798386
0140030517,2024,0.00591,0.10728,0.0566,0.058978,0.004565,0.002966,0,30.360439,-97.760276
0407270127,2024,0.48204,0.00083,0.24143,0.490291,0.0,0.085703,0,30.245285,-97.819104
R088673,2024,0.00593,0.09982,0.05288,0.05908,0.003724,0.002557,0,30.441726,-97.759999
0202140706,2024,0.04166,0.00088,0.02127,0.155172,0.0,0.000364,0,30.25708,-97.703871
0172130301,2024,0.00153,0.10038,0.05096,0.029241,0.003783,0.00236,0,30.443832,-97.7927
0309020643,2024,0.00681,0.00078,0.00379,0.063405,0.0,1e-05,0,30.226805,-97.743148
0445070612,2024,0.0059,0.11447,0.06019,0.058927,0.005489,0.003393,0,30.134322,-97.779449
0235181206,2024,0.00589,0.35894,0.18241,0.058876,0.186344,0.043032,0,30.344729,-97.691155
0217090801,2024,0.00596,0.18407,0.09501,0.059233,0.022222,0.009372,0,30.296375,-97.720539
0224030201,2024,0.0891,0.00083,0.04496,0.221608,0.0,0.001799,0,30.31582,-97.738626
0447070726,2024,0.00586,0.00095,0.00341,0.058722,0.0,8e-06,0,30.125834,-97.777565
0217160711,2024,0.00589,0.2,0.10295,0.058876,0.02866,0.011247,0,30.295847,-97.700978
0426030910,2024,0.12933,0.39869,0.26401,0.262979,0.260314,0.107177,0,30.182804,-97.761629
0330030419,2024,0.00761,0.14351,0.07556,0.067092,0.01056,0.005607,0,30.170213,-97.742032
0227091009,2024,0.00588,0.30455,0.15522,0.058825,0.109241,0.02922,0,30.324569,-97.721471
0220101802,2024,0.00591,0.28078,0.14335,0.058978,0.083903,0.024208,0,30.30601,-97.717265
0312381921,2024,0.00586,0.39103,0.19845,0.058722,0.244935,0.052821,0,30.218951,-97.631997
0262081826,2024,0.00589,0.29713,0.15151,0.058876,0.100817,0.02759,0,30.415653,-97.716775
0412101617,2024,0.00586,0.24838,0.12712,0.058722,0.05657,0.018274,0,30.215527,-97.784501
0219160707,2024,0.00592,0.1989,0.10241,0.059029,0.028177,0.011113,0,30.300654,-97.701825
0419111104,2024,0.00587,0.10091,0.05339,0.058774,0.00384,0.002611,0,30.193982,-97.785383
0268201004,2024,0.12929,0.17182,0.15055,0.262942,0.018037,0.027178,0,30.435409,-97.68101
R431308,2024,0.0059,0.29503,0.15046,0.058927,0.09852,0.027139,0,30.506942,-97.75712
0426031638,2024,0.00587,0.16471,0.08529,0.058774,0.015887,0.007349,0,30.180121,-97.762406
0320062007,2024,0.00587,0.29955,0.15271,0.058774,0.103512,0.028111,0,30.198468,-97.732474
0221020501,2024,0.00595,0.20198,0.10396,0.059182,0.029546,0.0115,0,30.307463,-97.744462
0134020238,2024,0.0059,0.08,0.04295,0.058927,0.002011,0.001629,0,30.343324,-97.755616
0137500917,2024,0.00589,0.20121,0.10355,0.058876,0.029199,0.011397,0,30.354773,-97.90373
0129050129,2024,0.00761,0.0979,0.05275,0.067092,0.003526,0.002544,0,30.32978,-97.768885
0254430240,2024,0.00586,0.10684,0.05635,0.058722,0.004512,0.002938,0,30.394857,-97.616305
0247460605,2024,0.00585,0.40442,0.20514,0.058671,0.27215,0.057286,0,30.378467,-97.603827
0158580608,2024,0.00596,0.2983,0.15213,0.059233,0.102114,0.027859,0,30.40936,-97.923961
0241220217,2024,0.00591,0.19883,0.10237,0.058978,0.028146,0.011103,0,30.365685,-97.680114
0117040619,2024,0.00615,0.19829,0.10222,0.060191,0.027911,0.011066,0,30.298101,-97.765762
0246160506,2024,0.00589,0.29827,0.15208,0.058876,0.102081,0.027837,0,30.37715,-97.694902
0455050312,2024,0.02075,0.00318,0.01197,0.110766,0.0,0.000109,0,30.104631,-97.776205
R076705,2024,0.02472,0.00098,0.01285,0.120666,0.0,0.000126,0,30.452858,-97.819586
0109400116,2024,0.00636,0.10136,0.05386,0.061232,0.003888,0.002662,0,30.277712,-97.882002
0166070723,2024,0.00588,0.29913,0.1525,0.058825,0.103041,0.028019,0,30.428448,-97.770577
0208210211,2024,0.00588,0.20832,0.1071,0.058825,0.032515,0.012308,0,30.274023,-97.679486
0419150210,2024,0.00587,0.19972,0.10279,0.058774,0.028537,0.011207,0,30.197399,-97.794377
0270200629,2024,0.00587,0.20715,0.10651,0.058774,0.031951,0.012154,0,30.437973,-97.678957
0121110201,2024,0.00621,0.20036,0.10329,0.06049,0.02882,0.011331,0,30.311374,-97.78774
0408300503,2024,0.00589,0.19906,0.10247,0.058876,0.028247,0.011127,0,30.232309,-97.851329
0412101006,2024,0.00587,0.00097,0.00342,0.058774,0.0,8e-06,0,30.217472,-97.781127
0440151213,2024,0.00586,0.19117,0.09851,0.058722,0.024945,0.010173,0,30.142769,-97.806744
0406550308,2024,0.00153,0.00086,0.00119,0.029241,0.0,1e-06,0,30.241219,-97.918854
0434280263,2024,0.00587,0.10036,0.05311,0.058774,0.003781,0.002582,0,30.158791,-97.844725
0445030727,2024,0.00586,0.19997,0.10291,0.058722,0.028647,0.011237,0,30.134312,-97.766923
0103100610,2024,0.00592,0.26372,0.13482,0.059029,0.06854,0.020961,0,30.259883,-97.783293
0414381503,2024,0.00587,0.10663,0.05625,0.058774,0.004487,0.002926,0,30.218972,-97.877193
0406481401,2024,0.00589,0.50025,0.25307,0.058876,0.500635,0.096396,0,30.241956,-97.89986
0123190125,2024,0.00152,0.10053,0.05103,0.029141,0.003799,0.002367,0,30.314782,-97.810211
0436340410,2024,0.00593,0.10056,0.05324,0.05908,0.003802,0.002595,0,30.154295,-97.865039
0268080407,2024,0.00589,0.42521,0.21555,0.058876,0.317336,0.064701,0,30.432826,-97.718344
0224190308,2024,0.00588,0.39629,0.20109,0.058825,0.25544,0.054555,0,30.317024,-97.68851
R504385,2024,0.05428,0.06221,0.05824,0.175892,0.001012,0.003157,0,30.463117,-97.786832
0258400910,2024,0.00585,0.10012,0.05298,0.058671,0.003756,0.002568,0,30.405508,-97.622754
0217000361,2024,0.00603,0.20007,0.10305,0.059588,0.028691,0.011271,0,30.301562,-97.748968
0145050114,2024,0.00591,0.20037,0.10314,0.058978,0.028824,0.011294,0,30.377096,-97.768977
0243430316,2024,0.00587,0.0008,0.00334,0.058774,0.0,8e-06,0,30.364912,-97.610972
0236050909,2024,0.0059,0.08774,0.04682,0.058927,0.002597,0.001963,0,30.352008,-97.734604
0210022610,2024,0.00998,0.01197,0.01098,0.076957,1.3e-05,9.1e-05,0,30.276912,-97.74197
0419110923,2024,0.00587,0.19995,0.10291,0.058774,0.028638,0.011237,0,30.192284,-97.784853
0426340409,2024,0.00589,0.19578,0.10083,0.058876,0.026838,0.010726,0,30.181568,-97.860564
0247480204,2024,0.00585,0.10121,0.05353,0.058671,0.003872,0.002626,0,30.377619,-97.600995
0266081606,2024,0.00588,0.19974,0.10281,0.058825,0.028545,0.011212,0,30.428694,-97.718413
0416280813,2024,0.00588,0.29245,0.14916,0.058825,0.095748,0.026588,0,30.209516,-97.845406
0266330321,2024,0.00586,0.50476,0.25531,0.058722,0.512095,0.098545,0,30.426207,-97.639296
0240210218,2024,0.00588,0.10047,0.05318,0.058825,0.003793,0.002589,0,30.36201,-97.681123
0262061304,2024,0.00588,0.39697,0.20142,0.058825,0.256815,0.054775,0,30.419749,-97.723272
0402110603,2024,0.00591,0.20183,0.10387,0.058978,0.029478,0.011477,0,30.242059,-97.786606
0238081313,2024,0.0059,0.19998,0.10294,0.058927,0.028651,0.011244,0,30.356543,-97.723701
0308160205,2024,0.00588,0.1975,0.10169,0.058825,0.02757,0.010935,0,30.228937,-97.697809
0214110512,2024,0.00589,0.27157,0.13873,0.058876,0.07533,0.022413,0,30.291278,-97.715384
0241010417,2024,0.07045,0.03652,0.05349,0.198739,0.000244,0.002622,0,30.362283,-97.746209
0237400815,2024,0.00586,0.20037,0.10312,0.058722,0.028824,0.011289,0,30.347095,-97.621466
0223121901,2024,0.01498,0.00259,0.00879,0.094302,0.0,5.7e-05,0,30.314988,-97.71373
0426050420,2024,0.99505,0.95723,0.97614,0.946146,0.999629,0.999536,0,30.180833,-97.769098
0254280416,2024,0.00588,0.40081,0.20334,0.058825,0.26466,0.056062,0,30.393387,-97.659029
0166050320,2024,0.00753,0.19179,0.09966,0.066733,0.025194,0.010445,0,30.430489,-97.766869
0438090110,2024,0.0059,0.14668,0.07629,0.058927,0.01126,0.005728,0,30.146855,-97.784362
0419110910,2024,0.12922,0.32669,0.22796,0.262877,0.137294,0.074305,0,30.194393,-97.783522
0219400215,2024,0.00587,0.19968,0.10277,0.058774,0.028519,0.011202,0,30.30104,-97.624121
0434280218,2024,0.00588,0.20614,0.10601,0.058825,0.03147,0.012024,0,30.162501,-97.850992
0252430901,2024,0.00586,0.29956,0.15271,0.058722,0.103524,0.028111,0,30.387267,-97.616201
0332031012,2024,0.00588,0.10134,0.05361,0.058825,0.003886,0.002635,0,30.162584,-97.744503
0210110512,2024,0.00587,0.33607,0.17097,0.058774,0.150543,0.03681,0,30.277727,-97.71647
0404530303,2024,0.00502,0.1003,0.05266,0.054244,0.003775,0.002534,0,30.247672,-97.914813
0406400712,2024,0.0208,0.29654,0.15867,0.110897,0.100168,0.030789,0,30.240437,-97.886561
0216070434,2024,0.00589,0.29546,0.15068,0.058876,0.098987,0.027233,0,30.294482,-97.727263
0112000313,2024,0.00474,0.0008,0.00277,0.052667,0.0,5e-06,0,30.283432,-97.748896
0226230243,2024,0.00588,0.10063,0.05325,0.058825,0.00381,0.002596,0,30.31962,-97.675047
0219080232,2024,0.00595,0.00127,0.00361,0.059182,0.0,9e-06,0,30.302754,-97.725649
0320021223,2024,0.1294,0.19301,0.1612,0.263044,0.025689,0.031973,0,30.194687,-97.743145
0110061308,2024,0.00591,0.01374,0.00983,0.058978,1.9e-05,7.2e-05,0,30.282108,-97.772069
0305180104,2024,0.00588,0.10128,0.05358,0.058825,0.00388,0.002632,0,30.236306,-97.693223
0227090603,2024,0.00589,0.29917,0.15253,0.058876,0.103086,0.028033,0,30.324317,-97.720668
0241220307,2024,0.0059,0.36607,0.18599,0.058927,0.198526,0.045107,0,30.364995,-97.67785
0156530128,2024,0.00598,0.40002,0.203,0.059335,0.263036,0.055833,0,30.402807,-97.910461
0217332014,2024,0.00587,0.07903,0.04245,0.058774,0.001945,0.001589,0,30.296816,-97.643682
0207200302,2024,0.00591,0.1138,0.05986,0.058978,0.005398,0.003353,0,30.271361,-97.685081
0414380377,2024,0.00587,0.19995,0.10291,0.058774,0.028638,0.011237,0,30.218982,-97.877621
0336031941,2024,0.00586,0.17815,0.09201,0.058722,0.020121,0.008717,0,30.151853,-97.740248
0418361209,2024,0.00588,0.09963,0.05275,0.058825,0.003704,0.002544,0,30.20481,-97.8679
0245230608,2024,0.0192,0.0008,0.01,0.106619,0.0,7.5e-05,0,30.371435,-97.676162
0222170705,2024,0.00589,0.10044,0.05317,0.058876,0.00379,0.002588,0,30.31458,-97.692735
0225020413,2024,0.0059,0.24455,0.12522,0.058927,0.053837,0.017645,0,30.318253,-97.742927
0210210425,2024,0.00586,0.36178,0.18382,0.058722,0.191138,0.043842,0,30.275857,-97.679549
0216010509,2024,0.00591,0.20735,0.10663,0.058978,0.032047,0.012185,0,30.296891,-97.747665
R455379,2024,0.0059,0.10042,0.05316,0.058927,0.003788,0.002587,0,30.504524,-97.762286
0240081212,2024,0.00588,0.09933,0.05261,0.058825,0.003673,0.002529,0,30.359256,-97.723349
0219120241,2024,0.00591,0.10668,0.0563,0.058978,0.004493,0.002932,0,30.303697,-97.712947
0147580233,2024,0.00586,0.20817,0.10701,0.058722,0.032442,0.012285,0,30.384858,-97.925081
0412100704,2024,0.00587,0.29553,0.1507,0.058774,0.099063,0.027242,0,30.220109,-97.782155
0426031505,2024,0.00587,0.14658,0.07622,0.058774,0.011238,0.005716,0,30.180271,-97.766446
0428030435,2024,0.00587,0.19995,0.10291,0.058774,0.028638,0.011237,0,30.175649,-97.760269
0419150524,2024,0.00589,0.30122,0.15355,0.058876,0.105401,0.028479,0,30.194697,-97.794273
0417300333,2024,0.12896,0.0692,0.09908,0.262635,0.001351,0.010308,0,30.202369,-97.84037
R514566,2024,0.00588,0.39913,0.2025,0.058825,0.261213,0.055497,0,30.488942,-97.798353
0334360307,2024,0.00585,0.1997,0.10277,0.058671,0.028528,0.011202,0,30.159165,-97.645809
0217380323,2024,0.14751,0.00082,0.07416,0.279276,0.0,0.005378,0,30.294978,-97.628275
0257060209,2024,0.00591,0.11463,0.06027,0.058978,0.005511,0.003403,0,30.405726,-97.732977
0332031008,2024,0.00588,0.19876,0.10232,0.058825,0.028116,0.01109,0,30.163213,-97.744603
0115060816,2024,0.00595,0.00304,0.00449,0.059182,0.0,1.4e-05,0,30.291695,-97.771128
0432400134,2024,0.00592,0.1002,0.05306,0.059029,0.003764,0.002576,0,30.167421,-97.886883
0348010262,2024,0.00586,0.49867,0.25226,0.058722,0.49662,0.095626,0,30.12263,-97.732701
0239300373,2024,0.00586,0.07816,0.04201,0.058722,0.001886,0.001554,0,30.35408,-97.650773
0434210426,2024,0.00585,0.30076,0.15331,0.058671,0.104879,0.028374,0,30.161621,-97.825781
0415191221,2024,0.00587,0.10022,0.05305,0.058774,0.003766,0.002575,0,30.208498,-97.80986
0106020206,2024,0.00759,0.11866,0.06312,0.067002,0.006084,0.003767,0,30.268476,-97.754408
0109011016,2024,0.12003,0.09644,0.10823,0.254147,0.003381,0.012608,0,30.275945,-97.752793
0420130405,2024,0.00588,0.23824,0.12206,0.058825,0.049546,0.01663,0,30.195911,-97.791703
0408530324,2024,0.31319,0.00083,0.15701,0.395471,0.0,0.030028,0,30.23592,-97.918805
0404020449,2024,0.00593,0.39902,0.20248,0.05908,0.260988,0.055483,0,30.238746,-97.756634
0410080724,2024,0.99336,0.99687,0.99512,0.937407,1.0,0.999983,0,30.219683,-97.776921
0272260509,2024,0.12929,0.20051,0.1649,0.262942,0.028886,0.033754,0,30.442363,-97.661697
0241360432,2024,0.00586,0.10037,0.05312,0.058722,0.003782,0.002583,0,30.362168,-97.637426
0204140312,2024,0.0059,0.00134,0.00362,0.058927,0.0,9e-06,0,30.25781,-97.700972
0115041112,2024,0.16137,0.89533,0.52835,0.290973,0.995743,0.558415,0,30.291631,-97.763141
R417378,2024,0.0059,0.19997,0.10294,0.058927,0.028647,0.011244,0,30.499183,-97.765462
R088811,2024,0.00589,0.39902,0.20245,0.058876,0.260988,0.055463,0,30.442244,-97.760307
0205200113,2024,0.00588,0.36145,0.18366,0.058825,0.190577,0.043749,0,30.268107,-97.686595
0107210302,2024,0.00602,0.00078,0.0034,0.059537,0.0,8e-06,0,30.268852,-97.818905
0400100517,2024,0.00597,0.19995,0.10296,0.059284,0.028638,0.011249,0,30.248084,-97.78472
0237480314,2024,0.00586,0.30431,0.15508,0.058722,0.108961,0.029158,0,30.351618,-97.602283
0212200412,2024,0.0059,0.10928,0.05759,0.058927,0.00481,0.003081,0,30.284554,-97.686309
0274180407,2024,0.00586,0.29871,0.15229,0.058722,0.102571,0.027928,0,30.449434,-97.691039
0220200816,2024,0.00588,0.20139,0.10363,0.058825,0.02928,0.011417,0,30.308223,-97.685407
0266161902,2024,0.0059,0.10038,0.05314,0.058927,0.003783,0.002585,0,30.426734,-97.696198
0164010203,2024,0.00591,0.49922,0.25256,0.058978,0.498018,0.095911,0,30.425808,-97.74782
0264280329,2024,0.00585,0.25735,0.1316,0.058671,0.063366,0.019809,0,30.419679,-97.657296
0440151116,2024,0.00585,0.38995,0.1979,0.058671,0.242808,0.052464,0,30.142675,-97.808534
0111360503,2024,0.00613,0.0008,0.00347,0.060091,0.0,8e-06,0,30.283268,-97.864214
0102370125,2024,0.00072,0.00084,0.00078,0.019641,0.0,0.0,0,30.254908,-97.845765
0243210417,2024,0.99763,0.66216,0.8299,0.963227,0.846864,0.963638,0,30.370725,-97.681504
0145480166,2024,0.00589,0.37329,0.18959,0.058876,0.211354,0.047256,0,30.379103,-97.897503
0116060310,2024,0.00588,0.11519,0.06054,0.058825,0.005589,0.003437,0,30.296758,-97.770236
0230040812,2024,0.00451,0.00082,0.00266,0.051336,0.0,5e-06,0,30.332977,-97.736716
R062128,2024,0.00593,0.19995,0.10294,0.05908,0.028638,0.011244,0,30.462359,-97.809529
0219160313,2024,0.00589,0.15336,0.07962,0.058876,0.012843,0.0063,0,30.299221,-97.702226
0419151005,2024,0.00587,0.39918,0.20252,0.058774,0.261315,0.05551,0,30.196316,-97.797622
R335487,2024,0.0059,0.08782,0.04686,0.058927,0.002603,0.001967,0,30.447744,-97.762597
0410280401,2024,0.00589,0.29943,0.15266,0.058876,0.103377,0.028089,0,30.228771,-97.84875
0232040429,2024,0.00589,0.09431,0.0501,0.058876,0.003176,0.002274,0,30.337574,-97.735221
0202140635,2024,0.02642,0.34819,0.18731,0.124635,0.168894,0.045888,0,30.255043,-97.705047
0225670413,2024,0.00586,0.31126,0.15856,0.058722,0.117275,0.030738,0,30.31495,-97.53604
0243130702,2024,0.12944,0.19992,0.16468,0.263081,0.028625,0.033647,0,30.369315,-97.705185
0241200314,2024,0.14737,0.00096,0.07416,0.279155,0.0,0.005378,0,30.365697,-97.685857
0244090202,2024,0.0712,0.00096,0.03608,0.199721,0.0,0.00112,0,30.371118,-97.723745
0258180218,2024,0.00195,0.00102,0.00149,0.033208,0.0,1e-06,0,30.407218,-97.688602
0412130124,2024,0.00587,0.10063,0.05325,0.058774,0.00381,0.002596,0,30.220461,-97.803124
0238150611,2024,0.00588,0.19873,0.1023,0.058825,0.028103,0.011085,0,30.3577,-97.702039
0402110709,2024,0.12949,0.49858,0.31403,0.263128,0.496391,0.16581,0,30.243887,-97.787906
0339210135,2024,0.00651,0.0014,0.00396,0.061965,0.0,1.1e-05,0,30.159846,-97.689044
R067213,2024,0.00753,0.29901,0.15327,0.066733,0.102907,0.028356,0,30.449751,-97.8073
0416110725,2024,0.00587,0.10041,0.05314,0.058774,0.003786,0.002585,0,30.205223,-97.784761
0220280401,2024,0.00668,0.00084,0.00376,0.062785,0.0,1e-05,0,30.303786,-97.655985
0168191035,2024,0.00154,0.00097,0.00125,0.029342,0.0,1e-06,0,30.434945,-97.811173
0432230211,2024,0.00589,0.10038,0.05313,0.058876,0.003783,0.002584,0,30.168489,-97.83346
0225690181,2024,0.00586,0.12083,0.06334,0.058722,0.006409,0.003796,0,30.314641,-97.531483
