pid,year,lr,diff,diff_calibrated,ens_calibrated,actual
R078171,2021,0.01415,0.10042,0.000816,0.007483,0.0
0416402805,2021,0.01403,0.10197,0.000816,0.007423,0.0
0421100720,2021,0.00525,0.00101,0.000816,0.003033,0.0
0319010152,2021,0.01404,0.22867,0.000499,0.007269,0.0
0414530103,2021,0.0141,0.29812,0.000816,0.007458,0.0
R424433,2021,0.01399,0.10043,0.000499,0.007244,0.0
0338080521,2021,0.16882,0.10714,0.000816,0.084818,0.0
0406440109,2021,0.01405,0.29945,0.000499,0.007274,0.0
0420550312,2021,0.01416,0.11725,0.000816,0.007488,0.0
0268180829,2021,0.01401,0.20164,0.000499,0.007254,0.0
0256431237,2021,0.01393,0.20044,0.000816,0.007373,0.0
0268281220,2021,0.01397,0.32955,0.001438,0.007704,0.0
R335081,2021,0.01408,0.03037,0.000816,0.007448,0.0
0239060506,2021,0.01406,0.0008,0.0,0.00703,0.0
0131230202,2021,0.01426,0.10041,0.000499,0.007379,0.0
R073987,2021,0.01404,0.10039,0.000816,0.007428,0.0
0215240223,2021,0.00466,0.001,0.000499,0.002579,0.0
0251500204,2021,0.014,0.1079,0.000499,0.007249,0.0
0139500824,2021,0.014,0.00578,0.000499,0.007249,0.0
0243130317,2021,0.01405,0.29868,0.000816,0.007433,0.0
0164071123,2021,0.01402,0.09651,0.000499,0.007259,0.0
0136030212,2021,0.01415,0.29839,0.000499,0.007324,0.0
0246150142,2021,0.01406,0.10046,0.000499,0.007279,0.0
0407270236,2021,0.37009,0.00091,0.000816,0.185453,0.0
0264160802,2021,0.2939,0.69264,0.173077,0.233488,0.0
0424401023,2021,0.01408,0.10081,0.000499,0.007289,0.0
0206030112,2021,0.00488,0.00084,0.000499,0.002689,0.0
0250260215,2021,0.01406,0.29956,0.000816,0.007438,0.0
0415040627,2021,0.01404,0.3285,0.001438,0.007739,0.0
0331600208,2021,0.02246,0.00102,0.000816,0.011638,0.0
0119360207,2021,0.01418,0.27213,0.000499,0.007339,0.0
0422190503,2021,0.01404,0.33824,0.001577,0.007809,0.0
0150600724,2021,0.08879,0.10058,0.000816,0.044803,0.0
R335951,2021,0.38418,0.20376,0.000499,0.192339,0.0
0205070110,2021,0.01418,0.22341,0.000816,0.007498,0.0
0202100310,2021,0.01403,0.00086,0.000499,0.007264,0.0
0147600712,2021,0.04998,0.10042,0.000816,0.025398,0.0
0246150130,2021,0.01402,0.10268,0.000499,0.007259,0.0
0243231104,2021,0.014,0.37329,0.001577,0.007789,0.0
0226230704,2021,0.01408,0.20162,0.000816,0.007448,0.0
0206100201,2021,0.01416,0.10035,0.000816,0.007488,0.0
0103530108,2021,0.0694,0.39846,0.001577,0.035489,0.0
0210000702,2021,0.01419,0.10044,0.000499,0.007344,0.0
0205520805,2021,0.0041,0.08477,0.000499,0.002299,0.0
0412101708,2021,0.01404,0.29723,0.000816,0.007428,0.0
0440050117,2021,0.01396,0.28465,0.000499,0.007229,0.0
0207080505,2021,0.02179,0.00081,0.0,0.010895,0.0
0244200578,2021,0.29333,0.10112,0.000499,0.146914,0.0
0245301804,2021,0.01397,0.51776,0.018182,0.016076,0.0
0159470132,2021,0.01007,0.01302,0.000816,0.005443,0.0
0113060117,2021,0.29535,0.00132,0.000499,0.147924,0.0
R530315,2021,0.01407,0.09862,0.000816,0.007443,0.0
0240240518,2021,0.01405,0.19992,0.000816,0.007433,0.0
R150937,2021,0.04998,0.13691,0.000499,0.025239,0.0
0417200319,2021,0.01404,0.20754,0.000499,0.007269,0.0
0410120606,2021,0.01408,0.10036,0.000499,0.007289,0.0
0306521116,2021,0.01397,0.39798,0.001577,0.007774,0.0
0143440322,2021,0.01405,0.1227,0.000499,0.007274,0.0
0137500818,2021,0.01407,0.10091,0.000816,0.007443,0.0
0332061005,2021,0.01399,0.1875,0.000816,0.007403,0.0
0236091044,2021,0.01404,0.10058,0.000499,0.007269,0.0
0116081506,2021,0.01416,0.21007,0.000499,0.007329,0.0
0410280203,2021,0.01405,0.39055,0.001438,0.007744,0.0
0412400103,2021,0.01407,0.10312,0.000816,0.007443,0.0
0246180513,2021,0.01406,0.29993,0.000816,0.007438,0.0
0307050810,2021,0.00481,0.10051,0.000816,0.002813,0.0
0270200806,2021,0.014,0.00179,0.000499,0.007249,0.0
0234070917,2021,0.01406,0.19482,0.000499,0.007279,0.0
0239480605,2021,0.01394,0.19052,0.000499,0.007219,0.0
0100081312,2021,0.49889,0.00088,0.000499,0.249694,0.0
0236091020,2021,0.01407,0.38856,0.001577,0.007824,0.0
0105150313,2021,0.01421,0.19769,0.000499,0.007354,0.0
0422210902,2021,0.01402,0.00081,0.0,0.00701,0.0
0231110311,2021,0.01401,0.39189,0.001577,0.007794,0.0
0252400907,2021,0.01396,0.49408,0.001488,0.007724,0.0
0119000418,2021,0.17992,0.21031,0.000499,0.090209,0.0
0164010204,2021,0.01404,0.2796,0.000816,0.007428,0.0
0404480810,2021,0.01404,0.10039,0.000816,0.007428,0.0
0266180902,2021,0.01403,0.20032,0.000816,0.007423,0.0
0226040622,2021,0.01413,0.31696,0.001577,0.007854,0.0
0316030102,2021,0.02171,0.00079,0.000499,0.011104,0.0
0326431117,2021,0.01395,0.10037,0.000816,0.007383,0.0
0264181822,2021,0.01404,0.02591,0.000816,0.007428,0.0
0328180528,2021,0.01396,0.10056,0.000816,0.007388,0.0
0413070435,2021,0.0387,0.00079,0.000499,0.019599,0.0
0209720101,2021,0.00588,0.00078,0.0,0.00294,0.0
0152600211,2021,0.08879,0.50443,0.011204,0.049997,0.0
0225670205,2021,0.01395,0.1004,0.000816,0.007383,0.0
0416301136,2021,0.01403,0.0363,0.000816,0.007423,0.0
0334330106,2021,0.01397,0.23359,0.000499,0.007234,0.0
0139440248,2021,0.01409,0.0008,0.0,0.007045,0.0
0417100714,2021,0.01402,0.01125,0.000816,0.007418,0.0
0434070852,2021,0.01398,0.10716,0.000499,0.007239,0.0
0410600104,2021,0.01406,0.19977,0.000816,0.007438,0.0
0449230413,2021,0.02459,0.02275,0.000499,0.012544,0.0
0117090105,2021,0.01414,0.2534,0.000816,0.007478,0.0
0404070212,2021,0.01407,0.12161,0.000816,0.007443,0.0
0448180108,2021,0.01406,0.20045,0.000816,0.007438,0.0
0218060305,2021,0.91395,0.99365,0.435484,0.674717,0.0
0428250350,2021,0.0,0.00084,0.0,0.0,0.0
0274200702,2021,0.01401,0.27767,0.000499,0.007254,0.0
0424481077,2021,0.01406,0.29892,0.000499,0.007279,0.0
0413110239,2021,0.01406,0.10061,0.000499,0.007279,0.0
0308140110,2021,0.01402,0.00127,0.000816,0.007418,0.0
0238081510,2021,0.01408,0.28749,0.000816,0.007448,0.0
0203040311,2021,0.01416,0.18852,0.000816,0.007488,0.0
0206150706,2021,0.01406,0.16202,0.000499,0.007279,0.0
0278180101,2021,0.014,0.20003,0.000499,0.007249,0.0
0117480212,2021,0.0141,0.10092,0.000816,0.007458,0.0
0239170215,2021,0.01402,0.20162,0.000499,0.007259,0.0
0245130425,2021,0.01407,0.3122,0.001577,0.007824,0.0
0219160912,2021,0.01818,0.00079,0.0,0.00909,0.0
0428210210,2021,0.01402,0.10039,0.000499,0.007259,0.0
0421110429,2021,0.01406,0.30258,0.001577,0.007819,0.0
0436091216,2021,0.01397,0.00128,0.000816,0.007393,0.0
0245430306,2021,0.01395,0.19989,0.000499,0.007224,0.0
R402954,2021,0.01411,0.29955,0.000816,0.007463,0.0
0424400611,2021,0.01409,0.10045,0.000499,0.007294,0.0
0416180510,2021,0.39391,0.0008,0.0,0.196955,0.0
0345520105,2021,0.00589,0.00748,0.000816,0.003353,0.0
0141580402,2021,0.08883,0.00095,0.000499,0.044664,0.0
0142090166,2021,0.01413,0.2,0.000816,0.007473,0.0
0334031903,2021,0.01395,0.05452,0.000816,0.007383,0.0
0223300712,2021,0.01405,0.2,0.000499,0.007274,0.0
0412180126,2021,0.01406,0.11449,0.000816,0.007438,0.0
0274231410,2021,0.01401,0.3768,0.001577,0.007794,0.0
0419280207,2021,0.29378,0.69709,0.2,0.24689,0.0
0423110102,2021,0.01401,0.2,0.000816,0.007413,0.0
0222280310,2021,0.29415,0.39878,0.001577,0.147864,0.0
0145400209,2021,0.01406,0.14931,0.000816,0.007438,0.0
0246160106,2021,0.01405,0.0635,0.000499,0.007274,0.0
0418230707,2021,0.01406,0.05533,0.000816,0.007438,0.0
0310080402,2021,0.03227,0.21085,0.000816,0.016543,0.0
0216010701,2021,0.01415,0.24171,0.000816,0.007483,0.0
0225171007,2021,0.01405,0.20014,0.000816,0.007433,0.0
0418271152,2021,0.01402,0.50226,0.011204,0.012612,0.0
0150150218,2021,0.0,0.00082,0.000499,0.000249,0.0
0231110508,2021,0.01405,0.49458,0.001488,0.007769,0.0
0402210501,2021,0.01407,0.20047,0.000816,0.007443,0.0
0152600132,2021,0.06928,0.22292,0.000816,0.035048,0.0
0340100323,2021,0.01564,0.00111,0.000816,0.008228,0.0
0343260132,2021,0.01402,0.04482,0.000499,0.007259,0.0
0110370144,2021,0.47634,0.00085,0.000499,0.238419,0.0
0256431214,2021,0.01891,0.10024,0.000499,0.009704,0.0
0264161104,2021,0.01402,0.30127,0.000499,0.007259,0.0
0247480307,2021,0.01393,0.29962,0.000499,0.007214,0.0
0336100607,2021,0.014,0.29515,0.000816,0.007408,0.0
0266060419,2021,0.01401,0.04829,0.000499,0.007254,0.0
0432300206,2021,0.01406,0.20011,0.000499,0.007279,0.0
0217221016,2021,0.01406,0.30012,0.000499,0.007279,0.0
0135040509,2021,0.01419,0.20151,0.000499,0.007344,0.0
0252162101,2021,0.01835,0.00078,0.000499,0.009424,0.0
0147130333,2021,0.01409,0.09869,0.000499,0.007294,0.0
0156050702,2021,0.01406,0.20322,0.000499,0.007279,0.0
0239130907,2021,0.01405,0.58705,0.042254,0.028152,0.0
0422212032,2021,0.01401,0.00081,0.0,0.007005,0.0
0270230308,2021,0.01401,0.19969,0.000499,0.007254,0.0
0129360809,2021,0.01408,0.00093,0.000499,0.007289,0.0
0418100231,2021,0.29382,0.21166,0.000816,0.147318,0.0
0413160309,2021,0.01403,0.48482,0.011204,0.012617,0.0
0418341101,2021,0.00966,0.07478,0.000816,0.005238,0.0
0231050115,2021,0.01419,0.19687,0.000499,0.007344,0.0
0205230225,2021,0.01406,0.01394,0.000816,0.007438,0.0
0164110205,2021,0.01409,0.2037,0.000816,0.007453,0.0
0270201111,2021,0.01399,0.30055,0.001577,0.007784,0.0
0424500736,2021,0.01407,0.16268,0.000816,0.007443,0.0
0445090401,2021,0.01404,0.10043,0.000816,0.007428,0.0
0243260708,2021,0.01403,0.10037,0.000816,0.007423,0.0
0164031401,2021,0.00557,0.00094,0.000499,0.003034,0.0
0158030905,2021,0.01411,0.44101,0.001488,0.007799,0.0
0424360214,2021,0.01403,0.46783,0.001577,0.007804,0.0
R096333,2021,0.01405,0.38828,0.001577,0.007814,0.0
0135040136,2021,0.01406,0.19904,0.000816,0.007438,0.0
0211400404,2021,0.01396,0.29973,0.000816,0.007388,0.0
0208090307,2021,0.998,0.00118,0.000499,0.499249,0.0
0422480917,2021,0.01406,0.19966,0.000499,0.007279,0.0
0412301344,2021,0.01415,0.00127,0.000816,0.007483,0.0
0266030245,2021,0.00468,0.10076,0.000499,0.002589,0.0
0233101002,2021,0.01406,0.40226,0.001577,0.007819,0.0
0418550102,2021,0.0141,0.18602,0.000499,0.007299,0.0
0410280515,2021,0.29395,0.26344,0.000499,0.147224,0.0
0424360531,2021,0.01402,0.49658,0.001488,0.007754,0.0
0212030108,2021,0.38387,0.00085,0.0,0.191935,0.0
0113010617,2021,0.01426,0.20207,0.000499,0.007379,0.0
0240210307,2021,0.01403,0.39902,0.001438,0.007734,0.0
0110050801,2021,0.01415,0.32734,0.001577,0.007864,0.0
0133380351,2021,0.01407,0.39872,0.001577,0.007824,0.0
0205011101,2021,0.0,0.19874,0.000499,0.000249,0.0
0143500117,2021,0.01404,0.19911,0.000816,0.007428,0.0
0311160124,2021,0.01395,0.00237,0.000499,0.007224,0.0
0401020414,2021,0.0142,0.39577,0.001577,0.007889,0.0
0215220811,2021,0.01399,0.29929,0.000816,0.007403,0.0
0418300803,2021,0.01402,0.29934,0.000816,0.007418,0.0
0254160207,2021,0.01403,0.19992,0.000499,0.007264,0.0
0128020705,2021,0.01411,0.29959,0.000816,0.007463,0.0
0262081506,2021,0.01401,0.19984,0.000499,0.007254,0.0
0424170701,2021,0.01397,0.20633,0.000816,0.007393,0.0
0226070205,2021,0.00493,0.2002,0.000816,0.002873,0.0
0109041101,2021,0.04998,0.19997,0.000816,0.025398,0.0
0443031405,2021,0.01394,0.10046,0.000816,0.007378,0.0
R411650,2021,0.04998,0.00112,0.000816,0.025398,0.0
0104070909,2021,0.0142,0.13401,0.000816,0.007508,0.0
0432400106,2021,0.01408,0.20146,0.000499,0.007289,0.0
0324010412,2021,0.01415,0.29789,0.000499,0.007324,0.0
0416110743,2021,0.00591,0.00079,0.000499,0.003204,0.0
0100050305,2021,0.18029,0.30258,0.000499,0.090394,0.0
0434280257,2021,0.00466,0.21495,0.000816,0.002738,0.0
0422530227,2021,0.01408,0.3904,0.001577,0.007829,0.0
0217220408,2021,0.01406,0.29969,0.000816,0.007438,0.0
0221080805,2021,0.01421,0.1004,0.000499,0.007354,0.0
0211401114,2021,0.00466,0.29971,0.000499,0.002579,0.0
R065284,2021,0.01459,0.10274,0.000816,0.007703,0.0
0424251224,2021,0.0101,0.09966,0.000499,0.005299,0.0
0214000309,2021,0.01008,0.00536,0.000816,0.005448,0.0
0234111209,2021,0.01406,0.18407,0.000499,0.007279,0.0
0220180617,2021,0.01405,0.10052,0.000499,0.007274,0.0
0240170218,2021,0.014,0.30179,0.000499,0.007249,0.0
0402550510,2021,0.0059,0.09349,0.000816,0.003358,0.0
0102090132,2021,0.01419,0.20008,0.000816,0.007503,0.0
0147480149,2021,0.01404,0.2142,0.000816,0.007428,0.0
0405050226,2021,0.01399,0.3991,0.001438,0.007714,0.0
0304521417,2021,0.01395,0.29739,0.000816,0.007383,0.0
0414360620,2021,0.01405,0.4834,0.011204,0.012627,0.0
0219400520,2021,0.01399,0.29955,0.000499,0.007244,0.0
0418381456,2021,0.01403,0.19949,0.000499,0.007264,0.0
0172190412,2021,0.0,0.00628,0.000816,0.000408,0.0
0266102524,2021,0.01401,0.5235,0.018182,0.016096,0.0
0135500306,2021,0.0,0.10027,0.000499,0.000249,0.0
0247281811,2021,0.00468,0.20067,0.000499,0.002589,0.0
0428300705,2021,0.01404,0.59543,0.042254,0.028147,0.0
0322010241,2021,0.01403,0.09999,0.000816,0.007423,0.0
0334031815,2021,0.01395,0.29901,0.000499,0.007224,0.0
0208181501,2021,0.04998,0.00127,0.000499,0.025239,0.0
0412130601,2021,0.01408,0.40887,0.001577,0.007829,0.0
0406300436,2021,0.18023,0.55908,0.018182,0.099206,0.0
0156550405,2021,0.01409,0.39837,0.001577,0.007834,0.0
0141300307,2021,0.01417,0.10039,0.000499,0.007334,0.0
0133110207,2021,0.01435,0.19824,0.000816,0.007583,0.0
0415121207,2021,0.01403,0.00172,0.000499,0.007264,0.0
0239170522,2021,0.01403,0.19609,0.000816,0.007423,0.0
0217164202,2021,0.00301,0.00097,0.000816,0.001913,0.0
0117400106,2021,0.01412,0.19839,0.000816,0.007468,0.0
0264362534,2021,0.01396,0.18433,0.000499,0.007229,0.0
0434070517,2021,0.01399,0.29967,0.000499,0.007244,0.0
0233130508,2021,0.01407,0.17896,0.000499,0.007284,0.0
0274201508,2021,0.01404,0.29963,0.000499,0.007269,0.0
0272200803,2021,0.01402,0.27703,0.000816,0.007418,0.0
0166440509,2021,0.01427,0.37624,0.001438,0.007854,0.0
0308521302,2021,0.01396,0.34109,0.001577,0.007769,0.0
0414180402,2021,0.01402,0.19412,0.000816,0.007418,0.0
0428230320,2021,0.01401,0.10047,0.000816,0.007413,0.0
0428480118,2021,0.01408,0.19988,0.000816,0.007448,0.0
0434130211,2021,0.01403,0.10013,0.000816,0.007423,0.0
0222170904,2021,0.01408,0.12519,0.000499,0.007289,0.0
R359437,2021,0.01397,0.10106,0.000816,0.007393,0.0
0131360801,2021,0.00589,0.10037,0.000816,0.003353,0.0
0272230508,2021,0.014,0.28241,0.000816,0.007408,0.0
0248120702,2021,0.29394,0.29958,0.000499,0.147219,0.0
0426441140,2021,0.01407,0.39967,0.001488,0.007779,0.0
0413070412,2021,0.0387,0.00085,0.000499,0.019599,0.0
0425010708,2021,0.014,0.39634,0.001577,0.007789,0.0
0243460308,2021,0.01399,0.10046,0.000816,0.007403,0.0
0210150509,2021,0.38382,0.00084,0.0,0.19191,0.0
0243130807,2021,0.29402,0.29799,0.000816,0.147418,0.0
R056472,2021,0.26247,0.10166,0.000816,0.131643,0.0
0430300307,2021,0.01407,0.00414,0.000499,0.007284,0.0
R067144,2021,0.04998,0.39911,0.001577,0.025779,0.0
0221330431,2021,0.01401,0.10061,0.000499,0.007254,0.0
0247460304,2021,0.01396,0.10047,0.000816,0.007388,0.0
0221360602,2021,0.01396,0.20346,0.000499,0.007229,0.0
0418380119,2021,0.01409,0.22272,0.000816,0.007453,0.0
R417364,2021,0.01405,0.2032,0.000816,0.007433,0.0
R570564,2021,0.04998,0.20233,0.000499,0.025239,0.0
0246230605,2021,0.00492,0.10041,0.000816,0.002868,0.0
0223201106,2021,0.01404,0.39958,0.001488,0.007764,0.0
0205150113,2021,0.01409,0.20027,0.000499,0.007294,0.0
0422121103,2021,0.01401,0.2992,0.000499,0.007254,0.0
0215020404,2021,0.29683,0.30208,0.000499,0.148664,0.0
0232061405,2021,0.01411,0.19959,0.000499,0.007304,0.0
0272281168,2021,0.01396,0.19985,0.000816,0.007388,0.0
0219080301,2021,0.29491,0.39334,0.001577,0.148244,0.0
0418010213,2021,0.01402,0.0999,0.000499,0.007259,0.0
0166480529,2021,0.01425,0.39855,0.001438,0.007844,0.0
0424000809,2021,0.01401,0.19937,0.000816,0.007413,0.0
0141051001,2021,0.01423,0.29905,0.000499,0.007364,0.0
0336520125,2021,0.01396,0.10046,0.000499,0.007229,0.0
0205522102,2021,0.0041,0.19963,0.000816,0.002458,0.0
0143580851,2021,0.01409,0.00095,0.000499,0.007294,0.0
0252261018,2021,0.01402,0.30326,0.001438,0.007729,0.0
0257060612,2021,0.01406,0.28703,0.000816,0.007438,0.0
0238020437,2021,0.01413,0.10121,0.000499,0.007314,0.0
0221010120,2021,0.01411,0.29957,0.000499,0.007304,0.0
0436281315,2021,0.01396,0.2928,0.000499,0.007229,0.0
0274181310,2021,0.014,0.29819,0.000816,0.007408,0.0
0440250545,2021,0.01395,0.10267,0.000499,0.007224,0.0
0334330503,2021,0.01397,0.35797,0.001438,0.007704,0.0
0214230408,2021,0.01409,0.00083,0.000499,0.007294,0.0
0170210708,2021,0.01404,0.29254,0.000816,0.007428,0.0
0205101525,2021,0.0048,0.19654,0.000816,0.002808,0.0
R471192,2021,0.014,0.00189,0.000816,0.007408,0.0
0414401110,2021,0.01407,0.05881,0.000816,0.007443,0.0
0241280402,2021,0.01393,0.18718,0.000816,0.007373,0.0
0426210409,2021,0.0,0.09875,0.000499,0.000249,0.0
0334032412,2021,0.01396,0.00435,0.000499,0.007229,0.0
0238020611,2021,0.0141,0.19972,0.000499,0.007299,0.0
R066261,2021,0.01417,0.19995,0.000816,0.007493,0.0
0102010708,2021,0.35931,0.00078,0.000499,0.179904,0.0
0168231314,2021,0.01405,0.29987,0.000499,0.007274,0.0
0318181134,2021,0.01396,0.39167,0.001577,0.007769,0.0
0211400313,2021,0.01395,0.0009,0.000499,0.007224,0.0
0166230305,2021,0.01406,0.19085,0.000816,0.007438,0.0
R417429,2021,0.01403,0.00089,0.000816,0.007423,0.0
0423140611,2021,0.01397,0.19999,0.000499,0.007234,0.0
0443070220,2021,0.01407,0.37948,0.001438,0.007754,0.0
0417130816,2021,0.29357,0.80032,0.435484,0.364527,0.0
0110671001,2021,0.04998,0.01047,0.000499,0.025239,0.0
0209160207,2021,0.49917,0.00079,0.0,0.249585,0.0
0331310403,2021,0.01402,0.00376,0.000816,0.007418,0.0
0326001018,2021,0.01401,0.25245,0.000499,0.007254,0.0
0266200402,2021,0.00497,0.00138,0.000816,0.002893,0.0
0430020407,2021,0.01007,0.00148,0.000816,0.005443,0.0
0264100806,2021,0.01401,0.37139,0.001438,0.007724,0.0
0445070314,2021,0.05207,0.00081,0.000499,0.026284,0.0
0211091403,2021,0.01409,0.21466,0.000499,0.007294,0.0
0401070407,2021,0.01422,0.30505,0.001438,0.007829,0.0
0232061412,2021,0.01404,0.29668,0.000816,0.007428,0.0
R341169,2021,0.04998,0.00099,0.000816,0.025398,0.0
0162030429,2021,0.01411,0.10059,0.000816,0.007463,0.0
0336100501,2021,0.01565,0.10466,0.000816,0.008233,0.0
0215620108,2021,0.08883,0.00289,0.000816,0.044823,0.0
0224220348,2021,0.01409,0.35464,0.001577,0.007834,0.0
0220171005,2021,0.01407,0.19775,0.000816,0.007443,0.0
0414270235,2021,0.01402,0.69577,0.173077,0.093548,0.0
R580326,2021,0.16882,0.19734,0.000816,0.084818,0.0
0101010406,2021,0.01421,0.10042,0.000499,0.007354,0.0
0258430134,2021,0.0041,0.19909,0.000816,0.002458,0.0
0412130127,2021,0.00966,0.20009,0.000816,0.005238,0.0
0320060832,2021,0.01399,0.21308,0.000816,0.007403,0.0
0410090528,2021,0.2932,0.64618,0.142857,0.218029,0.0
0209191725,2021,0.04998,0.18329,0.000499,0.025239,0.0
0164580705,2021,0.01408,0.29979,0.000816,0.007448,0.0
0419280602,2021,0.01401,0.10205,0.000499,0.007254,0.0
0405080228,2021,0.29414,0.58459,0.041368,0.167754,0.0
0247460108,2021,0.01393,0.10027,0.000816,0.007373,0.0
0412600205,2021,0.01407,0.2,0.000816,0.007443,0.0
0136030120,2021,0.29446,0.39908,0.001577,0.148019,0.0
0270000624,2021,0.014,0.0008,0.0,0.007,0.0
0168130709,2021,0.01405,0.37506,0.001577,0.007814,0.0
0436010302,2021,0.01397,0.10025,0.000816,0.007393,0.0
0241360464,2021,0.08879,0.09853,0.000499,0.044644,0.0
0418301912,2021,0.01403,0.30093,0.000499,0.007264,0.0
0424360713,2021,0.01403,0.00096,0.000499,0.007264,0.0
0415080106,2021,0.01411,0.00079,0.000499,0.007304,0.0
0205230115,2021,0.01403,0.32312,0.001577,0.007804,0.0
0219050105,2021,0.18008,0.60757,0.137931,0.159006,0.0
0328460448,2021,0.01397,0.29808,0.000499,0.007234,0.0
0428500141,2021,0.01407,0.29889,0.000816,0.007443,0.0
0229150142,2021,0.00517,0.00083,0.0,0.002585,0.0
0127090314,2021,0.01453,0.29107,0.000499,0.007514,0.0
0434360604,2021,0.01407,0.2585,0.000816,0.007443,0.0
0418231030,2021,0.01404,0.3981,0.001438,0.007739,0.0
0260360208,2021,0.0059,0.00081,0.000499,0.003199,0.0
0162050909,2021,0.01407,0.26661,0.000499,0.007284,0.0
R538807,2021,0.00582,0.00093,0.000499,0.003159,0.0
0211280125,2021,0.0888,0.30423,0.001438,0.045119,0.0
0308041444,2021,0.29358,0.20003,0.000816,0.147198,0.0
0239130514,2021,0.01403,0.07444,0.000816,0.007423,0.0
0105160319,2021,0.29419,0.29971,0.000499,0.147344,0.0
0328180215,2021,0.01393,0.24732,0.000816,0.007373,0.0
0245130211,2021,0.01404,0.29988,0.000499,0.007269,0.0
0416261517,2021,0.01402,0.29922,0.000816,0.007418,0.0
R068794,2021,0.014,0.20004,0.000499,0.007249,0.0
0336031511,2021,0.01394,0.1714,0.000499,0.007219,0.0
0428500207,2021,0.01404,0.10042,0.000816,0.007428,0.0
0201091012,2021,0.18033,0.11594,0.000499,0.090414,0.0
0162070209,2021,0.01406,0.19983,0.000816,0.007438,0.0
R352764,2021,0.04998,0.17345,0.000499,0.025239,0.0
0258300804,2021,0.01398,0.19999,0.000499,0.007239,0.0
0310261210,2021,0.00803,0.20106,0.000816,0.004423,0.0
0430300508,2021,0.01405,0.09429,0.000499,0.007274,0.0
0414380524,2021,0.01404,0.29944,0.000499,0.007269,0.0
0150010515,2021,0.01405,0.00164,0.000499,0.007274,0.0
0101500502,2021,0.01414,0.20016,0.000816,0.007478,0.0
0241331135,2021,0.01398,0.18499,0.000816,0.007398,0.0
0212150238,2021,0.18031,0.29948,0.000816,0.090563,0.0
0338101310,2021,0.014,0.19971,0.000816,0.007408,0.0
0245302202,2021,0.01399,0.36463,0.001438,0.007714,0.0
0205260606,2021,0.01398,0.29878,0.000816,0.007398,0.0
0409120637,2021,0.01404,0.20233,0.000499,0.007269,0.0
0239261409,2021,0.01395,0.21538,0.000499,0.007224,0.0
0426010243,2021,0.014,0.00086,0.0,0.007,0.0
0262080227,2021,0.01404,0.49845,0.011204,0.012622,0.0
0113360611,2021,0.00466,0.00116,0.000499,0.002579,0.0
0326180301,2021,0.01395,0.2012,0.000499,0.007224,0.0
0236030409,2021,0.01408,0.19981,0.000499,0.007289,0.0
0406400406,2021,0.0,0.00109,0.000816,0.000408,0.0
0438251114,2021,0.01397,0.17327,0.000816,0.007393,0.0
0420340314,2021,0.01399,0.29724,0.000816,0.007403,0.0
0219130905,2021,0.37393,0.00089,0.000816,0.187373,0.0
0250200902,2021,0.0,0.0008,0.000499,0.000249,0.0
0116000513,2021,0.01435,0.20276,0.000816,0.007583,0.0
0245140908,2021,0.01405,0.14407,0.000499,0.007274,0.0
0234070320,2021,0.01406,0.10062,0.000816,0.007438,0.0
0436340212,2021,0.0141,0.49723,0.001488,0.007794,0.0
0237431811,2021,0.01397,0.26516,0.000499,0.007234,0.0
0241260917,2021,0.003,0.21254,0.000816,0.001908,0.0
0426530144,2021,0.01407,0.20791,0.000816,0.007443,0.0
0304160502,2021,0.01399,0.29987,0.000499,0.007244,0.0
0239170714,2021,0.01404,0.39902,0.001577,0.007809,0.0
0222120220,2021,0.01404,0.19874,0.000816,0.007428,0.0
0244070710,2021,0.01406,0.12064,0.000499,0.007279,0.0
0162360241,2021,0.00466,0.10055,0.000816,0.002738,0.0
0221380130,2021,0.0041,0.35297,0.001577,0.002839,0.0
0428530138,2021,0.01413,0.29661,0.000499,0.007314,0.0
0111110918,2021,0.01414,0.20009,0.000816,0.007478,0.0
0262130718,2021,0.01398,0.10123,0.000816,0.007398,0.0
0206100818,2021,0.01406,0.22307,0.000816,0.007438,0.0
