CASE_NUMBER,Meeting_Date,Agenda_Item,Body,Swagit_URL,MP4_URL
C14-2019-0068,2019-08-08T00:00:00.000,131,Austin City Council,http://austintx.swagit.com/play/45789/0/,https://swagit-video.granicus.com/archive/2019/08/08/08082019-693.360.mp4
C14-2014-0035,2014-05-01T00:00:00.000,64,Austin City Council,http://austintx.swagit.com/play/45622/0/,https://swagit-video.granicus.com/archive/2014/05/01/05012014-516.h264.mp4
C14-2014-0153,2015-11-12T00:00:00.000,36,Austin City Council,http://austintx.swagit.com/play/45694/0/,https://swagit-video.granicus.com/archive/2015/11/12/11122015-607.360.mp4
NPA-2015-0008.01,2015-12-10T00:00:00.000,53,Austin City Council,http://austintx.swagit.com/play/45696/0/,https://swagit-video.granicus.com/archive/2015/12/11/12112015-519.360.mp4
C14-2010-0064,2010-12-16T00:00:00.000,77,Austin City Council,http://austintx.swagit.com/play/45432/0/,https://swagit-video.granicus.com/archive/2010/12/16/12162010-14.h264.mp4
C14-2010-0203,2011-03-03T00:00:00.000,51,Austin City Council,http://austintx.swagit.com/play/45440/0/,https://swagit-video.granicus.com/archive/2011/03/03/03032011-20.h264.mp4
C14-72-204,2019-08-08T00:00:00.000,111,Austin City Council,http://austintx.swagit.com/play/45789/0/,https://swagit-video.granicus.com/archive/2019/08/08/08082019-694.360.mp4
C14-2019-0153,2020-02-20T00:00:00.000,64,Austin City Council,http://austintx.swagit.com/play/45804/0/,https://swagit-video.granicus.com/archive/2020/02/20/02202020-566.360.mp4
C14-2019-0137,2020-04-09T00:00:00.000,57,Austin City Council,http://austintx.swagit.com/play/52008/0/,https://swagit-video.granicus.com/archive/2020/04/09/04092020-627.360.mp4
C14-2014-0011,2014-11-20T00:00:00.000,160,Austin City Council,http://austintx.swagit.com/play/45649/0/,https://swagit-video.granicus.com/archive/2014/11/20/11202014-546.360.mp4
C14-2017-0106,2018-09-20T00:00:00.000,73,Austin City Council,http://austintx.swagit.com/play/45770/0/,https://swagit-video.granicus.com/archive/2018/09/20/09202018-885.360.mp4
C14-2014-0163,2014-12-11T00:00:00.000,171,Austin City Council,http://austintx.swagit.com/play/45651/0/,https://swagit-video.granicus.com/archive/2014/12/11/12112014-1211.360.mp4
C14-2012-0097,2012-12-13T00:00:00.000,90,Austin City Council,http://austintx.swagit.com/play/45553/0/,https://swagit-video.granicus.com/archive/2012/12/13/12132012-721.h264.mp4
C14-2018-0123,2019-02-21T00:00:00.000,41,Austin City Council,http://austintx.swagit.com/play/45780/0/,https://swagit-video.granicus.com/archive/2019/02/21/02212019-593.360.mp4
C14-2014-0153,2014-11-20T00:00:00.000,170,Austin City Council,http://austintx.swagit.com/play/45649/0/,https://swagit-video.granicus.com/archive/2014/11/20/11202014-1058.360.mp4
C14-2015-0120,2015-11-12T00:00:00.000,71,Austin City Council,http://austintx.swagit.com/play/45694/0/,https://swagit-video.granicus.com/archive/2015/11/12/11122015-596.360.mp4
C14-2019-0158,2020-01-23T00:00:00.000,97,Austin City Council,http://austintx.swagit.com/play/45802/0/,https://swagit-video.granicus.com/archive/2020/01/23/01232020-665.360.mp4
C14-2011-0103,2011-12-08T00:00:00.000,120,Austin City Council,http://austintx.swagit.com/play/44938/0/,https://swagit-video.granicus.com/archive/2011/12/08/12082011-521.h264.mp4
C14-2012-0136,2013-02-14T00:00:00.000,72,Austin City Council,http://austintx.swagit.com/play/45560/0/,https://swagit-video.granicus.com/archive/2013/02/14/02142013-534.h264.mp4
C14-2017-0106,2018-03-22T00:00:00.000,74,Austin City Council,http://austintx.swagit.com/play/45759/0/,https://swagit-video.granicus.com/archive/2018/03/22/03222018-584.360.mp4
C14-2015-0148,2016-02-11T00:00:00.000,42,Austin City Council,http://austintx.swagit.com/play/44974/0/,https://swagit-video.granicus.com/archive/2016/02/11/02112016-635.360.mp4
C14-2011-0132,2013-01-31T00:00:00.000,58,Austin City Council,http://austintx.swagit.com/play/45557/0/,https://swagit-video.granicus.com/archive/2013/01/31/01312013-513.h264.mp4
C14-2019-0071,2019-08-08T00:00:00.000,126,Austin City Council,http://austintx.swagit.com/play/45789/0/,https://swagit-video.granicus.com/archive/2019/08/08/08082019-693.360.mp4
C14-2013-0158,2014-10-16T00:00:00.000,53,Austin City Council,http://austintx.swagit.com/play/45643/0/,https://swagit-video.granicus.com/archive/2014/10/16/10162014-1133.360.mp4
C14-2013-0136,2014-04-17T00:00:00.000,71,Austin City Council,http://austintx.swagit.com/play/45620/0/,https://swagit-video.granicus.com/archive/2014/04/17/04172014-547.h264.mp4
C14-2011-0093,2011-11-03T00:00:00.000,67,Austin City Council,http://austintx.swagit.com/play/45483/0/,https://swagit-video.granicus.com/archive/2011/11/03/11032011-527.h264.mp4
C14-2011-0101,2011-11-10T00:00:00.000,90,Austin City Council,http://austintx.swagit.com/play/45485/0/,https://swagit-video.granicus.com/archive/2011/11/10/11102011-516.h264.mp4
NPA-2018-0021.02,2019-10-03T00:00:00.000,93,Austin City Council,http://austintx.swagit.com/play/45795/0/,https://swagit-video.granicus.com/archive/2019/10/03/10032019-1468.360.mp4
NPA-2016-0016.03,2016-11-10T00:00:00.000,29,Austin City Council,http://austintx.swagit.com/play/45722/0/,https://swagit-video.granicus.com/archive/2016/11/11/11112016-592.360.mp4
C14-2013-0110,2014-01-30T00:00:00.000,27,Austin City Council,http://austintx.swagit.com/play/45606/0/,https://swagit-video.granicus.com/archive/2014/01/30/01302014-532.h264.mp4
C14-2011-0108,2011-11-03T00:00:00.000,69,Austin City Council,http://austintx.swagit.com/play/45483/0/,https://swagit-video.granicus.com/archive/2011/11/03/11032011-527.h264.mp4
C14-2010-0087,2012-06-28T00:00:00.000,128,Austin City Council,http://austintx.swagit.com/play/45523/0/,https://swagit-video.granicus.com/archive/2012/06/29/06292012-503.h264.mp4
C14-04-0181.SH,2012-06-28T00:00:00.000,124,Austin City Council,http://austintx.swagit.com/play/45523/0/,https://swagit-video.granicus.com/archive/2012/06/28/06282012-686.h264.mp4
C14-2020-0005,2020-03-26T00:00:00.000,79,Austin City Council,http://austintx.swagit.com/play/45806/0/,https://swagit-video.granicus.com/archive/2020/03/26/03262020-652.360.mp4
C14-2013-0032,2013-08-22T00:00:00.000,110,Austin City Council,http://austintx.swagit.com/play/45588/0/,https://swagit-video.granicus.com/archive/2013/08/22/08222013-686.h264.mp4
C14-2013-0098,2013-11-21T00:00:00.000,95,Austin City Council,http://austintx.swagit.com/play/45603/0/,https://swagit-video.granicus.com/archive/2013/11/21/11212013-616.h264.mp4
C14-2012-0021,2012-06-28T00:00:00.000,115,Austin City Council,http://austintx.swagit.com/play/45523/0/,https://swagit-video.granicus.com/archive/2012/06/28/06282012-686.h264.mp4
NPA-2013-0019.01,2014-01-23T00:00:00.000,77,Austin City Council,http://austintx.swagit.com/play/45605/0/,https://swagit-video.granicus.com/archive/2014/01/23/01232014-586.h264.mp4
C14-2011-0127,2012-02-02T00:00:00.000,23,Austin City Council,http://austintx.swagit.com/play/45495/0/,https://swagit-video.granicus.com/archive/2012/02/02/02022012-515.h264.mp4
C14-2013-0109,2013-11-21T00:00:00.000,98,Austin City Council,http://austintx.swagit.com/play/45603/0/,https://swagit-video.granicus.com/archive/2013/11/21/11212013-616.h264.mp4
C14-2012-0006,2012-03-22T00:00:00.000,84,Austin City Council,http://austintx.swagit.com/play/45502/0/,https://swagit-video.granicus.com/archive/2012/03/22/03222012-549.h264.mp4
C14-2017-0143,2018-02-01T00:00:00.000,119,Austin City Council,http://austintx.swagit.com/play/02012018-524/0/,https://swagit-video.granicus.com/archive/2018/02/02/02022018-540.360.mp4
C14-2016-0049,2017-03-02T00:00:00.000,63,Austin City Council,http://austintx.swagit.com/play/03022017-539/0/,https://swagit-video.granicus.com/archive/2017/03/02/03022017-547.360.mp4
NPA-2010-0012.01,2011-12-08T00:00:00.000,101,Austin City Council,http://austintx.swagit.com/play/44938/0/,https://swagit-video.granicus.com/archive/2011/12/08/12082011-521.h264.mp4
C14-2011-0116,2012-03-01T00:00:00.000,63,Austin City Council,http://austintx.swagit.com/play/45498/0/,https://swagit-video.granicus.com/archive/2012/03/01/03012012-534.h264.mp4
C14-2018-0108,2019-05-09T00:00:00.000,35,Austin City Council,http://austintx.swagit.com/play/45785/0/,https://swagit-video.granicus.com/archive/2019/05/09/05092019-711.360.mp4
C14-2010-0140,2011-03-24T00:00:00.000,52,Austin City Council,http://austintx.swagit.com/play/45444/0/,https://swagit-video.granicus.com/archive/2011/03/24/03242011-95.h264.mp4
C14-2019-0124,2020-03-26T00:00:00.000,66,Austin City Council,http://austintx.swagit.com/play/45806/0/,https://swagit-video.granicus.com/archive/2020/03/26/03262020-652.360.mp4
C14-2017-0064,2017-09-28T00:00:00.000,86,Austin City Council,http://austintx.swagit.com/play/45746/0/,https://swagit-video.granicus.com/archive/2017/09/28/09282017-661.360.mp4
C14-2013-0134,2014-06-12T00:00:00.000,99,Austin City Council,http://austintx.swagit.com/play/45629/0/,https://swagit-video.granicus.com/archive/2014/06/12/06122014-584.360.mp4
C14-2011-0086,2012-01-12T00:00:00.000,79,Austin City Council,http://austintx.swagit.com/play/44940/0/,https://swagit-video.granicus.com/archive/2012/01/12/01122012-585.h264.mp4
C14-2013-0114,2013-12-12T00:00:00.000,113,Austin City Council,http://austintx.swagit.com/play/45604/0/,https://swagit-video.granicus.com/archive/2013/12/12/12122013-693.h264.mp4
C814-2017-0001,2018-03-22T00:00:00.000,92,Austin City Council,http://austintx.swagit.com/play/45759/0/,https://swagit-video.granicus.com/archive/2018/03/22/03222018-606.360.mp4
C14-2018-0109,2019-05-09T00:00:00.000,36,Austin City Council,http://austintx.swagit.com/play/45785/0/,https://swagit-video.granicus.com/archive/2019/05/09/05092019-711.360.mp4
C14-2012-0114,2013-01-31T00:00:00.000,52,Austin City Council,http://austintx.swagit.com/play/45557/0/,https://swagit-video.granicus.com/archive/2013/01/31/01312013-513.h264.mp4
C14-2016-0024,2016-06-16T00:00:00.000,50,Austin City Council,http://austintx.swagit.com/play/45711/0/,https://swagit-video.granicus.com/archive/2016/06/17/06172016-517.360.mp4
NPA-2017-0016.06,2018-04-26T00:00:00.000,55,Austin City Council,http://austintx.swagit.com/play/45761/0/,https://swagit-video.granicus.com/archive/2018/04/26/04262018-742.360.mp4
C14-2012-0053,2012-10-11T00:00:00.000,95,Austin City Council,http://austintx.swagit.com/play/45541/0/,https://swagit-video.granicus.com/archive/2012/10/11/10112012-521.h264.mp4
NPA-2017-0026.01,2017-10-19T00:00:00.000,44,Austin City Council,http://austintx.swagit.com/play/45749/0/,https://swagit-video.granicus.com/archive/2017/10/19/10192017-639.360.mp4
NPA-2011-0002.01,2013-08-29T00:00:00.000,96,Austin City Council,http://austintx.swagit.com/play/45590/0/,https://swagit-video.granicus.com/archive/2013/08/29/08292013-577.h264.mp4
C14-2017-0086,2017-12-14T00:00:00.000,79,Austin City Council,http://austintx.swagit.com/play/45753/0/,https://swagit-video.granicus.com/archive/2017/12/14/12142017-780.360.mp4
C14-2011-0167,2012-04-05T00:00:00.000,81,Austin City Council,http://austintx.swagit.com/play/45503/0/,https://swagit-video.granicus.com/archive/2012/04/05/04052012-535.h264.mp4
C14-2013-0034,2013-06-20T00:00:00.000,83,Austin City Council,http://austintx.swagit.com/play/44957/0/,https://swagit-video.granicus.com/archive/2013/06/20/06202013-531.h264.mp4
C14-2017-0022,2018-08-30T00:00:00.000,37,Austin City Council,http://austintx.swagit.com/play/45768/0/,https://swagit-video.granicus.com/archive/2018/08/30/08302018-791.360.mp4
C14-2019-0097,2019-10-03T00:00:00.000,88,Austin City Council,http://austintx.swagit.com/play/45795/0/,https://swagit-video.granicus.com/archive/2019/10/03/10032019-1468.360.mp4
NPA-2016-0005.01,2017-02-16T00:00:00.000,48,Austin City Council,http://austintx.swagit.com/play/02162017-598/0/,https://swagit-video.granicus.com/archive/2017/02/16/02162017-610.360.mp4
C14-2015-0047,2016-02-11T00:00:00.000,32,Austin City Council,http://austintx.swagit.com/play/44974/0/,https://swagit-video.granicus.com/archive/2016/02/11/02112016-635.360.mp4
C14-2011-0132,2012-09-27T00:00:00.000,123,Austin City Council,http://austintx.swagit.com/play/45539/0/,https://swagit-video.granicus.com/archive/2012/09/27/09272012-537.h264.mp4
C14-2012-0081,2013-04-25T00:00:00.000,86,Austin City Council,http://austintx.swagit.com/play/45573/0/,https://swagit-video.granicus.com/archive/2013/04/25/04252013-570.h264.mp4
C14-2015-0141,2016-02-11T00:00:00.000,41,Austin City Council,http://austintx.swagit.com/play/44974/0/,https://swagit-video.granicus.com/archive/2016/02/11/02112016-635.360.mp4
NPA-2017-0013.01,2017-06-08T00:00:00.000,45,Austin City Council,http://austintx.swagit.com/play/45738/0/,https://swagit-video.granicus.com/archive/2017/06/08/06082017-584.360.mp4
C14-2018-0018,2018-05-10T00:00:00.000,68,Austin City Council,http://austintx.swagit.com/play/45762/0/,https://swagit-video.granicus.com/archive/2018/05/10/05102018-1214.360.mp4
C14-2011-0009,2011-05-12T00:00:00.000,67,Austin City Council,http://austintx.swagit.com/play/45455/0/,https://swagit-video.granicus.com/archive/2011/05/12/05122011-58.h264.mp4
C14-99-0132,2013-08-08T00:00:00.000,94,Austin City Council,http://austintx.swagit.com/play/44959/0/,https://swagit-video.granicus.com/archive/2013/08/08/08082013-536.h264.mp4
C14-2018-0019,2018-05-10T00:00:00.000,82,Austin City Council,http://austintx.swagit.com/play/45762/0/,https://swagit-video.granicus.com/archive/2018/05/10/05102018-1214.360.mp4
C14-2014-0178,2015-04-02T00:00:00.000,33,Austin City Council,http://austintx.swagit.com/play/45673/0/,https://swagit-video.granicus.com/archive/2015/04/02/04022015-796.360.mp4
NPA-2016-0013.01,2017-02-09T00:00:00.000,41,Austin City Council,http://austintx.swagit.com/play/02092017-636/0/,https://swagit-video.granicus.com/archive/2017/02/09/02092017-1048.360.mp4
NPA-2010-0005.03,2011-05-12T00:00:00.000,62,Austin City Council,http://austintx.swagit.com/play/45455/0/,https://swagit-video.granicus.com/archive/2011/05/12/05122011-58.h264.mp4
NPA-2012-0013.02,2012-09-27T00:00:00.000,110,Austin City Council,http://austintx.swagit.com/play/45539/0/,https://swagit-video.granicus.com/archive/2012/09/27/09272012-537.h264.mp4
C14-2016-0105,2017-03-02T00:00:00.000,58,Austin City Council,http://austintx.swagit.com/play/03022017-539/0/,https://swagit-video.granicus.com/archive/2017/03/02/03022017-547.360.mp4
C14H-2010-0025,2011-01-13T00:00:00.000,66,Austin City Council,http://austintx.swagit.com/play/45433/0/,https://swagit-video.granicus.com/archive/2011/01/13/01132011-11.h264.mp4
C14-2013-0146,2014-01-30T00:00:00.000,30,Austin City Council,http://austintx.swagit.com/play/45606/0/,https://swagit-video.granicus.com/archive/2014/01/30/01302014-532.h264.mp4
C14-2019-0151,2020-03-26T00:00:00.000,72,Austin City Council,http://austintx.swagit.com/play/45806/0/,https://swagit-video.granicus.com/archive/2020/03/26/03262020-652.360.mp4
C14-2018-0021,2018-05-10T00:00:00.000,81,Austin City Council,http://austintx.swagit.com/play/45762/0/,https://swagit-video.granicus.com/archive/2018/05/10/05102018-1214.360.mp4
C14-2014-0059,2014-06-26T00:00:00.000,127,Austin City Council,http://austintx.swagit.com/play/45632/0/,https://swagit-video.granicus.com/archive/2014/06/26/06262014-1017.360.mp4
C14-2016-0086,2016-11-10T00:00:00.000,55,Austin City Council,http://austintx.swagit.com/play/45722/0/,https://swagit-video.granicus.com/archive/2016/11/11/11112016-592.360.mp4
C14-2018-0079,2018-11-15T00:00:00.000,63,Austin City Council,http://austintx.swagit.com/play/45774/0/,https://swagit-video.granicus.com/archive/2018/11/15/11152018-1249.360.mp4
C14-2019-0020,2019-06-06T00:00:00.000,85,Austin City Council,http://austintx.swagit.com/play/45787/0/,https://swagit-video.granicus.com/archive/2019/06/06/06062019-650.360.mp4
C14-2015-0062,2019-06-06T00:00:00.000,93,Austin City Council,http://austintx.swagit.com/play/45787/0/,https://swagit-video.granicus.com/archive/2019/06/06/06062019-650.360.mp4
NPA-2017-0002.01,2018-02-01T00:00:00.000,91,Austin City Council,http://austintx.swagit.com/play/02012018-524/0/,https://swagit-video.granicus.com/archive/2018/02/01/02012018-538.360.mp4
C14-2016-0094,2018-08-23T00:00:00.000,67,Austin City Council,http://austintx.swagit.com/play/45767/0/,https://swagit-video.granicus.com/archive/2018/08/23/08232018-682.360.mp4
C14-2014-0150,2015-05-14T00:00:00.000,14,Austin City Council,http://austintx.swagit.com/play/45679/0/,https://swagit-video.granicus.com/archive/2015/05/14/05142015-614.360.mp4
NPA-2016-0002.01,2017-06-08T00:00:00.000,47,Austin City Council,http://austintx.swagit.com/play/45738/0/,https://swagit-video.granicus.com/archive/2017/06/08/06082017-584.360.mp4
C14-2019-0135,2019-12-05T00:00:00.000,103,Austin City Council,http://austintx.swagit.com/play/45800/0/,https://swagit-video.granicus.com/archive/2019/12/05/12052019-628.360.mp4
C14-2018-0065,2019-02-21T00:00:00.000,37,Austin City Council,http://austintx.swagit.com/play/45780/0/,https://swagit-video.granicus.com/archive/2019/02/21/02212019-594.360.mp4
C14-2017-0027,2017-08-31T00:00:00.000,86,Austin City Council,http://austintx.swagit.com/play/45745/0/,https://swagit-video.granicus.com/archive/2017/08/31/08312017-570.360.mp4
NPA-2018-0023.01,2018-11-15T00:00:00.000,58,Austin City Council,http://austintx.swagit.com/play/45774/0/,https://swagit-video.granicus.com/archive/2018/11/15/11152018-1250.360.mp4
C14-2012-0002,2012-05-24T00:00:00.000,123,Austin City Council,http://austintx.swagit.com/play/45515/0/,https://swagit-video.granicus.com/archive/2012/05/24/05242012-581.h264.mp4
C14-2019-0094,2019-10-17T00:00:00.000,56,Austin City Council,http://austintx.swagit.com/play/45796/0/,https://swagit-video.granicus.com/archive/2019/10/17/10172019-641.360.mp4
